startframe	starttime	endframe	endtime
4111	171.463	4126	172.089
4126	172.089	4146	172.923
4146	172.923	4162	173.590
4162	173.590	4178	174.257
4178	174.257	4195	174.966
4195	174.966	4212	175.675
4212	175.675	4232	176.510
4232	176.510	4250	177.260
4250	177.260	4268	178.011
4268	178.011	4285	178.720
4285	178.720	4302	179.429
4302	179.429	4320	180.180
4320	180.180	4336	180.847
4336	180.847	4351	181.473
4351	181.473	4367	182.140
4367	182.140	4392	183.183
4392	183.183	4407	183.809
4407	183.809	4424	184.518
4424	184.518	4439	185.143
4439	185.143	4454	185.769
4454	185.769	4469	186.395
4469	186.395	4486	187.104
4486	187.104	4501	187.729
4501	187.729	4516	188.355
4516	188.355	4531	188.980
4531	188.980	4546	189.606
4546	189.606	4561	190.232
4561	190.232	4576	190.857
4576	190.857	4591	191.483
4591	191.483	4608	192.192
4608	192.192	4623	192.818
4623	192.818	4638	193.443
4638	193.443	4653	194.069
4653	194.069	4668	194.694
4668	194.694	4683	195.320
4683	195.320	4699	195.987
4699	195.987	4714	196.613
4714	196.613	4729	197.239
4729	197.239	4744	197.864
4744	197.864	4759	198.490
4759	198.490	4774	199.116
4774	199.116	4789	199.741
4789	199.741	4804	200.367
4804	200.367	4819	200.992
4819	200.992	4834	201.618
4834	201.618	4849	202.244
4849	202.244	4864	202.869
4864	202.869	4879	203.495
4879	203.495	4894	204.121
4894	204.121	4909	204.746
4909	204.746	4924	205.372
4924	205.372	4939	205.997
4939	205.997	4957	206.748
4957	206.748	4986	207.958
4986	207.958	5005	208.750
5005	208.750	5037	210.085
5037	210.085	5052	210.710
5052	210.710	5158	215.132
5158	215.132	5204	217.050
5204	217.050	5250	218.969
5250	218.969	5276	220.053
5276	220.053	5341	222.764
5341	222.764	5356	223.390
5356	223.390	5389	224.766
5389	224.766	5500	229.396
5500	229.396	5530	230.647
5530	230.647	5566	232.149
5566	232.149	5582	232.816
5582	232.816	5626	234.651
5626	234.651	5643	235.360
5643	235.360	5671	236.528
5671	236.528	5687	237.195
5687	237.195	5702	237.821
5702	237.821	5717	238.447
5717	238.447	5732	239.072
5732	239.072	5747	239.698
5747	239.698	5762	240.323
5762	240.323	5777	240.949
5777	240.949	5793	241.616
5793	241.616	5808	242.242
5808	242.242	5827	243.034
5827	243.034	5879	245.203
5879	245.203	5909	246.455
5909	246.455	5926	247.164
5926	247.164	5942	247.831
5942	247.831	5957	248.457
5957	248.457	5972	249.082
5972	249.082	5987	249.708
5987	249.708	6002	250.333
6002	250.333	6017	250.959
6017	250.959	6032	251.585
6032	251.585	6047	252.210
6047	252.210	6062	252.836
6062	252.836	6077	253.462
6077	253.462	6092	254.087
6092	254.087	6128	255.589
6128	255.589	6226	259.676
6226	259.676	6246	260.510
6246	260.510	6261	261.136
6261	261.136	6276	261.761
6276	261.761	6293	262.471
6293	262.471	6308	263.096
6308	263.096	6377	265.974
6377	265.974	6466	269.686
6466	269.686	6481	270.312
6481	270.312	6496	270.937
6496	270.937	6524	272.105
6524	272.105	6539	272.731
6539	272.731	6586	274.691
6586	274.691	6611	275.734
6611	275.734	6628	276.443
6628	276.443	6651	277.402
6651	277.402	6750	281.531
6750	281.531	6863	286.244
6863	286.244	6947	289.748
6947	289.748	6970	290.707
6970	290.707	6989	291.500
6989	291.500	7021	292.834
7021	292.834	7056	294.294
7056	294.294	7126	297.214
7126	297.214	7250	302.385
7250	302.385	7272	303.303
7272	303.303	7500	312.812
7500	312.812	7750	323.240
7750	323.240	8000	333.667
8000	333.667	8086	337.254
8086	337.254	8176	341.007
8176	341.007	8191	341.633
8191	341.633	8206	342.259
8206	342.259	8221	342.884
8221	342.884	8236	343.510
8236	343.510	8251	344.135
8251	344.135	8266	344.761
8266	344.761	8281	345.387
8281	345.387	8296	346.012
8296	346.012	8311	346.638
8311	346.638	8326	347.264
8326	347.264	8341	347.889
8341	347.889	8356	348.515
8356	348.515	8371	349.140
8371	349.140	8386	349.766
8386	349.766	8410	350.767
8410	350.767	8482	353.770
8482	353.770	8500	354.521
8500	354.521	8519	355.313
8519	355.313	8536	356.022
8536	356.022	8551	356.648
8551	356.648	8566	357.274
8566	357.274	8590	358.275
8590	358.275	8620	359.526
8620	359.526	8636	360.193
8636	360.193	8685	362.237
8685	362.237	8701	362.904
8701	362.904	8716	363.530
8716	363.530	8731	364.155
8731	364.155	8746	364.781
8746	364.781	8761	365.407
8761	365.407	8776	366.032
8776	366.032	8791	366.658
8791	366.658	8806	367.284
8806	367.284	8821	367.909
8821	367.909	8838	368.618
8838	368.618	8853	369.244
8853	369.244	8868	369.869
8868	369.869	8896	371.037
8896	371.037	8918	371.955
8918	371.955	8933	372.581
8933	372.581	8961	373.748
8961	373.748	8982	374.624
8982	374.624	9000	375.375
9000	375.375	9016	376.042
9016	376.042	9031	376.668
9031	376.668	9046	377.294
9046	377.294	9061	377.919
9061	377.919	9076	378.545
9076	378.545	9091	379.170
9091	379.170	9106	379.796
9106	379.796	9121	380.422
9121	380.422	9136	381.047
9136	381.047	9152	381.715
9152	381.715	9170	382.465
9170	382.465	9186	383.133
9186	383.133	9202	383.800
9202	383.800	9220	384.551
9220	384.551	9235	385.176
9235	385.176	9250	385.802
9250	385.802	9265	386.428
9265	386.428	9280	387.053
9280	387.053	9296	387.721
9296	387.721	9312	388.388
9312	388.388	9327	389.014
9327	389.014	9344	389.723
9344	389.723	9360	390.390
9360	390.390	9376	391.057
9376	391.057	9393	391.766
9393	391.766	9408	392.392
9408	392.392	9423	393.018
9423	393.018	9439	393.685
9439	393.685	9456	394.394
9456	394.394	9471	395.020
9471	395.020	9488	395.729
9488	395.729	9503	396.354
9503	396.354	9518	396.980
9518	396.980	9535	397.689
9535	397.689	9550	398.315
9550	398.315	9565	398.940
9565	398.940	9582	399.649
9582	399.649	9597	400.275
9597	400.275	9614	400.984
9614	400.984	9630	401.651
9630	401.651	9646	402.319
9646	402.319	9663	403.028
9663	403.028	9679	403.695
9679	403.695	9696	404.404
9696	404.404	9711	405.030
9711	405.030	9726	405.655
9726	405.655	9741	406.281
9741	406.281	9756	406.906
9756	406.906	9771	407.532
9771	407.532	9786	408.158
9786	408.158	9803	408.867
9803	408.867	9821	409.618
9821	409.618	9837	410.285
9837	410.285	9854	410.994
9854	410.994	9870	411.661
9870	411.661	9885	412.287
9885	412.287	9900	412.912
9900	412.912	9916	413.580
9916	413.580	9931	414.205
9931	414.205	9946	414.831
9946	414.831	9961	415.457
9961	415.457	9976	416.082
9976	416.082	9991	416.708
9991	416.708	10006	417.334
10006	417.334	10021	417.959
10021	417.959	10036	418.585
10036	418.585	10051	419.210
10051	419.210	10066	419.836
10066	419.836	10082	420.503
10082	420.503	10098	421.171
10098	421.171	10114	421.838
10114	421.838	10130	422.505
10130	422.505	10148	423.256
10148	423.256	10163	423.882
10163	423.882	10178	424.507
10178	424.507	10194	425.175
10194	425.175	10210	425.842
10210	425.842	10227	426.551
10227	426.551	10242	427.177
10242	427.177	10259	427.886
10259	427.886	10275	428.553
10275	428.553	10291	429.220
10291	429.220	10306	429.846
10306	429.846	10321	430.472
10321	430.472	10338	431.181
10338	431.181	10354	431.848
10354	431.848	10370	432.515
10370	432.515	10386	433.183
10386	433.183	10402	433.850
10402	433.850	10418	434.517
10418	434.517	10434	435.185
10434	435.185	10450	435.852
10450	435.852	10466	436.519
10466	436.519	10481	437.145
10481	437.145	10497	437.812
10497	437.812	10512	438.438
10512	438.438	10527	439.064
10527	439.064	10544	439.773
10544	439.773	10560	440.440
10560	440.440	10576	441.107
10576	441.107	10592	441.775
10592	441.775	10608	442.442
10608	442.442	10624	443.109
10624	443.109	10640	443.777
10640	443.777	10655	444.402
10655	444.402	10670	445.028
10670	445.028	10686	445.695
10686	445.695	10703	446.404
10703	446.404	10720	447.113
10720	447.113	10736	447.781
10736	447.781	10752	448.448
10752	448.448	10767	449.074
10767	449.074	10783	449.741
10783	449.741	10799	450.408
10799	450.408	10815	451.076
10815	451.076	10831	451.743
10831	451.743	10846	452.369
10846	452.369	10861	452.994
10861	452.994	10876	453.620
10876	453.620	10891	454.245
10891	454.245	10906	454.871
10906	454.871	10922	455.538
10922	455.538	10938	456.206
10938	456.206	10954	456.873
10954	456.873	10969	457.499
10969	457.499	10986	458.208
10986	458.208	11003	458.917
11003	458.917	11020	459.626
11020	459.626	11036	460.293
11036	460.293	11052	460.960
11052	460.960	11068	461.628
11068	461.628	11084	462.295
11084	462.295	11099	462.921
11099	462.921	11116	463.630
11116	463.630	11131	464.255
11131	464.255	11146	464.881
11146	464.881	11161	465.507
11161	465.507	11176	466.132
11176	466.132	11192	466.800
11192	466.800	11208	467.467
11208	467.467	11223	468.093
11223	468.093	11240	468.802
11240	468.802	11255	469.427
11255	469.427	11270	470.053
11270	470.053	11286	470.720
11286	470.720	11301	471.346
11301	471.346	11318	472.055
11318	472.055	11333	472.681
11333	472.681	11348	473.306
11348	473.306	11364	473.973
11364	473.973	11380	474.641
11380	474.641	11395	475.266
11395	475.266	11410	475.892
11410	475.892	11425	476.518
11425	476.518	11440	477.143
11440	477.143	11455	477.769
11455	477.769	11470	478.395
11470	478.395	11487	479.104
11487	479.104	11502	479.729
11502	479.729	11517	480.355
11517	480.355	11532	480.980
11532	480.980	11547	481.606
11547	481.606	11562	482.232
11562	482.232	11577	482.857
11577	482.857	11597	483.692
11597	483.692	11612	484.317
11612	484.317	11631	485.110
11631	485.110	11650	485.902
11650	485.902	11665	486.528
11665	486.528	11682	487.237
11682	487.237	11697	487.862
11697	487.862	11720	488.822
11720	488.822	11735	489.447
11735	489.447	11750	490.073
11750	490.073	11765	490.699
11765	490.699	11780	491.324
11780	491.324	11795	491.950
11795	491.950	11810	492.575
11810	492.575	11825	493.201
11825	493.201	11840	493.827
11840	493.827	11855	494.452
11855	494.452	11870	495.078
11870	495.078	11885	495.704
11885	495.704	11900	496.329
11900	496.329	11915	496.955
11915	496.955	11952	498.498
11952	498.498	12000	500.500
12000	500.500	12046	502.419
12046	502.419	12066	503.253
12066	503.253	12098	504.587
12098	504.587	12119	505.463
12119	505.463	12164	507.340
12164	507.340	12181	508.049
12181	508.049	12218	509.592
12218	509.592	12250	510.927
12250	510.927	12308	513.346
12308	513.346	12360	515.515
12360	515.515	12454	519.436
12454	519.436	12500	521.354
12500	521.354	12526	522.439
12526	522.439	12616	526.192
12616	526.192	12646	527.444
12646	527.444	12663	528.153
12663	528.153	12721	530.572
12721	530.572	12750	531.781
12750	531.781	12766	532.449
12766	532.449	12786	533.283
12786	533.283	12880	537.203
12880	537.203	12901	538.079
12901	538.079	12935	539.497
12935	539.497	12951	540.165
12951	540.165	12970	540.957
12970	540.957	12985	541.583
12985	541.583	13000	542.208
13000	542.208	13015	542.834
13015	542.834	13032	543.543
13032	543.543	13126	547.464
13126	547.464	13250	552.635
13250	552.635	13328	555.889
13328	555.889	13420	559.726
13420	559.726	13439	560.518
13439	560.518	13500	563.062
13500	563.062	13536	564.564
13536	564.564	13592	566.900
13592	566.900	13630	568.485
13630	568.485	13750	573.490
13750	573.490	13774	574.491
13774	574.491	13896	579.579
13896	579.579	13936	581.247
13936	581.247	13973	582.791
13973	582.791	13990	583.500
13990	583.500	14026	585.001
14026	585.001	14086	587.504
14086	587.504	14108	588.421
14108	588.421	14170	591.007
14170	591.007	14191	591.883
14191	591.883	14206	592.509
14206	592.509	14221	593.134
14221	593.134	14236	593.760
14236	593.760	14251	594.385
14251	594.385	14266	595.011
14266	595.011	14281	595.637
14281	595.637	14296	596.262
14296	596.262	14311	596.888
14311	596.888	14326	597.514
14326	597.514	14341	598.139
14341	598.139	14356	598.765
14356	598.765	14371	599.390
14371	599.390	14386	600.016
14386	600.016	14401	600.642
14401	600.642	14423	601.559
14423	601.559	14438	602.185
14438	602.185	14453	602.811
14453	602.811	14468	603.436
14468	603.436	14483	604.062
14483	604.062	14498	604.687
14498	604.687	14513	605.313
14513	605.313	14528	605.939
14528	605.939	14543	606.564
14543	606.564	14558	607.190
14558	607.190	14573	607.816
14573	607.816	14588	608.441
14588	608.441	14603	609.067
14603	609.067	14618	609.692
14618	609.692	14633	610.318
14633	610.318	14661	611.486
14661	611.486	14677	612.153
14677	612.153	14701	613.154
14701	613.154	14718	613.863
14718	613.863	14738	614.697
14738	614.697	14766	615.865
14766	615.865	14783	616.574
14783	616.574	14803	617.408
14803	617.408	14821	618.159
14821	618.159	14842	619.035
14842	619.035	14860	619.786
14860	619.786	14876	620.453
14876	620.453	14897	621.329
14897	621.329	14913	621.996
14913	621.996	14941	623.164
14941	623.164	14963	624.082
14963	624.082	14982	624.874
14982	624.874	14998	625.542
14998	625.542	15025	626.668
15025	626.668	15041	627.335
15041	627.335	15056	627.961
15056	627.961	15074	628.711
15074	628.711	15093	629.504
15093	629.504	15126	630.880
15126	630.880	15141	631.506
15141	631.506	15166	632.549
15166	632.549	15198	633.883
15198	633.883	15214	634.551
15214	634.551	15246	635.885
15246	635.885	15261	636.511
15261	636.511	15277	637.178
15277	637.178	15293	637.846
15293	637.846	15309	638.513
15309	638.513	15324	639.138
15324	639.138	15357	640.515
15357	640.515	15374	641.224
15374	641.224	15390	641.891
15390	641.891	15406	642.559
15406	642.559	15426	643.393
15426	643.393	15442	644.060
15442	644.060	15457	644.686
15457	644.686	15473	645.353
15473	645.353	15490	646.062
15490	646.062	15509	646.855
15509	646.855	15525	647.522
15525	647.522	15540	648.147
15540	648.147	15561	649.023
15561	649.023	15589	650.191
15589	650.191	15613	651.192
15613	651.192	15629	651.860
15629	651.860	15644	652.485
15644	652.485	15661	653.194
15661	653.194	15677	653.862
15677	653.862	15693	654.529
15693	654.529	15713	655.363
15713	655.363	15728	655.989
15728	655.989	15750	656.906
15750	656.906	15765	657.532
15765	657.532	15783	658.283
15783	658.283	15826	660.076
15826	660.076	15841	660.702
15841	660.702	15859	661.452
15859	661.452	15874	662.078
15874	662.078	15898	663.079
15898	663.079	15915	663.788
15915	663.788	15931	664.455
15931	664.455	15946	665.081
15946	665.081	15961	665.707
15961	665.707	16000	667.333
16000	667.333	16017	668.042
16017	668.042	16032	668.668
16032	668.668	16047	669.294
16047	669.294	16062	669.919
16062	669.919	16077	670.545
16077	670.545	16092	671.170
16092	671.170	16107	671.796
16107	671.796	16122	672.422
16122	672.422	16138	673.089
16138	673.089	16153	673.715
16153	673.715	16170	674.424
16170	674.424	16191	675.300
16191	675.300	16206	675.925
16206	675.925	16223	676.634
16223	676.634	16250	677.760
16250	677.760	16270	678.595
16270	678.595	16304	680.013
16304	680.013	16320	680.680
16320	680.680	16336	681.347
16336	681.347	16351	681.973
16351	681.973	16367	682.640
16367	682.640	16386	683.433
16386	683.433	16414	684.601
16414	684.601	16488	687.687
16488	687.687	16516	688.855
16516	688.855	16540	689.856
16540	689.856	16561	690.732
16561	690.732	16577	691.399
16577	691.399	16592	692.025
16592	692.025	16607	692.650
16607	692.650	16632	693.693
16632	693.693	16651	694.485
16651	694.485	16666	695.111
16666	695.111	16681	695.737
16681	695.737	16697	696.404
16697	696.404	16712	697.030
16712	697.030	16750	698.615
16750	698.615	16791	700.325
16791	700.325	16806	700.950
16806	700.950	16832	702.035
16832	702.035	16848	702.702
16848	702.702	16870	703.620
16870	703.620	16896	704.704
16896	704.704	16917	705.580
16917	705.580	16996	708.875
16996	708.875	17026	710.126
17026	710.126	17041	710.752
17041	710.752	17058	711.461
17058	711.461	17073	712.086
17073	712.086	17110	713.630
17110	713.630	17160	715.715
17160	715.715	17175	716.341
17175	716.341	17200	717.383
17200	717.383	17230	718.635
17230	718.635	17250	719.469
17250	719.469	17279	720.678
17279	720.678	17294	721.304
17294	721.304	17326	722.639
17326	722.639	17391	725.350
17391	725.350	17408	726.059
17408	726.059	17453	727.936
17453	727.936	17481	729.103
17481	729.103	17500	729.896
17500	729.896	17564	732.565
17564	732.565	17588	733.566
17588	733.566	17603	734.192
17603	734.192	17624	735.068
17624	735.068	17650	736.152
17650	736.152	17665	736.778
17665	736.778	17731	739.530
17731	739.530	17746	740.156
17746	740.156	17761	740.782
17761	740.782	17784	741.741
17784	741.741	17806	742.659
17806	742.659	17836	743.910
17836	743.910	17856	744.744
17856	744.744	17877	745.620
17877	745.620	17910	746.996
17910	746.996	17926	747.664
17926	747.664	17942	748.331
17942	748.331	17958	748.998
17958	748.998	17974	749.666
17974	749.666	18000	750.750
18000	750.750	18021	751.626
18021	751.626	18046	752.669
18046	752.669	18061	753.294
18061	753.294	18079	754.045
18079	754.045	18104	755.088
18104	755.088	18119	755.713
18119	755.713	18181	758.299
18181	758.299	18196	758.925
18196	758.925	18226	760.176
18226	760.176	18246	761.010
18246	761.010	18263	761.719
18263	761.719	18285	762.637
18285	762.637	18310	763.680
18310	763.680	18325	764.305
18325	764.305	18430	768.685
18430	768.685	18456	769.769
18456	769.769	18478	770.687
18478	770.687	18500	771.604
18500	771.604	18526	772.689
18526	772.689	18556	773.940
18556	773.940	18622	776.693
18622	776.693	18693	779.654
18693	779.654	18711	780.405
18711	780.405	18750	782.031
18750	782.031	18781	783.324
18781	783.324	18803	784.242
18803	784.242	18818	784.867
18818	784.867	18833	785.493
18833	785.493	18848	786.119
18848	786.119	18870	787.036
18870	787.036	18885	787.662
18885	787.662	18906	788.538
18906	788.538	18921	789.163
18921	789.163	18936	789.789
18936	789.789	18954	790.540
18954	790.540	18970	791.207
18970	791.207	19000	792.458
19000	792.458	19023	793.418
19023	793.418	19080	795.795
19080	795.795	19106	796.879
19106	796.879	19126	797.714
19126	797.714	19171	799.590
19171	799.590	19186	800.216
19186	800.216	19224	801.801
19224	801.801	19250	802.885
19250	802.885	19313	805.513
19313	805.513	19343	806.764
19343	806.764	19365	807.682
19365	807.682	19381	808.349
19381	808.349	19454	811.394
19454	811.394	19486	812.729
19486	812.729	19523	814.272
19523	814.272	19546	815.231
19546	815.231	19570	816.232
19570	816.232	19593	817.191
19593	817.191	19636	818.985
19636	818.985	19657	819.861
19657	819.861	19673	820.528
19673	820.528	19688	821.154
19688	821.154	19713	822.196
19713	822.196	19728	822.822
19728	822.822	19750	823.740
19750	823.740	19793	825.533
19793	825.533	19818	826.576
19818	826.576	19859	828.286
19859	828.286	19943	831.789
19943	831.789	19966	832.749
19966	832.749	19986	833.583
19986	833.583	20013	834.709
20013	834.709	20031	835.460
20031	835.460	20061	836.711
20061	836.711	20093	838.046
20093	838.046	20166	841.090
20166	841.090	20185	841.883
20185	841.883	20200	842.508
20200	842.508	20243	844.302
20243	844.302	20290	846.262
20290	846.262	20305	846.888
20305	846.888	20326	847.764
20326	847.764	20362	849.265
20362	849.265	20401	850.892
20401	850.892	20448	852.852
20448	852.852	20500	855.021
20500	855.021	20530	856.272
20530	856.272	20554	857.273
20554	857.273	20581	858.399
20581	858.399	20611	859.650
20611	859.650	20626	860.276
20626	860.276	20648	861.194
20648	861.194	20665	861.903
20665	861.903	20686	862.779
20686	862.779	20701	863.404
20701	863.404	20716	864.030
20716	864.030	20731	864.655
20731	864.655	20746	865.281
20746	865.281	20770	866.282
20770	866.282	20787	866.991
20787	866.991	20802	867.617
20802	867.617	20826	868.618
20826	868.618	20841	869.243
20841	869.243	20858	869.952
20858	869.952	20873	870.578
20873	870.578	20890	871.287
20890	871.287	20909	872.080
20909	872.080	20924	872.705
20924	872.705	20960	874.207
20960	874.207	20991	875.500
20991	875.500	21034	877.293
21034	877.293	21049	877.919
21049	877.919	21065	878.586
21065	878.586	21080	879.212
21080	879.212	21095	879.837
21095	879.837	21110	880.463
21110	880.463	21125	881.089
21125	881.089	21140	881.714
21140	881.714	21155	882.340
21155	882.340	21170	882.965
21170	882.965	21200	884.217
