startframe	starttime	endframe	endtime
5449	181.815	5464	182.315
5464	182.315	5479	182.816
5479	182.816	5494	183.316
5494	183.316	5509	183.817
5509	183.817	5524	184.317
5524	184.317	5539	184.818
5539	184.818	5554	185.318
5554	185.318	5569	185.819
5569	185.819	5584	186.319
5584	186.319	5599	186.820
5599	186.820	5614	187.320
5614	187.320	5629	187.821
5629	187.821	5644	188.321
5644	188.321	5659	188.822
5659	188.822	5674	189.322
5674	189.322	5689	189.823
5689	189.823	5704	190.323
5704	190.323	5719	190.824
5719	190.824	5735	191.358
5735	191.358	5750	191.858
5750	191.858	5765	192.359
5765	192.359	5780	192.859
5780	192.859	5795	193.360
5795	193.360	5811	193.894
5811	193.894	5826	194.394
5826	194.394	5841	194.895
5841	194.895	5856	195.395
5856	195.395	5873	195.962
5873	195.962	5889	196.496
5889	196.496	5905	197.030
5905	197.030	5920	197.531
5920	197.531	5935	198.031
5935	198.031	5950	198.532
5950	198.532	5966	199.066
5966	199.066	5981	199.566
5981	199.566	5997	200.100
5997	200.100	6012	200.600
6012	200.600	6028	201.134
6028	201.134	6043	201.635
6043	201.635	6058	202.135
6058	202.135	6073	202.636
6073	202.636	6088	203.136
6088	203.136	6103	203.637
6103	203.637	6118	204.137
6118	204.137	6133	204.638
6133	204.638	6148	205.138
6148	205.138	6163	205.639
6163	205.639	6178	206.139
6178	206.139	6193	206.640
6193	206.640	6208	207.140
6208	207.140	6223	207.641
6223	207.641	6238	208.141
6238	208.141	6254	208.675
6254	208.675	6269	209.176
6269	209.176	6285	209.709
6285	209.709	6300	210.210
6300	210.210	6315	210.710
6315	210.710	6331	211.244
6331	211.244	6346	211.745
6346	211.745	6361	212.245
6361	212.245	6377	212.779
6377	212.779	6392	213.280
6392	213.280	6408	213.814
6408	213.814	6423	214.314
6423	214.314	6438	214.815
6438	214.815	6453	215.315
6453	215.315	6468	215.816
6468	215.816	6483	216.316
6483	216.316	6498	216.817
6498	216.817	6513	217.317
6513	217.317	6529	217.851
6529	217.851	6544	218.351
6544	218.351	6559	218.852
6559	218.852	6574	219.352
6574	219.352	6589	219.853
6589	219.853	6604	220.353
6604	220.353	6619	220.854
6619	220.854	6634	221.354
6634	221.354	6649	221.855
6649	221.855	6664	222.355
6664	222.355	6679	222.856
6679	222.856	6694	223.356
6694	223.356	6709	223.857
6709	223.857	6724	224.357
6724	224.357	6739	224.858
6739	224.858	6754	225.358
6754	225.358	6769	225.859
6769	225.859	6784	226.359
6784	226.359	6799	226.860
6799	226.860	6815	227.394
6815	227.394	6832	227.961
6832	227.961	6847	228.462
6847	228.462	6862	228.962
6862	228.962	6878	229.496
6878	229.496	6893	229.996
6893	229.996	6908	230.497
6908	230.497	6923	230.997
6923	230.997	6940	231.565
6940	231.565	6958	232.165
6958	232.165	6974	232.699
6974	232.699	6989	233.200
6989	233.200	7004	233.700
7004	233.700	7023	234.334
7023	234.334	7038	234.835
7038	234.835	7053	235.335
7053	235.335	7068	235.836
7068	235.836	7083	236.336
7083	236.336	7098	236.837
7098	236.837	7113	237.337
7113	237.337	7132	237.971
7132	237.971	7150	238.572
7150	238.572	7166	239.106
7166	239.106	7183	239.673
7183	239.673	7199	240.207
7199	240.207	7214	240.707
7214	240.707	7229	241.208
7229	241.208	7247	241.808
7247	241.808	7266	242.442
7266	242.442	7282	242.976
7282	242.976	7299	243.543
7299	243.543	7315	244.077
7315	244.077	7330	244.578
7330	244.578	7346	245.112
7346	245.112	7361	245.612
7361	245.612	7377	246.146
7377	246.146	7392	246.646
7392	246.646	7407	247.147
7407	247.147	7422	247.647
7422	247.647	7438	248.181
7438	248.181	7453	248.682
7453	248.682	7468	249.182
7468	249.182	7483	249.683
7483	249.683	7498	250.183
7498	250.183	7516	250.784
7516	250.784	7532	251.318
7532	251.318	7549	251.885
7549	251.885	7564	252.385
7564	252.385	7579	252.886
7579	252.886	7594	253.386
7594	253.386	7609	253.887
7609	253.887	7624	254.387
7624	254.387	7639	254.888
7639	254.888	7654	255.388
7654	255.388	8501	283.650
