startframe	starttime	endframe	endtime
3573	119.219	3588	119.720
3588	119.720	3603	120.220
3603	120.220	3618	120.721
3618	120.721	3633	121.221
3633	121.221	3648	121.722
3648	121.722	3663	122.222
3663	122.222	3678	122.723
3678	122.723	3693	123.223
3693	123.223	3708	123.724
3708	123.724	3723	124.224
3723	124.224	3738	124.725
3738	124.725	3753	125.225
3753	125.225	3768	125.726
3768	125.726	3783	126.226
3783	126.226	3798	126.727
3798	126.727	3813	127.227
3813	127.227	3828	127.728
3828	127.728	3843	128.228
3843	128.228	3858	128.729
3858	128.729	3876	129.329
3876	129.329	3891	129.830
3891	129.830	3906	130.330
3906	130.330	3921	130.831
3921	130.831	3936	131.331
3936	131.331	3951	131.832
3951	131.832	3966	132.332
3966	132.332	3981	132.833
3981	132.833	3996	133.333
3996	133.333	4011	133.834
4011	133.834	4026	134.334
4026	134.334	4045	134.968
4045	134.968	4060	135.469
4060	135.469	4075	135.969
4075	135.969	4090	136.470
4090	136.470	4105	136.970
4105	136.970	4120	137.471
4120	137.471	4135	137.971
4135	137.971	4150	138.472
4150	138.472	4165	138.972
4165	138.972	4180	139.473
4180	139.473	4195	139.973
4195	139.973	4210	140.474
4210	140.474	4225	140.974
4225	140.974	4240	141.475
4240	141.475	4255	141.975
4255	141.975	4270	142.476
4270	142.476	4285	142.976
4285	142.976	4300	143.477
4300	143.477	4315	143.977
4315	143.977	4330	144.478
4330	144.478	4345	144.978
4345	144.978	4360	145.479
4360	145.479	4375	145.979
4375	145.979	4390	146.480
4390	146.480	4405	146.980
4405	146.980	4420	147.481
4420	147.481	4435	147.981
4435	147.981	4450	148.482
4450	148.482	4465	148.982
4465	148.982	4480	149.483
4480	149.483	4495	149.983
4495	149.983	4510	150.484
4510	150.484	4525	150.984
4525	150.984	4540	151.485
4540	151.485	4555	151.985
4555	151.985	4570	152.486
4570	152.486	4585	152.986
4585	152.986	4600	153.487
4600	153.487	4615	153.987
4615	153.987	4630	154.488
4630	154.488	4645	154.988
4645	154.988	4660	155.489
4660	155.489	4675	155.989
4675	155.989	4705	156.990
4705	156.990	4720	157.491
4720	157.491	4735	157.991
4735	157.991	4750	158.492
4750	158.492	4770	159.159
4770	159.159	4818	160.761
4818	160.761	4847	161.728
4847	161.728	4863	162.262
4863	162.262	4878	162.763
4878	162.763	4893	163.263
4893	163.263	4908	163.764
4908	163.764	4923	164.264
4923	164.264	4938	164.765
4938	164.765	4953	165.265
4953	165.265	4968	165.766
4968	165.766	4983	166.266
4983	166.266	4998	166.767
4998	166.767	5013	167.267
5013	167.267	5028	167.768
5028	167.768	5043	168.268
5043	168.268	5058	168.769
5058	168.769	5073	169.269
5073	169.269	5088	169.770
5088	169.770	5103	170.270
5103	170.270	5118	170.771
5118	170.771	5133	171.271
5133	171.271	5148	171.772
5148	171.772	5163	172.272
5163	172.272	5178	172.773
5178	172.773	5193	173.273
5193	173.273	5208	173.774
5208	173.774	5223	174.274
5223	174.274	5238	174.775
5238	174.775	5253	175.275
5253	175.275	5268	175.776
5268	175.776	5283	176.276
5283	176.276	5298	176.777
5298	176.777	5313	177.277
5313	177.277	5328	177.778
5328	177.778	5343	178.278
5343	178.278	5358	178.779
5358	178.779	5373	179.279
5373	179.279	5388	179.780
5388	179.780	5403	180.280
5403	180.280	5418	180.781
5418	180.781	5433	181.281
5433	181.281	5448	181.782
5448	181.782	5463	182.282
5463	182.282	5478	182.783
5478	182.783	5493	183.283
5493	183.283	5508	183.784
5508	183.784	5523	184.284
5523	184.284	5538	184.785
5538	184.785	5553	185.285
5553	185.285	5568	185.786
5568	185.786	5583	186.286
5583	186.286	5598	186.787
5598	186.787	5613	187.287
5613	187.287	5628	187.788
5628	187.788	5643	188.288
5643	188.288	5658	188.789
5658	188.789	5673	189.289
5673	189.289	5688	189.790
5688	189.790	5703	190.290
5703	190.290	5718	190.791
5718	190.791	5733	191.291
5733	191.291	5748	191.792
5748	191.792	5763	192.292
5763	192.292	5778	192.793
5778	192.793	5793	193.293
5793	193.293	5808	193.794
5808	193.794	5823	194.294
5823	194.294	5838	194.795
5838	194.795	5853	195.295
5853	195.295	5868	195.796
5868	195.796	5883	196.296
5883	196.296	5898	196.797
5898	196.797	5913	197.297
5913	197.297	5928	197.798
5928	197.798	5943	198.298
5943	198.298	5958	198.799
5958	198.799	5973	199.299
5973	199.299	5988	199.800
5988	199.800	6003	200.300
6003	200.300	6018	200.801
6018	200.801	6033	201.301
6033	201.301	6048	201.802
6048	201.802	6063	202.302
6063	202.302	6078	202.803
6078	202.803	6093	203.303
6093	203.303	6108	203.804
6108	203.804	6123	204.304
6123	204.304	6138	204.805
6138	204.805	6153	205.305
6153	205.305	6168	205.806
6168	205.806	6183	206.306
6183	206.306	6198	206.807
6198	206.807	6213	207.307
6213	207.307	6228	207.808
6228	207.808	6243	208.308
6243	208.308	6258	208.809
6258	208.809	6273	209.309
6273	209.309	6288	209.810
6288	209.810	6303	210.310
6303	210.310	6318	210.811
6318	210.811	6333	211.311
6333	211.311	6348	211.812
6348	211.812	6363	212.312
6363	212.312	6378	212.813
6378	212.813	6393	213.313
6393	213.313	6408	213.814
6408	213.814	6423	214.314
6423	214.314	6438	214.815
6438	214.815	6453	215.315
6453	215.315	6468	215.816
6468	215.816	6483	216.316
6483	216.316	6498	216.817
6498	216.817	6513	217.317
6513	217.317	6528	217.818
6528	217.818	6543	218.318
6543	218.318	6558	218.819
6558	218.819	6573	219.319
6573	219.319	6588	219.820
6588	219.820	6603	220.320
6603	220.320	6618	220.821
6618	220.821	6633	221.321
6633	221.321	6648	221.822
6648	221.822	6663	222.322
6663	222.322	6678	222.823
6678	222.823	6693	223.323
6693	223.323	6708	223.824
6708	223.824	6723	224.324
6723	224.324	6738	224.825
6738	224.825	6753	225.325
6753	225.325	6768	225.826
6768	225.826	6783	226.326
6783	226.326	6798	226.827
6798	226.827	6813	227.327
6813	227.327	6828	227.828
6828	227.828	6843	228.328
6843	228.328	6858	228.829
6858	228.829	6873	229.329
6873	229.329	6888	229.830
6888	229.830	6903	230.330
6903	230.330	6918	230.831
6918	230.831	6933	231.331
6933	231.331	6948	231.832
6948	231.832	6963	232.332
6963	232.332	6978	232.833
6978	232.833	6993	233.333
6993	233.333	7008	233.834
7008	233.834	7023	234.334
7023	234.334	7038	234.835
7038	234.835	7049	235.202
