startframe	starttime	endframe	endtime
4852	161.895	4867	162.396
4867	162.396	4882	162.896
4882	162.896	4897	163.397
4897	163.397	4912	163.897
4912	163.897	4927	164.398
4927	164.398	4942	164.898
4942	164.898	4957	165.399
4957	165.399	4972	165.899
4972	165.899	4987	166.400
4987	166.400	5002	166.900
5002	166.900	5017	167.401
5017	167.401	5032	167.901
5032	167.901	5047	168.402
5047	168.402	5062	168.902
5062	168.902	5077	169.403
5077	169.403	5092	169.903
5092	169.903	5107	170.404
5107	170.404	5122	170.904
5122	170.904	5137	171.405
5137	171.405	5152	171.905
5152	171.905	5167	172.406
5167	172.406	5182	172.906
5182	172.906	5197	173.407
5197	173.407	5212	173.907
5212	173.907	5227	174.408
5227	174.408	5242	174.908
5242	174.908	5257	175.409
5257	175.409	5272	175.909
5272	175.909	5287	176.410
5287	176.410	5302	176.910
5302	176.910	5317	177.411
5317	177.411	5332	177.911
5332	177.911	5347	178.412
5347	178.412	5362	178.912
5362	178.912	5377	179.413
5377	179.413	5392	179.913
5392	179.913	5407	180.414
5407	180.414	5422	180.914
5422	180.914	5437	181.415
5437	181.415	5453	181.949
5453	181.949	5468	182.449
5468	182.449	5483	182.950
5483	182.950	5498	183.450
5498	183.450	5513	183.951
5513	183.951	5528	184.451
5528	184.451	5543	184.952
5543	184.952	5558	185.452
5558	185.452	5573	185.953
5573	185.953	5588	186.453
5588	186.453	5603	186.954
5603	186.954	5618	187.454
5618	187.454	5633	187.955
5633	187.955	5648	188.455
5648	188.455	5663	188.956
5663	188.956	5678	189.456
5678	189.456	5693	189.957
5693	189.957	5708	190.457
5708	190.457	5723	190.958
5723	190.958	5738	191.458
5738	191.458	5753	191.959
5753	191.959	5768	192.459
5768	192.459	5783	192.960
5783	192.960	5798	193.460
5798	193.460	5813	193.961
5813	193.961	5828	194.461
5828	194.461	5843	194.962
5843	194.962	5858	195.462
5858	195.462	5873	195.963
5873	195.963	5888	196.463
5888	196.463	5903	196.964
5903	196.964	5918	197.464
5918	197.464	5933	197.965
5933	197.965	5948	198.465
5948	198.465	5963	198.966
5963	198.966	5978	199.466
5978	199.466	5993	199.967
5993	199.967	6008	200.467
6008	200.467	6023	200.968
6023	200.968	6038	201.468
6038	201.468	6053	201.969
6053	201.969	6068	202.469
6068	202.469	6083	202.970
6083	202.970	6098	203.470
6098	203.470	6113	203.971
6113	203.971	6128	204.471
6128	204.471	6143	204.972
6143	204.972	6158	205.472
6158	205.472	6173	205.973
6173	205.973	6188	206.473
6188	206.473	6203	206.974
6203	206.974	6218	207.474
6218	207.474	6233	207.975
6233	207.975	6248	208.475
6248	208.475	6263	208.976
6263	208.976	6278	209.476
6278	209.476	6293	209.977
6293	209.977	6308	210.477
6308	210.477	6323	210.978
6323	210.978	6338	211.478
6338	211.478	6353	211.979
6353	211.979	6368	212.479
6368	212.479	6383	212.980
6383	212.980	6398	213.480
6398	213.480	6413	213.981
6413	213.981	6428	214.481
6428	214.481	6443	214.982
6443	214.982	6458	215.482
6458	215.482	6473	215.983
6473	215.983	6488	216.483
6488	216.483	6503	216.984
6503	216.984	6518	217.484
6518	217.484	6533	217.985
6533	217.985	6549	218.519
6549	218.519	6564	219.019
6564	219.019	6579	219.520
6579	219.520	6594	220.020
6594	220.020	6609	220.521
6609	220.521	6624	221.021
6624	221.021	6639	221.522
6639	221.522	6654	222.022
6654	222.022	6669	222.523
6669	222.523	6684	223.023
6684	223.023	6699	223.524
6699	223.524	6714	224.024
6714	224.024	6729	224.525
6729	224.525	6744	225.025
6744	225.025	6759	225.526
6759	225.526	6774	226.026
6774	226.026	6789	226.527
6789	226.527	6804	227.027
6804	227.027	6819	227.528
6819	227.528	6834	228.028
6834	228.028	6849	228.529
6849	228.529	6864	229.029
6864	229.029	6879	229.530
6879	229.530	6894	230.030
6894	230.030	6909	230.531
6909	230.531	6924	231.031
6924	231.031	6939	231.532
6939	231.532	6954	232.032
6954	232.032	6969	232.533
6969	232.533	6984	233.033
6984	233.033	6999	233.534
6999	233.534	7014	234.034
7014	234.034	7029	234.535
7029	234.535	7044	235.035
7044	235.035	7059	235.536
7059	235.536	7074	236.036
7074	236.036	7089	236.537
7089	236.537	7104	237.037
7104	237.037	7119	237.538
7119	237.538	7134	238.038
7134	238.038	7149	238.539
7149	238.539	7164	239.039
7164	239.039	7179	239.540
7179	239.540	7194	240.040
7194	240.040	7209	240.541
7209	240.541	7224	241.041
7224	241.041	7239	241.542
7239	241.542	7254	242.042
7254	242.042	7269	242.543
7269	242.543	7284	243.043
7284	243.043	7299	243.544
7299	243.544	7314	244.044
7314	244.044	7329	244.545
7329	244.545	7344	245.045
7344	245.045	7359	245.546
7359	245.546	7374	246.046
7374	246.046	7389	246.547
7389	246.547	7404	247.047
7404	247.047	7419	247.548
7419	247.548	7434	248.048
7434	248.048	7450	248.582
7450	248.582	7465	249.082
7465	249.082	7480	249.583
7480	249.583	7495	250.083
7495	250.083	7510	250.584
7510	250.584	7525	251.084
7525	251.084	7540	251.585
7540	251.585	7555	252.085
7555	252.085	7570	252.586
7570	252.586	7585	253.086
7585	253.086	7600	253.587
7600	253.587	7615	254.087
7615	254.087	7633	254.688
7633	254.688	7648	255.189
7648	255.189	7664	255.722
7664	255.722	7680	256.256
7680	256.256	7695	256.757
7695	256.757	7710	257.257
7710	257.257	7725	257.758
7725	257.758	7740	258.258
7740	258.258	7765	259.092
7765	259.092	7780	259.593
7780	259.593	7795	260.093
7795	260.093	7810	260.594
7810	260.594	7827	261.161
7827	261.161	7843	261.695
7843	261.695	7863	262.362
7863	262.362	7878	262.863
7878	262.863	7895	263.430
7895	263.430	7919	264.231
7919	264.231	7959	265.566
7959	265.566	7974	266.066
7974	266.066	7989	266.567
7989	266.567	8005	267.100
8005	267.100	8020	267.601
8020	267.601	8035	268.101
8035	268.101	8050	268.602
8050	268.602	8109	270.571
8109	270.571	8187	273.173
8187	273.173	8241	274.975
8241	274.975	8296	276.810
8296	276.810	8376	279.479
8376	279.479	8475	282.783
