startframe	starttime	endframe	endtime
4182	139.539	4287	143.043
4287	143.043	4543	151.585
4543	151.585	4676	156.023
4676	156.023	4766	159.026
4766	159.026	4793	159.926
4793	159.926	5043	168.268
5043	168.268	5060	168.835
5060	168.835	5081	169.536
5081	169.536	5096	170.037
5096	170.037	5111	170.537
5111	170.537	5126	171.038
5126	171.038	5141	171.538
5141	171.538	5156	172.039
5156	172.039	5171	172.539
5171	172.539	5186	173.040
5186	173.040	5210	173.840
5210	173.840	5226	174.374
5226	174.374	5246	175.042
5246	175.042	5274	175.976
5274	175.976	5291	176.543
5291	176.543	5306	177.044
5306	177.044	5321	177.544
5321	177.544	5336	178.045
5336	178.045	5358	178.779
5358	178.779	5381	179.546
5381	179.546	5396	180.047
5396	180.047	5411	180.547
5411	180.547	5426	181.048
5426	181.048	5441	181.548
5441	181.548	5456	182.049
5456	182.049	5478	182.783
5478	182.783	5501	183.550
5501	183.550	5516	184.051
5516	184.051	5537	184.751
5537	184.751	5558	185.452
5558	185.452	5573	185.952
5573	185.952	5589	186.486
5589	186.486	5605	187.020
5605	187.020	5620	187.521
5620	187.521	5650	188.522
5650	188.522	5665	189.022
5665	189.022	5680	189.523
5680	189.523	5705	190.357
5705	190.357	5731	191.224
5731	191.224	5793	193.293
5793	193.293	5815	194.027
5815	194.027	5830	194.528
5830	194.528	5845	195.028
5845	195.028	5890	196.530
5890	196.530	5905	197.030
5905	197.030	5920	197.531
5920	197.531	5935	198.031
5935	198.031	5950	198.532
5950	198.532	5965	199.032
5965	199.032	5995	200.033
5995	200.033	6010	200.534
6010	200.534	6025	201.034
6025	201.034	6040	201.535
6040	201.535	6057	202.102
6057	202.102	6077	202.769
6077	202.769	6095	203.370
6095	203.370	6113	203.970
6113	203.970	6128	204.471
6128	204.471	6143	204.971
6143	204.971	6158	205.472
6158	205.472	6175	206.039
6175	206.039	6205	207.040
6205	207.040	6220	207.541
6220	207.541	6235	208.041
6235	208.041	6250	208.542
6250	208.542	6265	209.042
6265	209.042	6280	209.543
6280	209.543	6295	210.043
6295	210.043	6310	210.544
6310	210.544	6339	211.511
6339	211.511	6385	213.046
6385	213.046	6415	214.047
6415	214.047	6430	214.548
6430	214.548	6467	215.782
6467	215.782	6501	216.917
6501	216.917	6517	217.451
6517	217.451	6532	217.951
6532	217.951	6564	219.019
6564	219.019	6579	219.519
6579	219.519	6594	220.020
6594	220.020	6609	220.520
6609	220.520	6645	221.721
6645	221.721	6669	222.522
6669	222.522	6690	223.223
6690	223.223	6705	223.724
6705	223.724	6925	231.064
6925	231.064	6960	232.232
6960	232.232	6987	233.133
6987	233.133	7002	233.633
7002	233.633	7017	234.134
7017	234.134	7032	234.634
7032	234.634	7047	235.135
7047	235.135	7062	235.635
7062	235.635	7077	236.136
7077	236.136	7092	236.636
7092	236.636	7107	237.137
7107	237.137	7122	237.637
7122	237.637	7137	238.138
7137	238.138	7152	238.638
7152	238.638	7168	239.172
7168	239.172	7184	239.706
7184	239.706	7200	240.240
7200	240.240	7215	240.740
7215	240.740	7230	241.241
7230	241.241	7339	244.878
7339	244.878	7422	247.647
7422	247.647	7464	249.049
7464	249.049	7479	249.549
7479	249.549	7494	250.050
7494	250.050	7523	251.017
7523	251.017	7538	251.518
7538	251.518	7553	252.018
7553	252.018	7583	253.019
7583	253.019	7628	254.521
7628	254.521	7663	255.689
7663	255.689	7688	256.523
7688	256.523	7710	257.257
7710	257.257	7733	258.024
7733	258.024	7748	258.525
7748	258.525	7778	259.526
7778	259.526	7793	260.026
7793	260.026	7808	260.527
7808	260.527	7825	261.094
7825	261.094	7853	262.028
7853	262.028	7868	262.529
7868	262.529	7883	263.029
7883	263.029	7898	263.530
7898	263.530	7913	264.030
7913	264.030	7928	264.531
7928	264.531	7943	265.031
7943	265.031	7958	265.532
7958	265.532	7973	266.032
7973	266.032	7988	266.533
7988	266.533	8003	267.033
8003	267.033	8024	267.734
8024	267.734	8041	268.301
8041	268.301	8057	268.835
8057	268.835	8078	269.536
8078	269.536	8093	270.036
8093	270.036	8108	270.537
8108	270.537	8123	271.037
8123	271.037	8138	271.538
8138	271.538	8153	272.038
8153	272.038	8168	272.539
8168	272.539	8183	273.039
8183	273.039	8198	273.540
8198	273.540	8213	274.040
8213	274.040	8228	274.541
8228	274.541	8243	275.041
8243	275.041	8258	275.542
8258	275.542	8273	276.042
8273	276.042	8288	276.543
8288	276.543	8303	277.043
8303	277.043	8318	277.544
8318	277.544	8333	278.044
8333	278.044	8348	278.545
8348	278.545	8363	279.045
8363	279.045	8378	279.546
8378	279.546	8393	280.046
8393	280.046	8456	282.149
8456	282.149	8545	285.118
8545	285.118	8725	291.124
