startframe	starttime	endframe	endtime
3467	138.680	3503	140.120
3503	140.120	3518	140.720
3518	140.720	3539	141.560
3539	141.560	3555	142.200
3555	142.200	3571	142.840
3571	142.840	3600	144.000
3600	144.000	3615	144.600
3615	144.600	3630	145.200
3630	145.200	3645	145.800
3645	145.800	3662	146.480
3662	146.480	3678	147.120
3678	147.120	3693	147.720
3693	147.720	3708	148.320
3708	148.320	3725	149.000
3725	149.000	3752	150.080
3752	150.080	3767	150.680
3767	150.680	3784	151.360
3784	151.360	3799	151.960
3799	151.960	3814	152.560
3814	152.560	3839	153.560
3839	153.560	3854	154.160
3854	154.160	3871	154.840
3871	154.840	3886	155.440
3886	155.440	3901	156.040
3901	156.040	3918	156.720
3918	156.720	3933	157.320
3933	157.320	3950	158.000
3950	158.000	3965	158.600
3965	158.600	3980	159.200
3980	159.200	3995	159.800
3995	159.800	4010	160.400
4010	160.400	4026	161.040
4026	161.040	4041	161.640
4041	161.640	4058	162.320
4058	162.320	4073	162.920
4073	162.920	4088	163.520
4088	163.520	4103	164.120
4103	164.120	4119	164.760
4119	164.760	4134	165.360
4134	165.360	4149	165.960
4149	165.960	4164	166.560
4164	166.560	4179	167.160
4179	167.160	4194	167.760
4194	167.760	4209	168.360
4209	168.360	4224	168.960
4224	168.960	4239	169.560
4239	169.560	4254	170.160
4254	170.160	4269	170.760
4269	170.760	4289	171.560
4289	171.560	4304	172.160
4304	172.160	4319	172.760
4319	172.760	4334	173.360
4334	173.360	4349	173.960
4349	173.960	4364	174.560
4364	174.560	4379	175.160
4379	175.160	4394	175.760
4394	175.760	4409	176.360
4409	176.360	4424	176.960
4424	176.960	4439	177.560
4439	177.560	4454	178.160
4454	178.160	4469	178.760
4469	178.760	4484	179.360
4484	179.360	4500	180.000
4500	180.000	4515	180.600
4515	180.600	4530	181.200
4530	181.200	4545	181.800
4545	181.800	4560	182.400
4560	182.400	4575	183.000
4575	183.000	4590	183.600
4590	183.600	4605	184.200
4605	184.200	4620	184.800
4620	184.800	4635	185.400
4635	185.400	4657	186.280
4657	186.280	4672	186.880
4672	186.880	4687	187.480
4687	187.480	4702	188.080
4702	188.080	4717	188.680
4717	188.680	4732	189.280
4732	189.280	4747	189.880
4747	189.880	4762	190.480
4762	190.480	4777	191.080
4777	191.080	4792	191.680
4792	191.680	4807	192.280
4807	192.280	4822	192.880
4822	192.880	4837	193.480
4837	193.480	4852	194.080
4852	194.080	4867	194.680
4867	194.680	4882	195.280
4882	195.280	4897	195.880
4897	195.880	4912	196.480
4912	196.480	4927	197.080
4927	197.080	4942	197.680
4942	197.680	4957	198.280
4957	198.280	4972	198.880
4972	198.880	4987	199.480
4987	199.480	5002	200.080
5002	200.080	5017	200.680
5017	200.680	5032	201.280
5032	201.280	5047	201.880
5047	201.880	5062	202.480
5062	202.480	5077	203.080
5077	203.080	5092	203.680
5092	203.680	5107	204.280
5107	204.280	5122	204.880
5122	204.880	5137	205.480
5137	205.480	5152	206.080
5152	206.080	5167	206.680
5167	206.680	5182	207.280
5182	207.280	5197	207.880
5197	207.880	5212	208.480
5212	208.480	5227	209.080
5227	209.080	5242	209.680
5242	209.680	5257	210.280
5257	210.280	5272	210.880
5272	210.880	5287	211.480
5287	211.480	5302	212.080
5302	212.080	5317	212.680
5317	212.680	5332	213.280
5332	213.280	5347	213.880
5347	213.880	5362	214.480
5362	214.480	5377	215.080
5377	215.080	5392	215.680
5392	215.680	5407	216.280
5407	216.280	5422	216.880
5422	216.880	5642	225.680
5642	225.680	5674	226.960
5674	226.960	5902	236.080
5902	236.080	5978	239.120
5978	239.120	6052	242.080
6052	242.080	6090	243.600
6090	243.600	6206	248.240
6206	248.240	6315	252.600
6315	252.600	6340	253.600
6340	253.600	6355	254.200
6355	254.200	6370	254.800
6370	254.800	6397	255.880
6397	255.880	6412	256.480
6412	256.480	6427	257.080
6427	257.080	6442	257.680
6442	257.680	6457	258.280
6457	258.280	6472	258.880
6472	258.880	6487	259.480
6487	259.480	6502	260.080
6502	260.080	6517	260.680
6517	260.680	6532	261.280
6532	261.280	6547	261.880
6547	261.880	6562	262.480
6562	262.480	6577	263.080
6577	263.080	6592	263.680
6592	263.680	6607	264.280
6607	264.280	6622	264.880
6622	264.880	6637	265.480
6637	265.480	6652	266.080
6652	266.080	6667	266.680
6667	266.680	6682	267.280
6682	267.280	6697	267.880
6697	267.880	6712	268.480
6712	268.480	6727	269.080
6727	269.080	6742	269.680
6742	269.680	6757	270.280
6757	270.280	6772	270.880
6772	270.880	6787	271.480
6787	271.480	6804	272.160
6804	272.160	6819	272.760
6819	272.760	6834	273.360
6834	273.360	6849	273.960
6849	273.960	6864	274.560
6864	274.560	6879	275.160
6879	275.160	6894	275.760
6894	275.760	6909	276.360
6909	276.360	6929	277.160
6929	277.160	6944	277.760
6944	277.760	6959	278.360
6959	278.360	6974	278.960
6974	278.960	6989	279.560
6989	279.560	7004	280.160
7004	280.160	7019	280.760
7019	280.760	7034	281.360
7034	281.360	7051	282.040
7051	282.040	7066	282.640
7066	282.640	7082	283.280
7082	283.280	7098	283.920
7098	283.920	7115	284.600
7115	284.600	7132	285.280
7132	285.280	7151	286.040
7151	286.040	7166	286.640
7166	286.640	7181	287.240
7181	287.240	7196	287.840
7196	287.840	7211	288.440
7211	288.440	7226	289.040
7226	289.040	7241	289.640
7241	289.640	7256	290.240
7256	290.240	7271	290.840
7271	290.840	7286	291.440
7286	291.440	7301	292.040
7301	292.040	7316	292.640
7316	292.640	7331	293.240
7331	293.240	7353	294.120
7353	294.120	7405	296.200
7405	296.200	7420	296.800
7420	296.800	7435	297.400
7435	297.400	7450	298.000
7450	298.000	7465	298.600
7465	298.600	7482	299.280
7482	299.280	7500	300.000
7500	300.000	7516	300.640
7516	300.640	7538	301.520
7538	301.520	7553	302.120
7553	302.120	7568	302.720
7568	302.720	7584	303.360
7584	303.360	7601	304.040
7601	304.040	7619	304.760
7619	304.760	7650	306.000
7650	306.000	7666	306.640
7666	306.640	7682	307.280
7682	307.280	7713	308.520
7713	308.520	7771	310.840
7771	310.840	7823	312.920
7823	312.920	7872	314.880
7872	314.880	7965	318.600
7965	318.600	7989	319.560
7989	319.560	8004	320.160
8004	320.160	8019	320.760
8019	320.760	8034	321.360
8034	321.360	8049	321.960
8049	321.960	8064	322.560
8064	322.560	8079	323.160
8079	323.160	8094	323.760
8094	323.760	8109	324.360
8109	324.360	8124	324.960
8124	324.960	8139	325.560
8139	325.560	8154	326.160
8154	326.160	8169	326.760
8169	326.760	8184	327.360
8184	327.360	8199	327.960
8199	327.960	8214	328.560
8214	328.560	8229	329.160
8229	329.160	8244	329.760
8244	329.760	8259	330.360
8259	330.360	8274	330.960
8274	330.960	8289	331.560
8289	331.560	8304	332.160
8304	332.160	8319	332.760
8319	332.760	8334	333.360
8334	333.360	8351	334.040
8351	334.040	8374	334.960
8374	334.960	8398	335.920
8398	335.920	8413	336.520
8413	336.520	8430	337.200
8430	337.200	8445	337.800
8445	337.800	8486	339.440
8486	339.440	8506	340.240
8506	340.240	8521	340.840
8521	340.840	8536	341.440
8536	341.440	8551	342.040
8551	342.040	8566	342.640
8566	342.640	8581	343.240
8581	343.240	8596	343.840
8596	343.840	8611	344.440
8611	344.440	8626	345.040
8626	345.040	8641	345.640
8641	345.640	8656	346.240
8656	346.240	8671	346.840
8671	346.840	8686	347.440
8686	347.440	8701	348.040
8701	348.040	8716	348.640
8716	348.640	8731	349.240
8731	349.240	8746	349.840
8746	349.840	8761	350.440
8761	350.440	8776	351.040
8776	351.040	8791	351.640
8791	351.640	8806	352.240
8806	352.240	8821	352.840
8821	352.840	8836	353.440
8836	353.440	8851	354.040
8851	354.040	8866	354.640
8866	354.640	8881	355.240
8881	355.240	8896	355.840
8896	355.840	8911	356.440
8911	356.440	8926	357.040
8926	357.040	8941	357.640
8941	357.640	8956	358.240
8956	358.240	8971	358.840
8971	358.840	8986	359.440
8986	359.440	9001	360.040
9001	360.040	9016	360.640
9016	360.640	9031	361.240
9031	361.240	9046	361.840
9046	361.840	9061	362.440
9061	362.440	9076	363.040
9076	363.040	9091	363.640
9091	363.640	9106	364.240
9106	364.240	9121	364.840
9121	364.840	9136	365.440
9136	365.440	9151	366.040
9151	366.040	9168	366.720
9168	366.720	9183	367.320
9183	367.320	9198	367.920
9198	367.920	9213	368.520
9213	368.520	9228	369.120
9228	369.120	9243	369.720
9243	369.720	9258	370.320
9258	370.320	9273	370.920
9273	370.920	9288	371.520
9288	371.520	9303	372.120
9303	372.120	9318	372.720
9318	372.720	9333	373.320
9333	373.320	9348	373.920
9348	373.920	9363	374.520
9363	374.520	9378	375.120
9378	375.120	9393	375.720
9393	375.720	9408	376.320
9408	376.320	9423	376.920
9423	376.920	9438	377.520
9438	377.520	9453	378.120
9453	378.120	9468	378.720
9468	378.720	9483	379.320
9483	379.320	9498	379.920
9498	379.920	9513	380.520
9513	380.520	9528	381.120
9528	381.120	9543	381.720
9543	381.720	9558	382.320
9558	382.320	9573	382.920
9573	382.920	9588	383.520
9588	383.520	9603	384.120
9603	384.120	9618	384.720
9618	384.720	9633	385.320
9633	385.320	9648	385.920
9648	385.920	9663	386.520
9663	386.520	9678	387.120
9678	387.120	9693	387.720
9693	387.720	9708	388.320
9708	388.320	9723	388.920
9723	388.920	9738	389.520
9738	389.520	9753	390.120
9753	390.120	9768	390.720
9768	390.720	9783	391.320
9783	391.320	9798	391.920
9798	391.920	9813	392.520
9813	392.520	9828	393.120
9828	393.120	9843	393.720
9843	393.720	9858	394.320
9858	394.320	9873	394.920
9873	394.920	9888	395.520
9888	395.520	9903	396.120
9903	396.120	9918	396.720
9918	396.720	9933	397.320
9933	397.320	9948	397.920
9948	397.920	9963	398.520
9963	398.520	9978	399.120
9978	399.120	9993	399.720
9993	399.720	10008	400.320
10008	400.320	10038	401.520
10038	401.520	10053	402.120
10053	402.120	10068	402.720
10068	402.720	10083	403.320
10083	403.320	10098	403.920
10098	403.920	10113	404.520
10113	404.520	10128	405.120
10128	405.120	10143	405.720
10143	405.720	10158	406.320
10158	406.320	10173	406.920
10173	406.920	10190	407.600
10190	407.600	10207	408.280
10207	408.280	10424	416.960
10424	416.960	10439	417.560
10439	417.560	10454	418.160
10454	418.160	10469	418.760
10469	418.760	10484	419.360
10484	419.360	10499	419.960
10499	419.960	10514	420.560
10514	420.560	10529	421.160
10529	421.160	10544	421.760
10544	421.760	10559	422.360
10559	422.360	10574	422.960
10574	422.960	10589	423.560
10589	423.560	10604	424.160
10604	424.160	10619	424.760
10619	424.760	10634	425.360
10634	425.360	10649	425.960
10649	425.960	10664	426.560
10664	426.560	10679	427.160
10679	427.160	10694	427.760
10694	427.760	10709	428.360
10709	428.360	10724	428.960
10724	428.960	10739	429.560
10739	429.560	10754	430.160
10754	430.160	10769	430.760
10769	430.760	10784	431.360
10784	431.360	10799	431.960
10799	431.960	10814	432.560
10814	432.560	10829	433.160
10829	433.160	10844	433.760
10844	433.760	10859	434.360
10859	434.360	10874	434.960
10874	434.960	10889	435.560
10889	435.560	10904	436.160
10904	436.160	10919	436.760
10919	436.760	10934	437.360
10934	437.360	10949	437.960
10949	437.960	10964	438.560
10964	438.560	10979	439.160
10979	439.160	10994	439.760
10994	439.760	11009	440.360
11009	440.360	11024	440.960
11024	440.960	11039	441.560
11039	441.560	11054	442.160
11054	442.160	11069	442.760
11069	442.760	11084	443.360
11084	443.360	11099	443.960
11099	443.960	11114	444.560
11114	444.560	11129	445.160
11129	445.160	11144	445.760
11144	445.760	11159	446.360
11159	446.360	11174	446.960
11174	446.960	11189	447.560
11189	447.560	11204	448.160
11204	448.160	11219	448.760
11219	448.760	11234	449.360
11234	449.360	11249	449.960
11249	449.960	11264	450.560
11264	450.560	11279	451.160
11279	451.160	11294	451.760
11294	451.760	11309	452.360
11309	452.360	11324	452.960
11324	452.960	11339	453.560
11339	453.560	11354	454.160
11354	454.160	11369	454.760
11369	454.760	11384	455.360
11384	455.360	11399	455.960
11399	455.960	11414	456.560
11414	456.560	11429	457.160
11429	457.160	11444	457.760
11444	457.760	11459	458.360
11459	458.360	11474	458.960
11474	458.960	11489	459.560
11489	459.560	11505	460.200
11505	460.200	11520	460.800
11520	460.800	11535	461.400
11535	461.400	11550	462.000
11550	462.000	11807	472.280
11807	472.280	11827	473.080
11827	473.080	11842	473.680
11842	473.680	11857	474.280
11857	474.280	11883	475.320
11883	475.320	11998	479.920
11998	479.920	12107	484.280
12107	484.280	12122	484.880
12122	484.880	12137	485.480
12137	485.480	12152	486.080
12152	486.080	12167	486.680
12167	486.680	12182	487.280
12182	487.280	12197	487.880
12197	487.880	12212	488.480
12212	488.480	12227	489.080
12227	489.080	12242	489.680
12242	489.680	12257	490.280
12257	490.280	12272	490.880
12272	490.880	12287	491.480
12287	491.480	12302	492.080
12302	492.080	12317	492.680
12317	492.680	12332	493.280
12332	493.280	12347	493.880
12347	493.880	12362	494.480
12362	494.480	12377	495.080
12377	495.080	12392	495.680
12392	495.680	12407	496.280
12407	496.280	12422	496.880
12422	496.880	12437	497.480
12437	497.480	12452	498.080
12452	498.080	12467	498.680
12467	498.680	12482	499.280
12482	499.280	12497	499.880
12497	499.880	12512	500.480
12512	500.480	12527	501.080
12527	501.080	12542	501.680
12542	501.680	12557	502.280
12557	502.280	12572	502.880
12572	502.880	12587	503.480
12587	503.480	12602	504.080
12602	504.080	12617	504.680
12617	504.680	12632	505.280
12632	505.280	12647	505.880
12647	505.880	12662	506.480
12662	506.480	12677	507.080
12677	507.080	12692	507.680
12692	507.680	12707	508.280
12707	508.280	12722	508.880
12722	508.880	12737	509.480
12737	509.480	12752	510.080
12752	510.080	12767	510.680
12767	510.680	12782	511.280
12782	511.280	12797	511.880
12797	511.880	12812	512.480
12812	512.480	12827	513.080
12827	513.080	12842	513.680
12842	513.680	12857	514.280
12857	514.280	12872	514.880
12872	514.880	12887	515.480
12887	515.480	12902	516.080
12902	516.080	12917	516.680
12917	516.680	12932	517.280
12932	517.280	12947	517.880
12947	517.880	12962	518.480
12962	518.480	12977	519.080
12977	519.080	12992	519.680
12992	519.680	13007	520.280
13007	520.280	13025	521.000
13025	521.000	13040	521.600
13040	521.600	13055	522.200
13055	522.200	13070	522.800
13070	522.800	13085	523.400
13085	523.400	13100	524.000
13100	524.000	13115	524.600
13115	524.600	13130	525.200
13130	525.200	13145	525.800
13145	525.800	13160	526.400
13160	526.400	13175	527.000
13175	527.000	13190	527.600
13190	527.600	13205	528.200
13205	528.200	13220	528.800
13220	528.800	13235	529.400
13235	529.400	13250	530.000
13250	530.000	13265	530.600
13265	530.600	13280	531.200
13280	531.200	13295	531.800
13295	531.800	13310	532.400
13310	532.400	13325	533.000
13325	533.000	13340	533.600
13340	533.600	13355	534.200
13355	534.200	13370	534.800
13370	534.800	13389	535.560
13389	535.560	13404	536.160
13404	536.160	13419	536.760
13419	536.760	13434	537.360
13434	537.360	13449	537.960
13449	537.960	13464	538.560
13464	538.560	13479	539.160
13479	539.160	13494	539.760
13494	539.760	13509	540.360
13509	540.360	13530	541.200
13530	541.200	13546	541.840
13546	541.840	13575	543.000
13575	543.000	13599	543.960
13599	543.960	13623	544.920
13623	544.920	13651	546.040
13651	546.040	13695	547.800
13695	547.800	13711	548.440
13711	548.440	13730	549.200
13730	549.200	13763	550.520
13763	550.520	13778	551.120
13778	551.120	13802	552.080
13802	552.080	13825	553.000
13825	553.000	13846	553.840
13846	553.840	13863	554.520
13863	554.520	13878	555.120
13878	555.120	13894	555.760
13894	555.760	13912	556.480
13912	556.480	13927	557.080
13927	557.080	13944	557.760
13944	557.760	13959	558.360
13959	558.360	13985	559.400
13985	559.400	14001	560.040
14001	560.040	14018	560.720
14018	560.720	14033	561.320
14033	561.320	14050	562.000
14050	562.000	14066	562.640
14066	562.640	14083	563.320
14083	563.320	14099	563.960
14099	563.960	14114	564.560
14114	564.560	14134	565.360
14134	565.360	14151	566.040
14151	566.040	14166	566.640
14166	566.640	14183	567.320
14183	567.320	14199	567.960
14199	567.960	14214	568.560
14214	568.560	14229	569.160
14229	569.160	14244	569.760
14244	569.760	14259	570.360
14259	570.360	14274	570.960
14274	570.960	14289	571.560
14289	571.560	14304	572.160
14304	572.160	14319	572.760
14319	572.760	14334	573.360
14334	573.360	14349	573.960
14349	573.960	14364	574.560
14364	574.560	14379	575.160
14379	575.160	14394	575.760
14394	575.760	14409	576.360
14409	576.360	14424	576.960
14424	576.960	14439	577.560
14439	577.560	14454	578.160
14454	578.160	14469	578.760
14469	578.760	14484	579.360
14484	579.360	14501	580.040
14501	580.040	14521	580.840
14521	580.840	14539	581.560
14539	581.560	14555	582.200
14555	582.200	14571	582.840
14571	582.840	14587	583.480
14587	583.480	14605	584.200
14605	584.200	14620	584.800
14620	584.800	14637	585.480
14637	585.480	14652	586.080
14652	586.080	14667	586.680
14667	586.680	14682	587.280
14682	587.280	14697	587.880
14697	587.880	14712	588.480
14712	588.480	14727	589.080
14727	589.080	14742	589.680
14742	589.680	14757	590.280
14757	590.280	14772	590.880
14772	590.880	14787	591.480
14787	591.480	14802	592.080
14802	592.080	14817	592.680
14817	592.680	14832	593.280
14832	593.280	14849	593.960
14849	593.960	14864	594.560
14864	594.560	14879	595.160
14879	595.160	14894	595.760
14894	595.760	14909	596.360
14909	596.360	14924	596.960
14924	596.960	14940	597.600
14940	597.600	14955	598.200
14955	598.200	14970	598.800
14970	598.800	14985	599.400
14985	599.400	15000	600.000
15000	600.000	15016	600.640
15016	600.640	15031	601.240
15031	601.240	15046	601.840
15046	601.840	15061	602.440
15061	602.440	15076	603.040
15076	603.040	15091	603.640
15091	603.640	15106	604.240
15106	604.240	15121	604.840
15121	604.840	15136	605.440
15136	605.440	15151	606.040
15151	606.040	15166	606.640
15166	606.640	15181	607.240
15181	607.240	15196	607.840
15196	607.840	15211	608.440
15211	608.440	15226	609.040
15226	609.040	15241	609.640
15241	609.640	15530	621.200
15530	621.200	15595	623.800
15595	623.800	15615	624.600
15615	624.600	15650	626.000
15650	626.000	15666	626.640
15666	626.640	15681	627.240
15681	627.240	15696	627.840
15696	627.840	15711	628.440
15711	628.440	15726	629.040
15726	629.040	15742	629.680
15742	629.680	15761	630.440
15761	630.440	15785	631.400
15785	631.400	15800	632.000
15800	632.000	15819	632.760
15819	632.760	15838	633.520
15838	633.520	15855	634.200
15855	634.200	15885	635.400
15885	635.400	15953	638.120
15953	638.120	15990	639.600
15990	639.600	16030	641.200
16030	641.200	16059	642.360
16059	642.360	16075	643.000
16075	643.000	16091	643.640
16091	643.640	16106	644.240
16106	644.240	16121	644.840
16121	644.840	16136	645.440
16136	645.440	16151	646.040
16151	646.040	16166	646.640
16166	646.640	16181	647.240
16181	647.240	16196	647.840
16196	647.840	16211	648.440
16211	648.440	16226	649.040
16226	649.040	16245	649.800
16245	649.800	16262	650.480
16262	650.480	16277	651.080
16277	651.080	16319	652.760
16319	652.760	16334	653.360
16334	653.360	16511	660.440
16511	660.440	16529	661.160
16529	661.160	16552	662.080
16552	662.080	16649	665.960
16649	665.960	16665	666.600
16665	666.600	16695	667.800
16695	667.800	16710	668.400
16710	668.400	16727	669.080
16727	669.080	16742	669.680
16742	669.680	16814	672.560
16814	672.560	16843	673.720
16843	673.720	16859	674.360
16859	674.360	16874	674.960
16874	674.960	16954	678.160
16954	678.160	17038	681.520
17038	681.520	17380	695.200
17380	695.200	17444	697.760
17444	697.760	17543	701.720
17543	701.720	17621	704.840
17621	704.840	17652	706.080
17652	706.080	17667	706.680
17667	706.680	17815	712.600
