startframe	starttime	endframe	endtime
2462	82.149	2477	82.649
2477	82.649	2492	83.150
2492	83.150	2507	83.650
2507	83.650	2522	84.151
2522	84.151	2537	84.651
2537	84.651	2552	85.152
2552	85.152	2567	85.652
2567	85.652	2582	86.153
2582	86.153	2597	86.653
2597	86.653	2612	87.154
2612	87.154	2627	87.654
2627	87.654	2642	88.155
2642	88.155	2657	88.655
2657	88.655	2672	89.156
2672	89.156	2687	89.656
2687	89.656	2702	90.157
2702	90.157	2717	90.657
2717	90.657	2732	91.158
2732	91.158	2747	91.658
2747	91.658	2762	92.159
2762	92.159	2777	92.659
2777	92.659	2792	93.160
2792	93.160	2807	93.660
2807	93.660	2822	94.161
2822	94.161	2837	94.661
2837	94.661	2852	95.162
2852	95.162	2867	95.662
2867	95.662	2882	96.163
2882	96.163	2897	96.663
2897	96.663	2912	97.164
2912	97.164	2927	97.664
2927	97.664	2942	98.165
2942	98.165	2957	98.665
2957	98.665	2972	99.166
2972	99.166	2987	99.666
2987	99.666	3002	100.167
3002	100.167	3017	100.667
3017	100.667	3032	101.168
3032	101.168	3047	101.668
3047	101.668	3062	102.169
3062	102.169	3077	102.669
3077	102.669	3092	103.170
3092	103.170	3109	103.737
3109	103.737	3132	104.504
3132	104.504	3148	105.038
3148	105.038	3166	105.639
3166	105.639	3181	106.139
3181	106.139	3196	106.640
3196	106.640	3219	107.407
3219	107.407	3241	108.141
3241	108.141	3256	108.642
3256	108.642	3272	109.176
3272	109.176	3288	109.710
3288	109.710	3303	110.210
3303	110.210	3318	110.711
3318	110.711	3333	111.211
3333	111.211	3348	111.712
3348	111.712	3363	112.212
3363	112.212	3378	112.713
3378	112.713	3393	113.213
3393	113.213	3408	113.714
3408	113.714	3423	114.214
3423	114.214	3438	114.715
3438	114.715	3453	115.215
3453	115.215	3468	115.716
3468	115.716	3483	116.216
3483	116.216	3498	116.717
3498	116.717	3513	117.217
3513	117.217	3528	117.718
3528	117.718	3543	118.218
3543	118.218	3562	118.852
3562	118.852	3577	119.353
3577	119.353	3592	119.853
3592	119.853	3607	120.354
3607	120.354	3622	120.854
3622	120.854	3637	121.355
3637	121.355	3652	121.855
3652	121.855	3667	122.356
3667	122.356	3682	122.856
3682	122.856	3697	123.357
3697	123.357	3712	123.857
3712	123.857	3727	124.358
3727	124.358	3742	124.858
3742	124.858	3757	125.359
3757	125.359	3772	125.859
3772	125.859	3787	126.360
3787	126.360	3802	126.860
3802	126.860	3821	127.494
3821	127.494	3836	127.995
3836	127.995	3851	128.495
3851	128.495	3866	128.996
3866	128.996	3881	129.496
3881	129.496	3896	129.997
3896	129.997	3911	130.497
3911	130.497	3926	130.998
3926	130.998	3941	131.498
3941	131.498	3956	131.999
3956	131.999	3971	132.499
3971	132.499	3986	133.000
3986	133.000	4001	133.500
4001	133.500	4016	134.001
4016	134.001	4031	134.501
4031	134.501	4046	135.002
4046	135.002	4061	135.502
4061	135.502	4076	136.003
4076	136.003	4091	136.503
4091	136.503	4106	137.004
4106	137.004	4121	137.504
4121	137.504	4136	138.005
4136	138.005	4151	138.505
4151	138.505	4166	139.006
4166	139.006	4181	139.506
4181	139.506	4198	140.073
4198	140.073	4213	140.574
4213	140.574	4228	141.074
4228	141.074	4243	141.575
4243	141.575	4258	142.075
4258	142.075	4273	142.576
4273	142.576	4288	143.076
4288	143.076	4304	143.610
4304	143.610	4319	144.111
4319	144.111	4335	144.644
4335	144.644	4350	145.145
4350	145.145	4365	145.645
4365	145.645	4380	146.146
4380	146.146	4395	146.647
4395	146.647	4410	147.147
4410	147.147	4425	147.648
4425	147.648	4440	148.148
4440	148.148	4455	148.649
4455	148.649	4470	149.149
4470	149.149	4485	149.649
4485	149.649	4500	150.150
4500	150.150	4515	150.650
4515	150.650	4530	151.151
4530	151.151	4545	151.651
4545	151.651	4560	152.152
4560	152.152	4575	152.653
4575	152.653	4590	153.153
4590	153.153	4605	153.654
4605	153.654	4620	154.154
4620	154.154	4635	154.655
4635	154.655	4650	155.155
4650	155.155	4665	155.655
4665	155.655	4680	156.156
4680	156.156	4695	156.656
4695	156.656	4710	157.157
4710	157.157	4725	157.657
4725	157.657	4740	158.158
4740	158.158	4755	158.659
4755	158.659	4770	159.159
4770	159.159	4785	159.660
4785	159.660	4800	160.160
4800	160.160	4815	160.661
4815	160.661	4830	161.161
4830	161.161	4845	161.661
4845	161.661	4860	162.162
4860	162.162	4875	162.662
4875	162.662	4890	163.163
4890	163.163	4906	163.697
4906	163.697	4921	164.197
4921	164.197	4936	164.698
4936	164.698	4951	165.198
4951	165.198	4966	165.699
4966	165.699	4981	166.199
4981	166.199	4996	166.700
4996	166.700	5012	167.234
5012	167.234	5027	167.734
5027	167.734	5042	168.235
5042	168.235	5057	168.735
5057	168.735	5072	169.236
5072	169.236	5087	169.736
5087	169.736	5102	170.237
5102	170.237	5117	170.737
5117	170.737	5132	171.238
5132	171.238	5149	171.805
5149	171.805	5164	172.305
5164	172.305	5181	172.873
5181	172.873	5197	173.407
5197	173.407	5213	173.940
5213	173.940	5228	174.441
5228	174.441	5243	174.941
5243	174.941	5258	175.442
5258	175.442	5273	175.942
5273	175.942	5288	176.443
5288	176.443	5303	176.943
5303	176.943	5318	177.444
5318	177.444	5333	177.944
5333	177.944	5348	178.445
5348	178.445	5363	178.945
5363	178.945	5378	179.446
5378	179.446	5393	179.946
5393	179.946	5408	180.447
5408	180.447	5423	180.947
5423	180.947	5438	181.448
5438	181.448	5453	181.948
5453	181.948	5468	182.449
5468	182.449	5483	182.949
5483	182.949	5498	183.450
5498	183.450	5513	183.950
5513	183.950	5529	184.484
5529	184.484	5546	185.052
5546	185.052	5561	185.552
5561	185.552	5580	186.186
5580	186.186	5596	186.720
5596	186.720	5617	187.421
5617	187.421	5634	187.988
5634	187.988	5649	188.488
5649	188.488	5668	189.122
5668	189.122	5683	189.623
5683	189.623	5698	190.123
5698	190.123	5713	190.624
5713	190.624	5728	191.124
5728	191.124	5743	191.625
5743	191.625	5758	192.125
5758	192.125	5773	192.626
5773	192.626	5788	193.126
5788	193.126	5803	193.627
5803	193.627	5818	194.127
5818	194.127	5833	194.628
5833	194.628	5848	195.128
5848	195.128	5863	195.629
5863	195.629	5878	196.129
5878	196.129	5893	196.630
5893	196.630	5908	197.130
5908	197.130	5923	197.631
5923	197.631	5938	198.131
5938	198.131	5953	198.632
5953	198.632	5968	199.132
5968	199.132	5983	199.633
5983	199.633	5998	200.133
5998	200.133	6013	200.634
6013	200.634	6028	201.134
6028	201.134	6043	201.635
6043	201.635	6058	202.135
6058	202.135	6073	202.636
6073	202.636	6088	203.136
6088	203.136	6103	203.637
6103	203.637	6118	204.137
6118	204.137	6133	204.638
6133	204.638	6148	205.138
6148	205.138	6163	205.639
6163	205.639	6178	206.139
6178	206.139	6193	206.640
6193	206.640	6208	207.140
6208	207.140	6223	207.641
6223	207.641	6238	208.141
6238	208.141	6253	208.642
6253	208.642	6268	209.142
6268	209.142	6283	209.643
6283	209.643	6298	210.143
6298	210.143	6313	210.644
6313	210.644	6328	211.144
6328	211.144	6343	211.645
6343	211.645	6358	212.145
6358	212.145	6373	212.646
6373	212.646	6388	213.146
6388	213.146	6403	213.647
6403	213.647	6418	214.147
6418	214.147	6433	214.648
6433	214.648	6448	215.148
6448	215.148	6463	215.649
6463	215.649	6478	216.149
6478	216.149	6493	216.650
6493	216.650	6508	217.150
6508	217.150	6523	217.651
6523	217.651	6538	218.151
6538	218.151	6553	218.652
6553	218.652	6568	219.152
6568	219.152	6583	219.653
6583	219.653	6598	220.153
6598	220.153	6613	220.654
6613	220.654	6628	221.154
6628	221.154	6643	221.655
6643	221.655	6658	222.155
6658	222.155	6673	222.656
6673	222.656	6688	223.156
6688	223.156	6703	223.657
6703	223.657	6718	224.157
6718	224.157	6733	224.658
6733	224.658	6748	225.158
6748	225.158	6763	225.659
6763	225.659	6778	226.159
6778	226.159	6793	226.660
6793	226.660	6808	227.160
6808	227.160	6823	227.661
6823	227.661	6838	228.161
6838	228.161	6853	228.662
6853	228.662	6868	229.162
6868	229.162	6883	229.663
6883	229.663	6898	230.163
6898	230.163	6913	230.664
6913	230.664	6928	231.164
6928	231.164	6943	231.665
6943	231.665	6958	232.165
6958	232.165	6973	232.666
6973	232.666	6988	233.166
6988	233.166	7003	233.667
7003	233.667	7018	234.167
7018	234.167	7033	234.668
7033	234.668	7048	235.168
7048	235.168	7063	235.669
7063	235.669	7078	236.169
7078	236.169	7093	236.670
7093	236.670	7108	237.170
7108	237.170	7123	237.671
7123	237.671	7138	238.171
7138	238.171	7153	238.672
7153	238.672	7168	239.172
7168	239.172	7183	239.673
7183	239.673	7198	240.173
7198	240.173	7213	240.674
7213	240.674	7228	241.174
7228	241.174	7243	241.675
7243	241.675	7258	242.175
7258	242.175	7273	242.676
7273	242.676	7288	243.176
7288	243.176	7303	243.677
7303	243.677	7318	244.177
7318	244.177	7333	244.678
7333	244.678	7348	245.178
7348	245.178	7363	245.679
7363	245.679	7378	246.179
7378	246.179	7393	246.680
7393	246.680	7408	247.180
7408	247.180	7423	247.681
7423	247.681	7438	248.181
7438	248.181	7453	248.682
7453	248.682	7468	249.182
7468	249.182	7487	249.816
7487	249.816	7502	250.317
7502	250.317	7517	250.817
7517	250.817	7532	251.318
7532	251.318	7547	251.818
7547	251.818	7562	252.319
7562	252.319	7577	252.819
7577	252.819	7592	253.320
7592	253.320	7607	253.820
7607	253.820	7622	254.321
7622	254.321	7637	254.821
7637	254.821	7652	255.322
7652	255.322	7667	255.822
7667	255.822	7682	256.323
7682	256.323	7697	256.823
7697	256.823	7712	257.324
7712	257.324	7727	257.824
7727	257.824	7742	258.325
7742	258.325	7757	258.825
7757	258.825	7772	259.326
7772	259.326	7787	259.826
7787	259.826	7802	260.327
7802	260.327	7817	260.827
7817	260.827	7832	261.328
7832	261.328	7847	261.828
7847	261.828	7862	262.329
7862	262.329	7877	262.829
7877	262.829	7892	263.330
7892	263.330	7907	263.830
7907	263.830	7922	264.331
7922	264.331	7937	264.831
7937	264.831	7952	265.332
7952	265.332	7967	265.832
7967	265.832	7982	266.333
7982	266.333	7997	266.833
7997	266.833	8012	267.334
8012	267.334	8027	267.834
8027	267.834	8042	268.335
8042	268.335	8057	268.835
8057	268.835	8072	269.336
8072	269.336	8087	269.836
8087	269.836	8102	270.337
8102	270.337	8117	270.837
8117	270.837	8132	271.338
8132	271.338	8147	271.838
8147	271.838	8162	272.339
8162	272.339	8177	272.839
8177	272.839	8192	273.340
8192	273.340	8207	273.840
8207	273.840	8222	274.341
8222	274.341	8237	274.841
8237	274.841	8252	275.342
8252	275.342	8267	275.842
8267	275.842	8282	276.343
8282	276.343	8297	276.843
8297	276.843	8312	277.344
8312	277.344	8327	277.844
8327	277.844	8342	278.345
8342	278.345	8357	278.845
8357	278.845	8372	279.346
8372	279.346	8387	279.846
8387	279.846	8402	280.347
8402	280.347	8417	280.847
8417	280.847	8432	281.348
8432	281.348	8447	281.848
8447	281.848	8467	282.516
8467	282.516	8529	284.584
8529	284.584	8544	285.085
8544	285.085	8559	285.585
8559	285.585	8574	286.086
8574	286.086	8589	286.586
8589	286.586	8604	287.087
8604	287.087	8619	287.587
8619	287.587	8701	290.323
8701	290.323	8716	290.824
8716	290.824	8731	291.324
8731	291.324	8746	291.825
8746	291.825	8761	292.325
8761	292.325	8776	292.826
8776	292.826	8791	293.326
8791	293.326	8806	293.827
8806	293.827	8821	294.327
8821	294.327	8836	294.828
8836	294.828	8851	295.328
8851	295.328	8866	295.829
8866	295.829	8881	296.329
8881	296.329	8896	296.830
8896	296.830	8911	297.330
8911	297.330	8926	297.831
8926	297.831	8941	298.331
8941	298.331	8956	298.832
8956	298.832	8973	299.399
8973	299.399	8988	299.900
8988	299.900	9003	300.400
9003	300.400	9036	301.501
9036	301.501	9051	302.002
9051	302.002	9066	302.502
9066	302.502	9081	303.003
9081	303.003	9096	303.503
9096	303.503	9111	304.004
9111	304.004	9126	304.504
9126	304.504	9141	305.005
9141	305.005	9156	305.505
9156	305.505	9171	306.006
9171	306.006	9186	306.506
9186	306.506	9201	307.007
9201	307.007	9216	307.507
9216	307.507	9231	308.008
9231	308.008	9246	308.508
9246	308.508	9261	309.009
9261	309.009	9276	309.509
9276	309.509	9291	310.010
9291	310.010	9306	310.510
9306	310.510	9321	311.011
9321	311.011	9336	311.511
9336	311.511	9351	312.012
9351	312.012	9368	312.579
9368	312.579	9383	313.079
9383	313.079	9398	313.580
9398	313.580	9413	314.080
9413	314.080	9428	314.581
9428	314.581	9443	315.081
9443	315.081	9458	315.582
9458	315.582	9478	316.249
9478	316.249	9493	316.750
9493	316.750	9508	317.250
9508	317.250	9523	317.751
9523	317.751	9555	318.819
9555	318.819	9570	319.319
9570	319.319	9585	319.820
9585	319.820	9600	320.320
9600	320.320	9615	320.820
9615	320.820	9630	321.321
9630	321.321	9645	321.822
9645	321.822	9660	322.322
9660	322.322	9675	322.822
9675	322.822	9690	323.323
9690	323.323	9705	323.824
9705	323.824	9720	324.324
9720	324.324	9735	324.825
9735	324.825	9750	325.325
9750	325.325	9765	325.826
9765	325.826	9780	326.326
9780	326.326	9795	326.827
9795	326.827	9810	327.327
9810	327.327	9825	327.827
9825	327.827	9840	328.328
9840	328.328	9855	328.829
9855	328.829	9870	329.329
9870	329.329	9885	329.829
9885	329.829	9900	330.330
9900	330.330	9915	330.831
9915	330.831	9930	331.331
9930	331.331	9945	331.832
9945	331.832	9960	332.332
9960	332.332	9975	332.832
9975	332.832	9990	333.333
9990	333.333	10005	333.834
10005	333.834	10020	334.334
10020	334.334	10035	334.834
10035	334.834	10050	335.335
10050	335.335	10065	335.836
10065	335.836	10080	336.336
10080	336.336	10095	336.837
10095	336.837	10110	337.337
10110	337.337	10125	337.838
10125	337.838	10140	338.338
10140	338.338	10155	338.839
10155	338.839	10170	339.339
10170	339.339	10186	339.873
10186	339.873	10201	340.373
10201	340.373	10216	340.874
10216	340.874	10231	341.374
10231	341.374	10246	341.875
10246	341.875	10261	342.375
10261	342.375	10276	342.876
10276	342.876	10291	343.376
10291	343.376	10306	343.877
10306	343.877	10321	344.377
10321	344.377	10336	344.878
10336	344.878	10351	345.378
10351	345.378	10366	345.879
10366	345.879	10381	346.379
10381	346.379	10396	346.880
10396	346.880	10411	347.380
10411	347.380	10426	347.881
10426	347.881	10441	348.381
10441	348.381	10456	348.882
10456	348.882	10471	349.382
10471	349.382	10486	349.883
10486	349.883	10502	350.417
10502	350.417	10518	350.951
10518	350.951	10533	351.451
10533	351.451	10549	351.985
10549	351.985	10564	352.485
10564	352.485	10579	352.986
10579	352.986	10594	353.486
10594	353.486	10610	354.020
10610	354.020	10626	354.554
10626	354.554	10641	355.055
10641	355.055	10656	355.555
10656	355.555	10671	356.056
10671	356.056	10686	356.556
10686	356.556	10701	357.057
10701	357.057	10716	357.557
10716	357.557	10731	358.058
10731	358.058	10746	358.558
10746	358.558	10761	359.059
10761	359.059	10776	359.559
10776	359.559	10791	360.060
10791	360.060	10806	360.560
10806	360.560	10821	361.061
10821	361.061	10836	361.561
10836	361.561	10851	362.062
10851	362.062	10866	362.562
10866	362.562	10881	363.063
10881	363.063	10896	363.563
10896	363.563	10911	364.064
10911	364.064	10926	364.564
10926	364.564	10941	365.065
10941	365.065	10957	365.599
10957	365.599	10972	366.099
10972	366.099	10988	366.633
10988	366.633	11003	367.133
11003	367.133	11018	367.634
11018	367.634	11033	368.134
11033	368.134	11048	368.635
11048	368.635	11063	369.135
11063	369.135	11078	369.636
11078	369.636	11093	370.136
11093	370.136	11108	370.637
11108	370.637	11123	371.137
11123	371.137	11138	371.638
11138	371.638	11153	372.138
11153	372.138	11168	372.639
11168	372.639	11183	373.139
11183	373.139	11198	373.640
11198	373.640	11213	374.140
11213	374.140	11228	374.641
11228	374.641	11243	375.141
11243	375.141	11258	375.642
11258	375.642	11273	376.142
11273	376.142	11288	376.643
11288	376.643	11303	377.143
11303	377.143	11318	377.644
11318	377.644	11333	378.144
11333	378.144	11348	378.645
11348	378.645	11363	379.145
11363	379.145	11378	379.646
11378	379.646	11393	380.146
11393	380.146	11408	380.647
11408	380.647	11423	381.147
11423	381.147	11438	381.648
11438	381.648	11453	382.148
11453	382.148	11468	382.649
11468	382.649	11483	383.149
11483	383.149	11498	383.650
11498	383.650	11517	384.284
11517	384.284	11532	384.784
11532	384.784	11547	385.285
11547	385.285	11562	385.785
11562	385.785	11586	386.586
11586	386.586	11601	387.087
11601	387.087	11616	387.587
11616	387.587	11631	388.088
11631	388.088	11646	388.588
11646	388.588	11661	389.089
11661	389.089	11676	389.589
11676	389.589	11691	390.090
11691	390.090	11706	390.590
11706	390.590	11721	391.091
11721	391.091	11736	391.591
11736	391.591	11751	392.092
11751	392.092	11766	392.592
11766	392.592	11781	393.093
11781	393.093	11804	393.860
11804	393.860	11819	394.361
11819	394.361	11834	394.861
11834	394.861	11849	395.362
11849	395.362	11864	395.862
11864	395.862	11879	396.363
11879	396.363	11894	396.863
11894	396.863	11909	397.364
11909	397.364	11924	397.864
11924	397.864	11939	398.365
11939	398.365	11954	398.865
11954	398.865	11969	399.366
11969	399.366	11984	399.866
11984	399.866	11999	400.367
11999	400.367	12014	400.867
12014	400.867	12029	401.368
12029	401.368	12044	401.868
12044	401.868	12059	402.369
12059	402.369	12074	402.869
12074	402.869	12089	403.370
12089	403.370	12193	406.840
12193	406.840	12208	407.340
12208	407.340	12225	407.908
12225	407.908	12240	408.408
12240	408.408	12255	408.909
12255	408.909	12270	409.409
12270	409.409	12285	409.909
12285	409.909	12300	410.410
12300	410.410	12315	410.911
12315	410.911	12330	411.411
12330	411.411	12345	411.911
12345	411.911	12360	412.412
12360	412.412	12375	412.913
12375	412.913	12390	413.413
12390	413.413	12405	413.913
12405	413.913	12420	414.414
12420	414.414	12435	414.915
12435	414.915	12450	415.415
12450	415.415	12465	415.916
12465	415.916	12480	416.416
12480	416.416	12495	416.916
12495	416.916	12510	417.417
12510	417.417	12525	417.918
12525	417.918	12540	418.418
12540	418.418	12555	418.918
12555	418.918	12570	419.419
12570	419.419	12585	419.920
12585	419.920	12600	420.420
12600	420.420	12615	420.921
12615	420.921	12630	421.421
12630	421.421	12645	421.921
12645	421.921	12660	422.422
12660	422.422	12675	422.923
12675	422.923	12690	423.423
12690	423.423	12705	423.923
12705	423.923	12720	424.424
12720	424.424	12735	424.925
12735	424.925	12750	425.425
12750	425.425	12765	425.925
12765	425.925	12780	426.426
12780	426.426	12795	426.927
12795	426.927	12810	427.427
12810	427.427	12825	427.928
12825	427.928	12840	428.428
12840	428.428	12855	428.928
12855	428.928	12870	429.429
12870	429.429	12885	429.930
12885	429.930	12900	430.430
12900	430.430	12915	430.930
12915	430.930	12930	431.431
12930	431.431	12945	431.932
12945	431.932	12960	432.432
12960	432.432	12975	432.933
12975	432.933	12990	433.433
12990	433.433	13005	433.933
13005	433.933	13020	434.434
13020	434.434	13035	434.935
13035	434.935	13050	435.435
13050	435.435	13065	435.935
13065	435.935	13080	436.436
13080	436.436	13095	436.937
13095	436.937	13110	437.437
13110	437.437	13125	437.938
13125	437.938	13140	438.438
13140	438.438	13155	438.939
13155	438.939	13170	439.439
13170	439.439	13185	439.940
13185	439.940	13200	440.440
13200	440.440	13215	440.940
13215	440.940	13230	441.441
13230	441.441	13245	441.942
13245	441.942	13260	442.442
13260	442.442	13275	442.942
13275	442.942	13290	443.443
13290	443.443	13305	443.944
13305	443.944	13320	444.444
13320	444.444	13335	444.945
13335	444.945	13350	445.445
13350	445.445	13365	445.945
13365	445.945	13464	449.249
13464	449.249	13479	449.749
13479	449.749	13494	450.250
13494	450.250	13509	450.750
13509	450.750	13524	451.251
13524	451.251	13539	451.751
13539	451.751	13554	452.252
13554	452.252	13569	452.752
13569	452.752	13584	453.253
13584	453.253	13599	453.753
13599	453.753	13614	454.254
13614	454.254	13629	454.754
13629	454.754	13644	455.255
13644	455.255	13659	455.755
13659	455.755	13674	456.256
13674	456.256	13689	456.756
13689	456.756	13704	457.257
13704	457.257	13719	457.757
13719	457.757	13734	458.258
13734	458.258	13749	458.758
13749	458.758	13764	459.259
13764	459.259	13779	459.759
13779	459.759	13794	460.260
13794	460.260	13809	460.760
13809	460.760	13824	461.261
13824	461.261	13839	461.761
13839	461.761	13854	462.262
13854	462.262	13869	462.762
13869	462.762	13884	463.263
13884	463.263	13899	463.763
13899	463.763	13914	464.264
13914	464.264	13929	464.764
13929	464.764	13944	465.265
13944	465.265	13959	465.765
13959	465.765	13974	466.266
13974	466.266	13989	466.766
13989	466.766	14004	467.267
14004	467.267	14019	467.767
14019	467.767	14034	468.268
14034	468.268	14049	468.768
14049	468.768	14064	469.269
14064	469.269	14079	469.769
14079	469.769	14094	470.270
14094	470.270	14109	470.770
14109	470.770	14124	471.271
14124	471.271	14139	471.771
14139	471.771	14154	472.272
14154	472.272	14169	472.772
14169	472.772	14184	473.273
14184	473.273	14199	473.773
14199	473.773	14214	474.274
14214	474.274	14229	474.774
14229	474.774	14244	475.275
14244	475.275	14259	475.775
14259	475.775	14274	476.276
14274	476.276	14289	476.776
14289	476.776	14304	477.277
14304	477.277	14319	477.777
14319	477.777	14334	478.278
14334	478.278	14349	478.778
14349	478.778	14364	479.279
14364	479.279	14379	479.779
14379	479.779	14394	480.280
14394	480.280	14409	480.780
14409	480.780	14424	481.281
14424	481.281	14439	481.781
14439	481.781	14454	482.282
14454	482.282	14469	482.782
14469	482.782	14484	483.283
14484	483.283	14499	483.783
14499	483.783	14514	484.284
14514	484.284	14529	484.784
14529	484.784	14544	485.285
14544	485.285	14559	485.785
14559	485.785	14574	486.286
14574	486.286	14589	486.786
14589	486.786	14604	487.287
14604	487.287	14619	487.787
14619	487.787	14634	488.288
14634	488.288	14649	488.788
14649	488.788	14664	489.289
14664	489.289	14679	489.789
14679	489.789	14694	490.290
14694	490.290	14709	490.790
14709	490.790	14724	491.291
14724	491.291	14739	491.791
14739	491.791	14754	492.292
14754	492.292	14769	492.792
14769	492.792	14784	493.293
14784	493.293	14799	493.793
14799	493.793	14814	494.294
14814	494.294	14829	494.794
14829	494.794	14844	495.295
14844	495.295	14859	495.795
14859	495.795	14874	496.296
14874	496.296	14889	496.796
14889	496.796	14904	497.297
14904	497.297	14919	497.797
14919	497.797	14934	498.298
14934	498.298	14949	498.798
14949	498.798	14964	499.299
14964	499.299	14979	499.799
14979	499.799	14994	500.300
14994	500.300	15009	500.800
15009	500.800	15024	501.301
15024	501.301	15039	501.801
15039	501.801	15054	502.302
15054	502.302	15069	502.802
15069	502.802	15084	503.303
15084	503.303	15099	503.803
15099	503.803	15114	504.304
15114	504.304	15129	504.804
15129	504.804	15144	505.305
15144	505.305	15159	505.805
15159	505.805	15174	506.306
15174	506.306	15189	506.806
15189	506.806	15204	507.307
15204	507.307	15219	507.807
15219	507.807	15234	508.308
15234	508.308	15249	508.808
15249	508.808	15264	509.309
15264	509.309	15279	509.809
15279	509.809	15294	510.310
15294	510.310	15309	510.810
15309	510.810	15324	511.311
15324	511.311	15339	511.811
15339	511.811	15354	512.312
15354	512.312	15369	512.812
15369	512.812	15384	513.313
15384	513.313	15399	513.813
15399	513.813	15414	514.314
15414	514.314	15429	514.814
15429	514.814	15444	515.315
15444	515.315	15459	515.815
15459	515.815	15474	516.316
15474	516.316	15489	516.816
15489	516.816	15504	517.317
15504	517.317	15519	517.817
15519	517.817	15534	518.318
15534	518.318	15549	518.818
15549	518.818	15564	519.319
15564	519.319	15579	519.819
15579	519.819	15594	520.320
15594	520.320	15609	520.820
15609	520.820	15624	521.321
15624	521.321	15639	521.821
15639	521.821	15654	522.322
15654	522.322	15669	522.822
15669	522.822	15684	523.323
15684	523.323	15699	523.823
15699	523.823	15714	524.324
15714	524.324	15729	524.824
15729	524.824	15744	525.325
15744	525.325	15759	525.825
15759	525.825	15774	526.326
15774	526.326	15789	526.826
15789	526.826	15804	527.327
15804	527.327	15819	527.827
15819	527.827	15834	528.328
15834	528.328	15849	528.828
15849	528.828	15864	529.329
15864	529.329	15879	529.829
15879	529.829	15894	530.330
15894	530.330	15909	530.830
15909	530.830	15924	531.331
15924	531.331	15939	531.831
15939	531.831	15954	532.332
15954	532.332	15969	532.832
15969	532.832	15984	533.333
15984	533.333	15999	533.833
15999	533.833	16014	534.334
16014	534.334	16029	534.834
16029	534.834	16044	535.335
16044	535.335	16059	535.835
16059	535.835	16074	536.336
16074	536.336	16089	536.836
16089	536.836	16104	537.337
16104	537.337	16119	537.837
16119	537.837	16134	538.338
16134	538.338	16149	538.838
16149	538.838	16164	539.339
16164	539.339	16179	539.839
16179	539.839	16194	540.340
16194	540.340	16209	540.840
16209	540.840	16224	541.341
16224	541.341	16239	541.841
16239	541.841	16254	542.342
16254	542.342	16269	542.842
16269	542.842	16284	543.343
16284	543.343	16299	543.843
16299	543.843	16314	544.344
16314	544.344	16329	544.844
16329	544.844	16344	545.345
16344	545.345	16359	545.845
16359	545.845	16374	546.346
16374	546.346	16389	546.846
16389	546.846	16404	547.347
16404	547.347	16419	547.847
16419	547.847	16434	548.348
16434	548.348	16449	548.848
16449	548.848	16464	549.349
16464	549.349	16479	549.849
16479	549.849	16494	550.350
16494	550.350	16509	550.850
16509	550.850	16524	551.351
16524	551.351	16539	551.851
16539	551.851	16554	552.352
16554	552.352	16569	552.852
16569	552.852	16584	553.353
16584	553.353	16599	553.853
16599	553.853	16614	554.354
16614	554.354	16629	554.854
16629	554.854	16644	555.355
