startframe	starttime	endframe	endtime
3267	136.125	3282	136.750
3282	136.750	3299	137.458
3299	137.458	3314	138.083
3314	138.083	3329	138.708
3329	138.708	3344	139.333
3344	139.333	3360	140.000
3360	140.000	3375	140.625
3375	140.625	3390	141.250
3390	141.250	3405	141.875
3405	141.875	3420	142.500
3420	142.500	3437	143.208
3437	143.208	3454	143.917
3454	143.917	3469	144.542
3469	144.542	3484	145.167
3484	145.167	3499	145.792
3499	145.792	3514	146.417
3514	146.417	3529	147.042
3529	147.042	3544	147.667
3544	147.667	3559	148.292
3559	148.292	3574	148.917
3574	148.917	3589	149.542
3589	149.542	3604	150.167
3604	150.167	3619	150.792
3619	150.792	3634	151.417
3634	151.417	3649	152.042
3649	152.042	3664	152.667
3664	152.667	3679	153.292
3679	153.292	3694	153.917
3694	153.917	3709	154.542
3709	154.542	3725	155.208
3725	155.208	3740	155.833
3740	155.833	3763	156.792
3763	156.792	3778	157.417
3778	157.417	3793	158.042
3793	158.042	3824	159.333
3824	159.333	3876	161.500
3876	161.500	3897	162.375
3897	162.375	3938	164.083
3938	164.083	3953	164.708
3953	164.708	3968	165.333
3968	165.333	3983	165.958
3983	165.958	3998	166.583
3998	166.583	4013	167.208
4013	167.208	4073	169.708
4073	169.708	4088	170.333
4088	170.333	4103	170.958
4103	170.958	4118	171.583
4118	171.583	4133	172.208
4133	172.208	4148	172.833
4148	172.833	4163	173.458
4163	173.458	4182	174.250
4182	174.250	4242	176.750
4242	176.750	4257	177.375
4257	177.375	4272	178.000
4272	178.000	4290	178.750
4290	178.750	4305	179.375
4305	179.375	4320	180.000
4320	180.000	4335	180.625
4335	180.625	4350	181.250
4350	181.250	4365	181.875
4365	181.875	4380	182.500
4380	182.500	4395	183.125
4395	183.125	4410	183.750
4410	183.750	4425	184.375
4425	184.375	4440	185.000
4440	185.000	4455	185.625
4455	185.625	4470	186.250
4470	186.250	4486	186.917
4486	186.917	4501	187.542
4501	187.542	4576	190.667
4576	190.667	4591	191.292
4591	191.292	4606	191.917
4606	191.917	4621	192.542
4621	192.542	4636	193.167
4636	193.167	4651	193.792
4651	193.792	4666	194.417
4666	194.417	4681	195.042
4681	195.042	4696	195.667
4696	195.667	4711	196.292
4711	196.292	4726	196.917
4726	196.917	4741	197.542
4741	197.542	4756	198.167
4756	198.167	4771	198.792
4771	198.792	4786	199.417
4786	199.417	4801	200.042
4801	200.042	4818	200.750
4818	200.750	4865	202.708
4865	202.708	4881	203.375
4881	203.375	4897	204.042
4897	204.042	4916	204.833
4916	204.833	5038	209.917
5038	209.917	5100	212.500
5100	212.500	5116	213.167
5116	213.167	5131	213.792
5131	213.792	5146	214.417
5146	214.417	5164	215.167
5164	215.167	5179	215.792
5179	215.792	5215	217.292
5215	217.292	5231	217.958
5231	217.958	5247	218.625
5247	218.625	5270	219.583
5270	219.583	5293	220.542
5293	220.542	5420	225.833
5420	225.833	5441	226.708
5441	226.708	5456	227.333
5456	227.333	5489	228.708
5489	228.708	5545	231.042
5545	231.042	5594	233.083
5594	233.083	5740	239.167
5740	239.167	5762	240.083
5762	240.083	5777	240.708
5777	240.708	5792	241.333
5792	241.333	5807	241.958
5807	241.958	5822	242.583
5822	242.583	5837	243.208
5837	243.208	5852	243.833
5852	243.833	5867	244.458
5867	244.458	5882	245.083
5882	245.083	5897	245.708
5897	245.708	5912	246.333
5912	246.333	5927	246.958
5927	246.958	5942	247.583
5942	247.583	5957	248.208
5957	248.208	5972	248.833
5972	248.833	5987	249.458
5987	249.458	6002	250.083
6002	250.083	6017	250.708
6017	250.708	6032	251.333
6032	251.333	6047	251.958
6047	251.958	6062	252.583
6062	252.583	6079	253.292
6079	253.292	6094	253.917
6094	253.917	6110	254.583
6110	254.583	6125	255.208
6125	255.208	6140	255.833
6140	255.833	6155	256.458
6155	256.458	6170	257.083
6170	257.083	6611	275.458
