startframe	starttime	endframe	endtime
1413	56.520	1428	57.120
1428	57.120	1451	58.040
1451	58.040	1468	58.720
1468	58.720	1488	59.520
1488	59.520	1524	60.960
1524	60.960	1544	61.760
1544	61.760	1559	62.360
1559	62.360	1574	62.960
1574	62.960	1589	63.560
1589	63.560	1604	64.160
1604	64.160	1619	64.760
1619	64.760	1634	65.360
1634	65.360	1649	65.960
1649	65.960	1664	66.560
1664	66.560	1679	67.160
1679	67.160	1694	67.760
1694	67.760	1709	68.360
1709	68.360	1725	69.000
1725	69.000	1745	69.800
1745	69.800	1760	70.400
1760	70.400	1775	71.000
1775	71.000	1790	71.600
1790	71.600	1835	73.400
1835	73.400	1850	74.000
1850	74.000	1865	74.600
1865	74.600	1880	75.200
1880	75.200	1895	75.800
1895	75.800	1910	76.400
1910	76.400	1929	77.160
1929	77.160	1944	77.760
1944	77.760	1959	78.360
1959	78.360	1975	79.000
1975	79.000	1990	79.600
1990	79.600	2005	80.200
2005	80.200	2020	80.800
2020	80.800	2035	81.400
2035	81.400	2050	82.000
2050	82.000	2135	85.400
2135	85.400	2150	86.000
2150	86.000	2165	86.600
2165	86.600	2181	87.240
2181	87.240	2196	87.840
2196	87.840	2220	88.800
2220	88.800	2246	89.840
2246	89.840	2296	91.840
2296	91.840	2311	92.440
2311	92.440	2326	93.040
2326	93.040	2343	93.720
2343	93.720	2358	94.320
2358	94.320	2373	94.920
2373	94.920	2388	95.520
2388	95.520	2403	96.120
2403	96.120	2418	96.720
2418	96.720	2433	97.320
2433	97.320	2448	97.920
2448	97.920	2463	98.520
2463	98.520	2478	99.120
2478	99.120	2493	99.720
2493	99.720	2508	100.320
2508	100.320	2523	100.920
2523	100.920	2538	101.520
2538	101.520	2553	102.120
2553	102.120	2568	102.720
2568	102.720	2583	103.320
2583	103.320	2598	103.920
2598	103.920	2613	104.520
2613	104.520	2628	105.120
2628	105.120	2643	105.720
2643	105.720	2658	106.320
2658	106.320	2673	106.920
2673	106.920	2688	107.520
2688	107.520	2703	108.120
2703	108.120	2718	108.720
2718	108.720	2733	109.320
2733	109.320	2748	109.920
2748	109.920	2763	110.520
2763	110.520	2778	111.120
2778	111.120	2793	111.720
2793	111.720	2808	112.320
2808	112.320	2823	112.920
2823	112.920	2838	113.520
2838	113.520	2853	114.120
2853	114.120	2869	114.760
2869	114.760	2884	115.360
2884	115.360	2899	115.960
2899	115.960	2914	116.560
2914	116.560	2929	117.160
2929	117.160	2944	117.760
2944	117.760	2959	118.360
2959	118.360	2974	118.960
2974	118.960	2989	119.560
2989	119.560	3004	120.160
3004	120.160	3019	120.760
3019	120.760	3036	121.440
3036	121.440	3051	122.040
3051	122.040	3066	122.640
3066	122.640	3081	123.240
3081	123.240	3096	123.840
3096	123.840	3111	124.440
3111	124.440	3126	125.040
3126	125.040	3175	127.000
3175	127.000	3190	127.600
3190	127.600	3205	128.200
3205	128.200	3220	128.800
3220	128.800	3235	129.400
3235	129.400	3250	130.000
3250	130.000	3265	130.600
3265	130.600	3280	131.200
3280	131.200	3295	131.800
3295	131.800	3310	132.400
3310	132.400	3325	133.000
3325	133.000	3340	133.600
3340	133.600	3355	134.200
3355	134.200	3370	134.800
3370	134.800	3385	135.400
3385	135.400	3400	136.000
3400	136.000	3415	136.600
3415	136.600	3430	137.200
3430	137.200	3445	137.800
3445	137.800	3460	138.400
3460	138.400	3475	139.000
3475	139.000	3490	139.600
3490	139.600	3505	140.200
3505	140.200	3520	140.800
3520	140.800	3535	141.400
3535	141.400	3550	142.000
3550	142.000	3565	142.600
3565	142.600	3580	143.200
3580	143.200	3595	143.800
3595	143.800	3610	144.400
3610	144.400	3625	145.000
3625	145.000	3640	145.600
3640	145.600	3656	146.240
3656	146.240	3677	147.080
3677	147.080	3712	148.480
3712	148.480	3727	149.080
3727	149.080	3742	149.680
3742	149.680	3767	150.680
3767	150.680	3782	151.280
3782	151.280	3802	152.080
3802	152.080	3818	152.720
3818	152.720	3833	153.320
3833	153.320	3848	153.920
3848	153.920	3863	154.520
3863	154.520	3878	155.120
3878	155.120	3893	155.720
3893	155.720	3908	156.320
3908	156.320	3923	156.920
3923	156.920	3938	157.520
3938	157.520	3953	158.120
3953	158.120	3968	158.720
3968	158.720	3983	159.320
3983	159.320	3998	159.920
3998	159.920	4013	160.520
4013	160.520	4028	161.120
4028	161.120	4043	161.720
4043	161.720	4058	162.320
4058	162.320	4073	162.920
4073	162.920	4088	163.520
4088	163.520	4103	164.120
4103	164.120	4118	164.720
4118	164.720	4134	165.360
4134	165.360	4149	165.960
4149	165.960	4164	166.560
4164	166.560	4180	167.200
4180	167.200	4195	167.800
4195	167.800	4210	168.400
4210	168.400	4226	169.040
4226	169.040	4241	169.640
4241	169.640	4261	170.440
4261	170.440	4276	171.040
4276	171.040	4291	171.640
4291	171.640	4306	172.240
4306	172.240	4321	172.840
4321	172.840	4336	173.440
4336	173.440	4351	174.040
4351	174.040	4366	174.640
4366	174.640	4382	175.280
4382	175.280	4397	175.880
4397	175.880	4412	176.480
4412	176.480	4427	177.080
4427	177.080	4442	177.680
4442	177.680	4457	178.280
4457	178.280	4472	178.880
4472	178.880	4487	179.480
4487	179.480	4506	180.240
4506	180.240	4527	181.080
4527	181.080	4542	181.680
4542	181.680	4587	183.480
4587	183.480	4602	184.080
4602	184.080	4627	185.080
4627	185.080	4642	185.680
4642	185.680	4657	186.280
4657	186.280	4672	186.880
4672	186.880	4687	187.480
4687	187.480	4702	188.080
4702	188.080	4717	188.680
4717	188.680	4732	189.280
4732	189.280	4864	194.560
4864	194.560	4949	197.960
4949	197.960	4964	198.560
4964	198.560	4979	199.160
4979	199.160	4994	199.760
4994	199.760	5009	200.360
5009	200.360	5024	200.960
5024	200.960	5039	201.560
5039	201.560	5054	202.160
5054	202.160	5069	202.760
5069	202.760	5084	203.360
5084	203.360	5099	203.960
5099	203.960	5114	204.560
5114	204.560	5129	205.160
5129	205.160	5144	205.760
5144	205.760	5159	206.360
5159	206.360	5174	206.960
5174	206.960	5189	207.560
5189	207.560	5204	208.160
5204	208.160	5219	208.760
5219	208.760	5234	209.360
5234	209.360	5249	209.960
5249	209.960	5264	210.560
5264	210.560	5279	211.160
5279	211.160	5294	211.760
5294	211.760	5309	212.360
5309	212.360	5324	212.960
5324	212.960	5339	213.560
5339	213.560	5354	214.160
5354	214.160	5369	214.760
5369	214.760	5384	215.360
5384	215.360	5399	215.960
5399	215.960	5414	216.560
5414	216.560	5429	217.160
5429	217.160	5444	217.760
5444	217.760	5459	218.360
5459	218.360	5474	218.960
5474	218.960	5489	219.560
5489	219.560	5504	220.160
5504	220.160	5522	220.880
5522	220.880	5537	221.480
5537	221.480	5552	222.080
5552	222.080	5568	222.720
5568	222.720	5584	223.360
5584	223.360	5599	223.960
5599	223.960	5650	226.000
5650	226.000	5665	226.600
5665	226.600	5680	227.200
5680	227.200	5766	230.640
5766	230.640	5781	231.240
5781	231.240	5796	231.840
5796	231.840	5811	232.440
5811	232.440	5826	233.040
5826	233.040	5841	233.640
5841	233.640	5856	234.240
5856	234.240	5871	234.840
5871	234.840	5886	235.440
5886	235.440	5901	236.040
5901	236.040	5916	236.640
5916	236.640	5931	237.240
5931	237.240	5946	237.840
5946	237.840	5961	238.440
5961	238.440	5976	239.040
5976	239.040	5991	239.640
5991	239.640	6006	240.240
6006	240.240	6034	241.360
6034	241.360	6134	245.360
6134	245.360	6149	245.960
6149	245.960	6167	246.680
6167	246.680	6184	247.360
6184	247.360	6204	248.160
6204	248.160	6283	251.320
6283	251.320	6302	252.080
6302	252.080	6330	253.200
6330	253.200	6350	254.000
6350	254.000	6376	255.040
6376	255.040	6397	255.880
6397	255.880	6412	256.480
6412	256.480	6427	257.080
6427	257.080	6442	257.680
6442	257.680	6457	258.280
6457	258.280	6472	258.880
6472	258.880	6487	259.480
6487	259.480	6506	260.240
6506	260.240	6521	260.840
6521	260.840	6536	261.440
6536	261.440	6551	262.040
6551	262.040	6566	262.640
6566	262.640	6581	263.240
6581	263.240	6596	263.840
6596	263.840	6611	264.440
6611	264.440	6626	265.040
6626	265.040	6641	265.640
6641	265.640	6656	266.240
6656	266.240	6671	266.840
6671	266.840	6686	267.440
6686	267.440	6701	268.040
6701	268.040	6716	268.640
6716	268.640	6731	269.240
6731	269.240	6746	269.840
6746	269.840	6761	270.440
6761	270.440	6776	271.040
6776	271.040	6791	271.640
6791	271.640	6806	272.240
6806	272.240	6821	272.840
6821	272.840	6836	273.440
6836	273.440	6851	274.040
6851	274.040	6971	278.840
6971	278.840	7195	287.800
7195	287.800	7210	288.400
7210	288.400	7225	289.000
7225	289.000	7240	289.600
7240	289.600	7255	290.200
7255	290.200	7270	290.800
7270	290.800	7285	291.400
7285	291.400	7300	292.000
7300	292.000	7315	292.600
7315	292.600	7330	293.200
7330	293.200	7345	293.800
7345	293.800	7360	294.400
7360	294.400	7375	295.000
7375	295.000	7390	295.600
7390	295.600	7405	296.200
7405	296.200	7421	296.840
7421	296.840	7599	303.960
7599	303.960	7617	304.680
7617	304.680	7652	306.080
7652	306.080	7688	307.520
7688	307.520	7938	317.520
7938	317.520	8020	320.800
8020	320.800	8035	321.400
8035	321.400	8052	322.080
8052	322.080	8068	322.720
8068	322.720	8083	323.320
8083	323.320	8098	323.920
8098	323.920	8113	324.520
8113	324.520	8128	325.120
8128	325.120	8159	326.360
8159	326.360	8174	326.960
8174	326.960	8189	327.560
8189	327.560	8209	328.360
8209	328.360	8224	328.960
8224	328.960	8239	329.560
8239	329.560	8254	330.160
8254	330.160	8269	330.760
8269	330.760	8284	331.360
8284	331.360	8299	331.960
8299	331.960	8315	332.600
8315	332.600	8330	333.200
8330	333.200	8345	333.800
8345	333.800	8360	334.400
8360	334.400	8375	335.000
8375	335.000	8390	335.600
8390	335.600	8405	336.200
8405	336.200	8420	336.800
8420	336.800	8435	337.400
8435	337.400	8450	338.000
8450	338.000	8465	338.600
8465	338.600	8480	339.200
8480	339.200	8495	339.800
8495	339.800	8510	340.400
8510	340.400	8525	341.000
8525	341.000	8540	341.600
8540	341.600	8555	342.200
8555	342.200	8570	342.800
8570	342.800	8585	343.400
8585	343.400	8600	344.000
8600	344.000	8615	344.600
8615	344.600	8632	345.280
8632	345.280	8647	345.880
8647	345.880	8662	346.480
8662	346.480	8677	347.080
8677	347.080	8692	347.680
8692	347.680	8708	348.320
8708	348.320	8723	348.920
8723	348.920	8738	349.520
8738	349.520	8753	350.120
8753	350.120	8768	350.720
8768	350.720	8783	351.320
8783	351.320	8798	351.920
8798	351.920	8813	352.520
8813	352.520	8828	353.120
8828	353.120	8843	353.720
8843	353.720	8858	354.320
8858	354.320	8873	354.920
8873	354.920	8888	355.520
8888	355.520	8911	356.440
8911	356.440	8926	357.040
8926	357.040	8953	358.120
8953	358.120	9134	365.360
9134	365.360	9151	366.040
9151	366.040	9167	366.680
9167	366.680	9203	368.120
9203	368.120	9218	368.720
9218	368.720	9243	369.720
9243	369.720	9258	370.320
9258	370.320	9273	370.920
9273	370.920	9379	375.160
9379	375.160	9418	376.720
9418	376.720	9444	377.760
9444	377.760	9476	379.040
9476	379.040	9492	379.680
9492	379.680	9589	383.560
9589	383.560	9721	388.840
9721	388.840	9818	392.720
9818	392.720	9858	394.320
9858	394.320	9873	394.920
9873	394.920	9900	396.000
9900	396.000	9930	397.200
9930	397.200	9984	399.360
9984	399.360	10000	400.000
10000	400.000	10015	400.600
10015	400.600	10030	401.200
10030	401.200	10046	401.840
10046	401.840	10061	402.440
10061	402.440	10076	403.040
10076	403.040	10091	403.640
10091	403.640	10106	404.240
10106	404.240	10121	404.840
10121	404.840	10136	405.440
10136	405.440	10151	406.040
10151	406.040	10166	406.640
10166	406.640	10181	407.240
10181	407.240	10197	407.880
10197	407.880	10212	408.480
10212	408.480	10227	409.080
10227	409.080	10242	409.680
10242	409.680	10257	410.280
10257	410.280	10272	410.880
10272	410.880	10288	411.520
10288	411.520	10303	412.120
10303	412.120	10318	412.720
10318	412.720	10333	413.320
10333	413.320	10348	413.920
10348	413.920	10363	414.520
10363	414.520	10378	415.120
10378	415.120	10393	415.720
10393	415.720	10408	416.320
10408	416.320	10423	416.920
10423	416.920	10439	417.560
10439	417.560	10454	418.160
10454	418.160	10469	418.760
10469	418.760	10484	419.360
10484	419.360	10499	419.960
10499	419.960	10514	420.560
10514	420.560	10529	421.160
10529	421.160	10544	421.760
10544	421.760	10559	422.360
10559	422.360	10574	422.960
10574	422.960	10589	423.560
10589	423.560	10604	424.160
10604	424.160	10619	424.760
10619	424.760	10634	425.360
10634	425.360	10649	425.960
10649	425.960	10664	426.560
10664	426.560	10679	427.160
10679	427.160	10694	427.760
10694	427.760	10709	428.360
10709	428.360	10724	428.960
10724	428.960	10739	429.560
10739	429.560	10754	430.160
10754	430.160	10769	430.760
10769	430.760	10784	431.360
10784	431.360	10799	431.960
10799	431.960	10814	432.560
10814	432.560	10829	433.160
10829	433.160	10844	433.760
10844	433.760	10859	434.360
10859	434.360	10874	434.960
10874	434.960	10889	435.560
10889	435.560	10904	436.160
10904	436.160	10919	436.760
10919	436.760	10934	437.360
10934	437.360	10949	437.960
10949	437.960	11162	446.480
11162	446.480	11177	447.080
11177	447.080	11192	447.680
11192	447.680	11207	448.280
11207	448.280	11222	448.880
11222	448.880	11237	449.480
11237	449.480	11252	450.080
11252	450.080	11267	450.680
11267	450.680	11283	451.320
11283	451.320	11298	451.920
11298	451.920	11313	452.520
11313	452.520	11328	453.120
11328	453.120	11343	453.720
11343	453.720	11358	454.320
11358	454.320	11373	454.920
11373	454.920	11388	455.520
11388	455.520	11404	456.160
11404	456.160	11419	456.760
11419	456.760	11434	457.360
11434	457.360	11449	457.960
11449	457.960	11638	465.520
11638	465.520	11653	466.120
11653	466.120	11668	466.720
11668	466.720	11683	467.320
11683	467.320	11699	467.960
11699	467.960	11714	468.560
11714	468.560	11729	469.160
11729	469.160	11744	469.760
11744	469.760	11759	470.360
11759	470.360	11774	470.960
11774	470.960	11789	471.560
11789	471.560	11804	472.160
11804	472.160	11819	472.760
11819	472.760	11834	473.360
11834	473.360	11849	473.960
11849	473.960	11864	474.560
11864	474.560	11879	475.160
11879	475.160	11894	475.760
11894	475.760	11909	476.360
11909	476.360	11924	476.960
11924	476.960	11939	477.560
11939	477.560	11954	478.160
11954	478.160	11969	478.760
11969	478.760	11984	479.360
11984	479.360	11999	479.960
11999	479.960	12014	480.560
12014	480.560	12029	481.160
12029	481.160	12044	481.760
12044	481.760	12059	482.360
12059	482.360	12076	483.040
12076	483.040	12091	483.640
12091	483.640	12106	484.240
12106	484.240	12121	484.840
12121	484.840	12136	485.440
12136	485.440	12151	486.040
12151	486.040	12166	486.640
12166	486.640	12181	487.240
12181	487.240	12196	487.840
12196	487.840	12217	488.680
12217	488.680	12232	489.280
12232	489.280	12248	489.920
12248	489.920	12263	490.520
12263	490.520	12278	491.120
12278	491.120	12293	491.720
12293	491.720	12308	492.320
12308	492.320	12323	492.920
12323	492.920	12338	493.520
12338	493.520	12353	494.120
12353	494.120	12379	495.160
12379	495.160	12394	495.760
12394	495.760	12409	496.360
12409	496.360	12424	496.960
12424	496.960	12439	497.560
12439	497.560	12454	498.160
12454	498.160	12606	504.240
12606	504.240	12621	504.840
12621	504.840	12636	505.440
12636	505.440	12651	506.040
12651	506.040	12666	506.640
12666	506.640	12681	507.240
12681	507.240	12696	507.840
12696	507.840	12711	508.440
12711	508.440	12726	509.040
12726	509.040	12741	509.640
12741	509.640	12756	510.240
12756	510.240	12771	510.840
12771	510.840	12786	511.440
12786	511.440	12801	512.040
12801	512.040	12816	512.640
12816	512.640	12831	513.240
12831	513.240	12846	513.840
12846	513.840	12861	514.440
12861	514.440	12876	515.040
12876	515.040	12891	515.640
12891	515.640	12906	516.240
12906	516.240	12921	516.840
12921	516.840	12936	517.440
12936	517.440	12951	518.040
12951	518.040	12966	518.640
12966	518.640	12981	519.240
12981	519.240	12996	519.840
12996	519.840	13011	520.440
13011	520.440	13026	521.040
13026	521.040	13041	521.640
13041	521.640	13056	522.240
13056	522.240	13073	522.920
13073	522.920	13088	523.520
13088	523.520	13103	524.120
13103	524.120	13118	524.720
13118	524.720	13133	525.320
13133	525.320	13148	525.920
13148	525.920	13163	526.520
13163	526.520	13178	527.120
13178	527.120	13193	527.720
13193	527.720	13209	528.360
13209	528.360	13224	528.960
13224	528.960	13239	529.560
13239	529.560	13254	530.160
13254	530.160	13269	530.760
13269	530.760	13286	531.440
13286	531.440	13301	532.040
13301	532.040	13316	532.640
13316	532.640	13331	533.240
13331	533.240	13346	533.840
13346	533.840	13361	534.440
13361	534.440	13376	535.040
13376	535.040	13391	535.640
13391	535.640	13406	536.240
13406	536.240	13421	536.840
13421	536.840	13436	537.440
13436	537.440	13451	538.040
13451	538.040	13466	538.640
13466	538.640	13481	539.240
13481	539.240	13496	539.840
13496	539.840	13511	540.440
13511	540.440	13526	541.040
13526	541.040	13541	541.640
13541	541.640	13556	542.240
13556	542.240	13571	542.840
13571	542.840	13586	543.440
13586	543.440	13601	544.040
13601	544.040	13616	544.640
13616	544.640	13631	545.240
13631	545.240	13646	545.840
13646	545.840	13661	546.440
13661	546.440	13676	547.040
13676	547.040	13691	547.640
13691	547.640	13706	548.240
13706	548.240	13721	548.840
13721	548.840	13736	549.440
13736	549.440	13751	550.040
13751	550.040	13766	550.640
13766	550.640	13781	551.240
13781	551.240	13796	551.840
13796	551.840	13811	552.440
13811	552.440	13826	553.040
13826	553.040	13841	553.640
13841	553.640	13856	554.240
13856	554.240	13871	554.840
13871	554.840	13886	555.440
13886	555.440	13901	556.040
13901	556.040	13916	556.640
13916	556.640	13931	557.240
13931	557.240	13946	557.840
13946	557.840	13961	558.440
13961	558.440	13976	559.040
13976	559.040	13991	559.640
13991	559.640	14006	560.240
14006	560.240	14021	560.840
14021	560.840	14036	561.440
14036	561.440	14051	562.040
14051	562.040	14066	562.640
14066	562.640	14081	563.240
14081	563.240	14096	563.840
14096	563.840	14111	564.440
14111	564.440	14126	565.040
14126	565.040	14141	565.640
14141	565.640	14156	566.240
14156	566.240	14171	566.840
14171	566.840	14186	567.440
14186	567.440	14201	568.040
14201	568.040	14216	568.640
14216	568.640	14231	569.240
14231	569.240	14246	569.840
14246	569.840	14261	570.440
14261	570.440	14276	571.040
14276	571.040	14291	571.640
14291	571.640	14306	572.240
14306	572.240	14321	572.840
14321	572.840	14336	573.440
14336	573.440	14351	574.040
14351	574.040	14366	574.640
14366	574.640	14381	575.240
14381	575.240	14396	575.840
14396	575.840	14411	576.440
14411	576.440	14426	577.040
14426	577.040	14441	577.640
14441	577.640	14456	578.240
14456	578.240	14471	578.840
14471	578.840	14486	579.440
14486	579.440	14501	580.040
14501	580.040	14516	580.640
14516	580.640	14531	581.240
14531	581.240	14546	581.840
14546	581.840	14561	582.440
14561	582.440	14576	583.040
14576	583.040	14591	583.640
14591	583.640	14606	584.240
14606	584.240	14621	584.840
14621	584.840	14636	585.440
14636	585.440	14651	586.040
14651	586.040	14666	586.640
14666	586.640	14681	587.240
14681	587.240	14696	587.840
14696	587.840	14796	591.840
14796	591.840	14811	592.440
14811	592.440	14827	593.080
14827	593.080	14842	593.680
14842	593.680	14857	594.280
14857	594.280	14872	594.880
14872	594.880	14887	595.480
14887	595.480	14902	596.080
14902	596.080	14917	596.680
14917	596.680	14932	597.280
14932	597.280	14948	597.920
14948	597.920	15051	602.040
