startframe	starttime	endframe	endtime
7134	238.038	7149	238.538
7149	238.538	7164	239.039
7164	239.039	7180	239.573
7180	239.573	7195	240.073
7195	240.073	7210	240.574
7210	240.574	7225	241.074
7225	241.074	7240	241.575
7240	241.575	7298	243.510
7298	243.510	7313	244.010
7313	244.010	7328	244.511
7328	244.511	7343	245.011
7343	245.011	7358	245.512
7358	245.512	7373	246.012
7373	246.012	7388	246.513
7388	246.513	7403	247.013
7403	247.013	7418	247.514
7418	247.514	7433	248.014
7433	248.014	7448	248.515
7448	248.515	7464	249.049
7464	249.049	7527	251.151
7527	251.151	7637	254.821
7637	254.821	7696	256.790
7696	256.790	7729	257.891
7729	257.891	8329	277.911
8329	277.911	8350	278.612
8350	278.612	8451	281.982
8451	281.982	8561	285.652
8561	285.652	8600	286.953
8600	286.953	8615	287.454
8615	287.454	8642	288.355
8642	288.355	8673	289.389
8673	289.389	8690	289.956
8690	289.956	8710	290.624
8710	290.624	8726	291.158
8726	291.158	8741	291.658
8741	291.658	8756	292.159
8756	292.159	8771	292.659
8771	292.659	8786	293.160
8786	293.160	8870	295.962
8870	295.962	9003	300.400
9003	300.400	9044	301.768
9044	301.768	9059	302.269
9059	302.269	9080	302.969
9080	302.969	9095	303.470
9095	303.470	9153	305.405
9153	305.405	9168	305.906
9168	305.906	9183	306.406
9183	306.406	9199	306.940
9199	306.940	9220	307.641
9220	307.641	9235	308.141
9235	308.141	9250	308.642
9250	308.642	9265	309.142
9265	309.142	9280	309.643
9280	309.643	9295	310.143
9295	310.143	9310	310.644
9310	310.644	9325	311.144
9325	311.144	9340	311.645
9340	311.645	9355	312.145
9355	312.145	9370	312.646
9370	312.646	9385	313.146
9385	313.146	9400	313.647
9400	313.647	9415	314.147
9415	314.147	9430	314.648
9430	314.648	9445	315.148
9445	315.148	9461	315.682
9461	315.682	9516	317.517
9516	317.517	9532	318.051
9532	318.051	9547	318.552
9547	318.552	9579	319.619
9579	319.619	9631	321.354
9631	321.354	9703	323.757
9703	323.757	9718	324.257
9718	324.257	9733	324.758
9733	324.758	9748	325.258
9748	325.258	9764	325.792
9764	325.792	9780	326.326
9780	326.326	9798	326.927
9798	326.927	9813	327.427
9813	327.427	9828	327.928
9828	327.928	9843	328.428
9843	328.428	9858	328.929
9858	328.929	9873	329.429
9873	329.429	9888	329.930
9888	329.930	9903	330.430
9903	330.430	9953	332.098
9953	332.098	9983	333.099
9983	333.099	9998	333.600
9998	333.600	10041	335.035
10041	335.035	10066	335.869
10066	335.869	10089	336.636
10089	336.636	10104	337.137
10104	337.137	10119	337.637
10119	337.637	10141	338.371
10141	338.371	10173	339.439
10173	339.439	10188	339.940
10188	339.940	10203	340.440
10203	340.440	10218	340.941
10218	340.941	10235	341.508
10235	341.508	10250	342.008
10250	342.008	10339	344.978
10339	344.978	10504	350.483
10504	350.483	10576	352.886
10576	352.886	10629	354.654
10629	354.654	10694	356.823
10694	356.823	10709	357.324
10709	357.324	10725	357.858
10725	357.858	10756	358.892
10756	358.892	10784	359.826
10784	359.826	10809	360.660
10809	360.660	10825	361.194
10825	361.194	10840	361.695
10840	361.695	10862	362.429
10862	362.429	10877	362.929
10877	362.929	10897	363.597
10897	363.597	10954	365.498
10954	365.498	10997	366.933
10997	366.933	11012	367.434
11012	367.434	11027	367.934
11027	367.934	11042	368.435
11042	368.435	11057	368.935
11057	368.935	11072	369.436
11072	369.436	11087	369.936
11087	369.936	11102	370.437
11102	370.437	11117	370.937
11117	370.937	11132	371.438
11132	371.438	11147	371.938
11147	371.938	11165	372.539
11165	372.539	11209	374.007
11209	374.007	11362	379.112
11362	379.112	11400	380.380
11400	380.380	11459	382.349
11459	382.349	11643	388.488
11643	388.488	11697	390.290
11697	390.290	11712	390.790
11712	390.790	11727	391.291
11727	391.291	11742	391.791
11742	391.791	11757	392.292
11757	392.292	11772	392.792
11772	392.792	11815	394.227
11815	394.227	11872	396.129
11872	396.129	11964	399.199
11964	399.199	12039	401.701
12039	401.701	12054	402.202
12054	402.202	12097	403.637
12097	403.637	12158	405.672
12158	405.672	12229	408.041
12229	408.041	12244	408.541
12244	408.541	12259	409.042
12259	409.042	12274	409.542
12274	409.542	12289	410.043
12289	410.043	12304	410.543
12304	410.543	12319	411.044
12319	411.044	12382	413.146
12382	413.146	12426	414.614
12426	414.614	12441	415.115
12441	415.115	12456	415.615
12456	415.615	12471	416.116
12471	416.116	12516	417.617
12516	417.617	12596	420.287
12596	420.287	12611	420.787
12611	420.787	12631	421.454
12631	421.454	12647	421.988
12647	421.988	12691	423.456
12691	423.456	12707	423.990
12707	423.990	12722	424.491
12722	424.491	12737	424.991
12737	424.991	12752	425.492
12752	425.492	12767	425.992
12767	425.992	12859	429.062
12859	429.062	12914	430.897
12914	430.897	12983	433.199
12983	433.199	12998	433.700
12998	433.700	13013	434.200
13013	434.200	13028	434.701
13028	434.701	13043	435.201
13043	435.201	13062	435.835
13062	435.835	13093	436.870
13093	436.870	13120	437.771
13120	437.771	13135	438.271
13135	438.271	13150	438.772
13150	438.772	13222	441.174
13222	441.174	13336	444.978
13336	444.978	13351	445.478
13351	445.478	13370	446.112
13370	446.112	13387	446.680
13387	446.680	13405	447.280
13405	447.280	13420	447.781
13420	447.781	13435	448.281
13435	448.281	13450	448.782
13450	448.782	13465	449.282
13465	449.282	13480	449.783
13480	449.783	13495	450.283
13495	450.283	13510	450.784
13510	450.784	13525	451.284
13525	451.284	13540	451.785
13540	451.785	13555	452.285
13555	452.285	13570	452.786
13570	452.786	13585	453.286
13585	453.286	13600	453.787
13600	453.787	13617	454.354
13617	454.354	13639	455.088
13639	455.088	13663	455.889
13663	455.889	13682	456.523
13682	456.523	13709	457.424
13709	457.424	13728	458.058
13728	458.058	13746	458.658
13746	458.658	13761	459.159
13761	459.159	13776	459.659
13776	459.659	13792	460.193
13792	460.193	13807	460.694
13807	460.694	13822	461.194
13822	461.194	13837	461.695
13837	461.695	13852	462.195
13852	462.195	13867	462.696
13867	462.696	13882	463.196
13882	463.196	13897	463.697
13897	463.697	13912	464.197
13912	464.197	13927	464.698
13927	464.698	13942	465.198
13942	465.198	14008	467.400
14008	467.400	14023	467.901
14023	467.901	14145	471.971
14145	471.971	14169	472.772
14169	472.772	14211	474.174
14211	474.174	14285	476.643
14285	476.643	14351	478.845
14351	478.845	14486	483.350
14486	483.350	14501	483.850
14501	483.850	14516	484.351
14516	484.351	14532	484.884
14532	484.884	14547	485.385
14547	485.385	14563	485.919
14563	485.919	14578	486.419
14578	486.419	14593	486.920
14593	486.920	14608	487.420
14608	487.420	14659	489.122
14659	489.122	14675	489.656
14675	489.656	14695	490.323
14695	490.323	14710	490.824
14710	490.824	14725	491.324
14725	491.324	14741	491.858
14741	491.858	14756	492.359
14756	492.359	14773	492.926
14773	492.926	14788	493.426
14788	493.426	14803	493.927
14803	493.927	14818	494.427
14818	494.427	14833	494.928
14833	494.928	14848	495.428
14848	495.428	14863	495.929
14863	495.929	14878	496.429
14878	496.429	14893	496.930
14893	496.930	14908	497.430
14908	497.430	14923	497.931
14923	497.931	14938	498.431
14938	498.431	14953	498.932
14953	498.932	14968	499.432
14968	499.432	14983	499.933
14983	499.933	14998	500.433
14998	500.433	15013	500.934
15013	500.934	15028	501.434
15028	501.434	15045	502.002
15045	502.002	15060	502.502
15060	502.502	15076	503.036
15076	503.036	15091	503.536
15091	503.536	15106	504.037
15106	504.037	15121	504.537
15121	504.537	15218	507.774
15218	507.774	15265	509.342
15265	509.342	15280	509.843
15280	509.843	15295	510.343
15295	510.343	15312	510.910
15312	510.910	15352	512.245
15352	512.245	15369	512.812
15369	512.812	15384	513.313
15384	513.313	15412	514.247
15412	514.247	15429	514.814
15429	514.814	15463	515.949
15463	515.949	15509	517.484
15509	517.484	15525	518.018
15525	518.018	15540	518.518
15540	518.518	15555	519.019
15555	519.019	15570	519.519
15570	519.519	15631	521.554
15631	521.554	15659	522.489
15659	522.489	15678	523.123
15678	523.123	15693	523.623
15693	523.623	15729	524.824
15729	524.824	15744	525.325
15744	525.325	15759	525.825
15759	525.825	15774	526.326
15774	526.326	15789	526.826
15789	526.826	15804	527.327
15804	527.327	15819	527.827
15819	527.827	15834	528.328
15834	528.328	15950	532.198
15950	532.198	15967	532.766
15967	532.766	15989	533.500
15989	533.500	16055	535.702
16055	535.702	16077	536.436
16077	536.436	16126	538.071
16126	538.071	16173	539.639
16173	539.639	16198	540.473
16198	540.473	16224	541.341
16224	541.341	16327	544.778
16327	544.778	16368	546.146
16368	546.146	16404	547.347
16404	547.347	16426	548.081
16426	548.081	16447	548.782
16447	548.782	16464	549.349
16464	549.349	16488	550.150
16488	550.150	16509	550.850
16509	550.850	16533	551.651
16533	551.651	16548	552.152
16548	552.152	16577	553.119
16577	553.119	16597	553.787
16597	553.787	16612	554.287
16612	554.287	16653	555.655
16653	555.655	16668	556.156
16668	556.156	16683	556.656
16683	556.656	16744	558.691
16744	558.691	16759	559.192
16759	559.192	16839	561.861
16839	561.861	16880	563.229
16880	563.229	16917	564.464
16917	564.464	16935	565.065
16935	565.065	16953	565.665
16953	565.665	16970	566.232
16970	566.232	16996	567.100
16996	567.100	17014	567.700
17014	567.700	17029	568.201
17029	568.201	17066	569.436
17066	569.436	17081	569.936
17081	569.936	17102	570.637
17102	570.637	17117	571.137
17117	571.137	17132	571.638
17132	571.638	17147	572.138
17147	572.138	17162	572.639
17162	572.639	17177	573.139
17177	573.139	17192	573.640
17192	573.640	17207	574.140
17207	574.140	17222	574.641
17222	574.641	17237	575.141
17237	575.141	17252	575.642
17252	575.642	17267	576.142
17267	576.142	17282	576.643
17282	576.643	17297	577.143
17297	577.143	17312	577.644
17312	577.644	17327	578.144
17327	578.144	17342	578.645
17342	578.645	17358	579.179
17358	579.179	17373	579.679
17373	579.679	17388	580.180
17388	580.180	17403	580.680
17403	580.680	17418	581.181
17418	581.181	17434	581.714
17434	581.714	17449	582.215
17449	582.215	17464	582.715
17464	582.715	17479	583.216
17479	583.216	17494	583.716
17494	583.716	17512	584.317
17512	584.317	17527	584.818
17527	584.818	17545	585.418
17545	585.418	17560	585.919
17560	585.919	17584	586.719
17584	586.719	17601	587.287
17601	587.287	17619	587.887
17619	587.887	17634	588.388
17634	588.388	17649	588.888
17649	588.888	17664	589.389
17664	589.389	17685	590.090
17685	590.090	17700	590.590
17700	590.590	17715	591.091
17715	591.091	17730	591.591
17730	591.591	17745	592.091
17745	592.091	17760	592.592
17760	592.592	17782	593.326
17782	593.326	17799	593.893
17799	593.893	17814	594.394
17814	594.394	17829	594.894
17829	594.894	17844	595.395
17844	595.395	17859	595.895
17859	595.895	17874	596.396
17874	596.396	17889	596.896
17889	596.896	17904	597.397
17904	597.397	17921	597.964
17921	597.964	17962	599.332
17962	599.332	17977	599.833
17977	599.833	17992	600.333
17992	600.333	18007	600.834
18007	600.834	18022	601.334
18022	601.334	18037	601.835
18037	601.835	18052	602.335
18052	602.335	18067	602.836
18067	602.836	18084	603.403
18084	603.403	18099	603.903
18099	603.903	18115	604.437
18115	604.437	18130	604.938
18130	604.938	18145	605.438
18145	605.438	18160	605.939
18160	605.939	18175	606.439
18175	606.439	18192	607.006
18192	607.006	18209	607.574
18209	607.574	18224	608.074
18224	608.074	18263	609.375
18263	609.375	18287	610.176
18287	610.176	18321	611.311
18321	611.311	18480	616.616
18480	616.616	18495	617.116
18495	617.116	18511	617.650
18511	617.650	18526	618.151
18526	618.151	18543	618.718
18543	618.718	18558	619.219
18558	619.219	18573	619.719
18573	619.719	18588	620.220
18588	620.220	18603	620.720
18603	620.720	18618	621.221
18618	621.221	18633	621.721
18633	621.721	18648	622.222
18648	622.222	18663	622.722
18663	622.722	18678	623.223
18678	623.223	18693	623.723
18693	623.723	18739	625.258
18739	625.258	18754	625.758
18754	625.758	18771	626.326
18771	626.326	18806	627.494
18806	627.494	18822	628.027
18822	628.027	18837	628.528
18837	628.528	18852	629.028
18852	629.028	18867	629.529
18867	629.529	18882	630.029
18882	630.029	18897	630.530
18897	630.530	18912	631.030
18912	631.030	18927	631.531
18927	631.531	18942	632.031
18942	632.031	18957	632.532
18957	632.532	18972	633.032
18972	633.032	18987	633.533
18987	633.533	19002	634.033
19002	634.033	19017	634.534
19017	634.534	19032	635.034
19032	635.034	19047	635.535
19047	635.535	19062	636.035
19062	636.035	19077	636.536
19077	636.536	19092	637.036
19092	637.036	19107	637.537
19107	637.537	19124	638.104
19124	638.104	19142	638.705
19142	638.705	19157	639.205
19157	639.205	19172	639.706
19172	639.706	19188	640.240
19188	640.240	19203	640.740
19203	640.740	19218	641.241
19218	641.241	19256	642.509
19256	642.509	19271	643.009
19271	643.009	19300	643.977
19300	643.977	19363	646.079
19363	646.079	19400	647.313
19400	647.313	19419	647.947
19419	647.947	19485	650.149
19485	650.149	19500	650.650
19500	650.650	19515	651.150
19515	651.150	19530	651.651
19530	651.651	19545	652.152
19545	652.152	19560	652.652
19560	652.652	19575	653.153
19575	653.153	19590	653.653
19590	653.653	19611	654.354
19611	654.354	19626	654.854
19626	654.854	19642	655.388
19642	655.388	19657	655.889
19657	655.889	19676	656.523
19676	656.523	19691	657.023
19691	657.023	19713	657.757
19713	657.757	19745	658.825
19745	658.825	19777	659.893
19777	659.893	19827	661.561
19827	661.561	19842	662.061
19842	662.061	19857	662.562
19857	662.562	19872	663.062
19872	663.062	19887	663.563
19887	663.563	19902	664.063
19902	664.063	19917	664.564
19917	664.564	19932	665.064
19932	665.064	19947	665.565
19947	665.565	19968	666.266
19968	666.266	19983	666.766
19983	666.766	20003	667.433
20003	667.433	20018	667.934
20018	667.934	20101	670.703
20101	670.703	20116	671.204
20116	671.204	20189	673.640
20189	673.640	20274	676.476
20274	676.476	20318	677.944
20318	677.944	20346	678.878
20346	678.878	20382	680.079
20382	680.079	20397	680.580
20397	680.580	20412	681.080
20412	681.080	20428	681.614
20428	681.614	20443	682.115
20443	682.115	20458	682.615
20458	682.615	20473	683.116
20473	683.116	20489	683.650
20489	683.650	20504	684.150
20504	684.150	20520	684.684
20520	684.684	20535	685.184
20535	685.184	20550	685.685
20550	685.685	20688	690.290
20688	690.290	20772	693.092
20772	693.092	20807	694.260
20807	694.260	20968	699.632
20968	699.632	20998	700.633
20998	700.633	21017	701.267
21017	701.267	21057	702.602
21057	702.602	21102	704.103
21102	704.103	21117	704.604
21117	704.604	21132	705.104
21132	705.104	21147	705.605
21147	705.605	21163	706.139
21163	706.139	21178	706.639
21178	706.639	21194	707.173
21194	707.173	21209	707.674
21209	707.674	21224	708.174
21224	708.174	21241	708.741
21241	708.741	21256	709.242
21256	709.242	21271	709.742
21271	709.742	21287	710.276
21287	710.276	21307	710.944
21307	710.944	21342	712.111
21342	712.111	21357	712.612
21357	712.612	21372	713.112
21372	713.112	21387	713.613
21387	713.613	21402	714.113
21402	714.113	21417	714.614
21417	714.614	21432	715.114
21432	715.114	21447	715.615
21447	715.615	21462	716.115
21462	716.115	21477	716.616
21477	716.616	21492	717.116
21492	717.116	21508	717.650
21508	717.650	21523	718.151
21523	718.151	21538	718.651
21538	718.651	21553	719.152
21553	719.152	21568	719.652
21568	719.652	21583	720.153
21583	720.153	21598	720.653
21598	720.653	21613	721.154
21613	721.154	21628	721.654
21628	721.654	21647	722.288
21647	722.288	21663	722.822
21663	722.822	21691	723.756
21691	723.756	21720	724.724
21720	724.724	21807	727.627
21807	727.627	21891	730.430
21891	730.430	21906	730.930
21906	730.930	21921	731.431
21921	731.431	21936	731.931
21936	731.931	21958	732.665
21958	732.665	22012	734.467
22012	734.467	22034	735.201
22034	735.201	22050	735.735
22050	735.735	22067	736.302
22067	736.302	22082	736.803
22082	736.803	22097	737.303
22097	737.303	22112	737.804
22112	737.804	22127	738.304
22127	738.304	22142	738.805
22142	738.805	22157	739.305
22157	739.305	22172	739.806
22172	739.806	22187	740.306
22187	740.306	22202	740.807
22202	740.807	22220	741.407
22220	741.407	22235	741.908
22235	741.908	22250	742.408
22250	742.408	22265	742.909
22265	742.909	22280	743.409
22280	743.409	22295	743.910
22295	743.910	22310	744.410
22310	744.410	22325	744.911
22325	744.911	22340	745.411
22340	745.411	22355	745.912
22355	745.912	22370	746.412
22370	746.412	22385	746.913
22385	746.913	22400	747.413
22400	747.413	22415	747.914
22415	747.914	22440	748.748
22440	748.748	22483	750.183
22483	750.183	22557	752.652
22557	752.652	22632	755.154
22632	755.154	22647	755.655
22647	755.655	22662	756.155
22662	756.155	22677	756.656
22677	756.656	22694	757.223
22694	757.223	22716	757.957
22716	757.957	22734	758.558
22734	758.558	22807	760.994
22807	760.994	22835	761.928
22835	761.928	22860	762.762
22860	762.762	22875	763.263
22875	763.263	22890	763.763
22890	763.763	22953	765.865
22953	765.865	22968	766.366
22968	766.366	22983	766.866
22983	766.866	22998	767.367
22998	767.367	23013	767.867
23013	767.867	23028	768.368
23028	768.368	23043	768.868
23043	768.868	23058	769.369
23058	769.369	23077	770.003
23077	770.003	23092	770.503
23092	770.503	23117	771.337
23117	771.337	23140	772.105
23140	772.105	23155	772.605
23155	772.605	23170	773.106
23170	773.106	23185	773.606
23185	773.606	23201	774.140
23201	774.140	23216	774.641
23216	774.641	23231	775.141
23231	775.141	23250	775.775
23250	775.775	23265	776.275
23265	776.275	23281	776.809
23281	776.809	23305	777.610
23305	777.610	23320	778.111
23320	778.111	23335	778.611
23335	778.611	23350	779.112
23350	779.112	23365	779.612
23365	779.612	23381	780.146
23381	780.146	23396	780.647
23396	780.647	23411	781.147
23411	781.147	23426	781.648
23426	781.648	23441	782.148
23441	782.148	23456	782.649
23456	782.649	23471	783.149
23471	783.149	23489	783.750
23489	783.750	23505	784.284
23505	784.284	23520	784.784
23520	784.784	23535	785.284
23535	785.284	23550	785.785
23550	785.785	23565	786.286
23565	786.286	23580	786.786
23580	786.786	23595	787.287
23595	787.287	23610	787.787
23610	787.787	23625	788.288
23625	788.288	23640	788.788
23640	788.788	23656	789.322
23656	789.322	23680	790.123
23680	790.123	23695	790.623
23695	790.623	23807	794.360
23807	794.360	23827	795.028
23827	795.028	23842	795.528
23842	795.528	23870	796.462
23870	796.462	23885	796.963
23885	796.963	23900	797.463
23900	797.463	23915	797.964
23915	797.964	23930	798.464
23930	798.464	23945	798.965
23945	798.965	23960	799.465
23960	799.465	23976	799.999
23976	799.999	24024	801.601
24024	801.601	24039	802.101
24039	802.101	24054	802.602
24054	802.602	24069	803.102
24069	803.102	24085	803.636
24085	803.636	24101	804.170
24101	804.170	24127	805.038
24127	805.038	24152	805.872
24152	805.872	24167	806.372
24167	806.372	24182	806.873
24182	806.873	24205	807.640
24205	807.640	24220	808.141
24220	808.141	24257	809.375
24257	809.375	24273	809.909
24273	809.909	24288	810.410
24288	810.410	24303	810.910
24303	810.910	24318	811.411
24318	811.411	24333	811.911
24333	811.911	24348	812.412
24348	812.412	24365	812.979
24365	812.979	24380	813.479
24380	813.479	24395	813.980
24395	813.980	24410	814.480
24410	814.480	24425	814.981
24425	814.981	24440	815.481
24440	815.481	24455	815.982
24455	815.982	24470	816.482
24470	816.482	24485	816.983
24485	816.983	24500	817.483
24500	817.483	24515	817.984
24515	817.984	24530	818.484
24530	818.484	24545	818.985
24545	818.985	24560	819.485
24560	819.485	24575	819.986
24575	819.986	24590	820.486
24590	820.486	24605	820.987
24605	820.987	24626	821.688
24626	821.688	24641	822.188
24641	822.188	24656	822.689
24656	822.689	24671	823.189
24671	823.189	24687	823.723
24687	823.723	24702	824.223
24702	824.223	24717	824.724
24717	824.724	24732	825.224
24732	825.224	24747	825.725
24747	825.725	24762	826.225
24762	826.225	24777	826.726
24777	826.726	24792	827.226
24792	827.226	24807	827.727
24807	827.727	24822	828.227
24822	828.227	24844	828.961
24844	828.961	24859	829.462
24859	829.462	24874	829.962
24874	829.962	24889	830.463
24889	830.463	24904	830.963
24904	830.963	24919	831.464
24919	831.464	24935	831.998
24935	831.998	24950	832.498
24950	832.498	24965	832.999
24965	832.999	24980	833.499
24980	833.499	24995	834.000
24995	834.000	25010	834.500
25010	834.500	25025	835.001
25025	835.001	25040	835.501
25040	835.501	25055	836.002
25055	836.002	25070	836.502
25070	836.502	25085	837.003
25085	837.003	25100	837.503
25100	837.503	25115	838.004
25115	838.004	25130	838.504
25130	838.504	25146	839.038
25146	839.038	25161	839.539
25161	839.539	25176	840.039
25176	840.039	25191	840.540
25191	840.540	25206	841.040
25206	841.040	25230	841.841
25230	841.841	25250	842.508
25250	842.508	25265	843.009
25265	843.009	25280	843.509
25280	843.509	25295	844.010
25295	844.010	25312	844.577
25312	844.577	25327	845.078
25327	845.078	25342	845.578
25342	845.578	25368	846.446
25368	846.446	25383	846.946
25383	846.946	25398	847.447
25398	847.447	25413	847.947
25413	847.947	25428	848.448
25428	848.448	25444	848.981
25444	848.981	25498	850.783
25498	850.783	25513	851.284
25513	851.284	25528	851.784
25528	851.784	25543	852.285
25543	852.285	25558	852.785
25558	852.785	25573	853.286
25573	853.286	25590	853.853
25590	853.853	25685	857.023
25685	857.023	25724	858.324
25724	858.324	25752	859.258
25752	859.258	25767	859.759
25767	859.759	25782	860.259
