startframe	starttime	endframe	endtime
5688	189.790	5791	193.226
5791	193.226	5881	196.229
5881	196.229	5938	198.131
5938	198.131	5971	199.232
5971	199.232	6097	203.437
6097	203.437	6112	203.937
6112	203.937	6127	204.438
6127	204.438	6142	204.938
6142	204.938	6157	205.439
6157	205.439	6172	205.939
6172	205.939	6187	206.440
6187	206.440	6202	206.940
6202	206.940	6217	207.441
6217	207.441	6232	207.941
6232	207.941	6247	208.442
6247	208.442	6262	208.942
6262	208.942	6277	209.443
6277	209.443	6292	209.943
6292	209.943	6307	210.444
6307	210.444	6322	210.944
6322	210.944	6337	211.445
6337	211.445	6352	211.945
6352	211.945	6367	212.446
6367	212.446	6382	212.946
6382	212.946	6397	213.447
6397	213.447	6412	213.947
6412	213.947	6427	214.448
6427	214.448	6442	214.948
6442	214.948	6457	215.449
6457	215.449	6494	216.683
6494	216.683	6511	217.250
6511	217.250	6552	218.618
6552	218.618	6567	219.119
6567	219.119	6585	219.720
6585	219.720	6603	220.320
6603	220.320	6621	220.921
6621	220.921	6636	221.421
6636	221.421	6653	221.988
6653	221.988	6672	222.622
6672	222.622	6687	223.123
6687	223.123	6704	223.690
6704	223.690	6719	224.191
6719	224.191	6734	224.691
6734	224.691	6770	225.892
6770	225.892	6801	226.927
6801	226.927	6816	227.427
6816	227.427	6831	227.928
6831	227.928	6846	228.428
6846	228.428	6861	228.929
6861	228.929	6876	229.429
6876	229.429	6891	229.930
6891	229.930	6906	230.430
6906	230.430	6921	230.931
6921	230.931	6936	231.431
6936	231.431	6951	231.932
6951	231.932	6966	232.432
6966	232.432	6981	232.933
6981	232.933	6996	233.433
6996	233.433	7011	233.934
7011	233.934	7026	234.434
7026	234.434	7041	234.935
7041	234.935	7056	235.435
7056	235.435	7071	235.936
7071	235.936	7086	236.436
7086	236.436	7101	236.937
7101	236.937	7116	237.437
7116	237.437	7131	237.938
7131	237.938	7146	238.438
7146	238.438	7161	238.939
7161	238.939	7178	239.506
7178	239.506	7193	240.006
7193	240.006	7208	240.507
7208	240.507	7223	241.007
7223	241.007	7238	241.508
7238	241.508	7253	242.008
7253	242.008	7268	242.509
7268	242.509	7283	243.009
7283	243.009	7298	243.510
7298	243.510	7313	244.010
7313	244.010	7328	244.511
7328	244.511	7343	245.011
7343	245.011	7358	245.512
7358	245.512	7373	246.012
7373	246.012	7388	246.513
7388	246.513	7403	247.013
7403	247.013	7491	249.950
7491	249.950	7525	251.084
7525	251.084	7543	251.685
7543	251.685	7560	252.252
7560	252.252	7575	252.752
7575	252.752	7590	253.253
7590	253.253	7605	253.754
7605	253.754	7620	254.254
7620	254.254	7635	254.755
7635	254.755	7650	255.255
7650	255.255	7665	255.756
7665	255.756	7680	256.256
7680	256.256	7695	256.757
7695	256.757	7710	257.257
7710	257.257	7726	257.791
7726	257.791	7757	258.825
7757	258.825	7790	259.926
7790	259.926	7814	260.727
7814	260.727	7882	262.996
7882	262.996	7929	264.564
7929	264.564	7944	265.065
7944	265.065	7959	265.565
7959	265.565	7974	266.066
7974	266.066	7989	266.566
7989	266.566	8004	267.067
8004	267.067	8019	267.567
8019	267.567	8034	268.068
8034	268.068	8049	268.568
8049	268.568	8064	269.069
8064	269.069	8079	269.569
8079	269.569	8094	270.070
8094	270.070	8109	270.570
8109	270.570	8124	271.071
8124	271.071	8139	271.571
8139	271.571	8154	272.072
8154	272.072	8169	272.572
8169	272.572	8184	273.073
8184	273.073	8199	273.573
8199	273.573	8214	274.074
8214	274.074	8229	274.574
8229	274.574	8244	275.075
8244	275.075	8259	275.575
8259	275.575	8274	276.076
8274	276.076	8289	276.576
8289	276.576	8304	277.077
8304	277.077	8319	277.577
8319	277.577	8334	278.078
8334	278.078	8349	278.578
8349	278.578	8364	279.079
8364	279.079	8379	279.579
8379	279.579	8394	280.080
8394	280.080	8409	280.580
8409	280.580	8424	281.081
8424	281.081	8439	281.581
8439	281.581	8454	282.082
8454	282.082	8469	282.582
8469	282.582	8484	283.083
8484	283.083	8499	283.583
8499	283.583	8514	284.084
8514	284.084	8529	284.584
8529	284.584	8544	285.085
8544	285.085	8559	285.585
8559	285.585	8574	286.086
8574	286.086	8589	286.586
8589	286.586	8604	287.087
8604	287.087	8619	287.587
8619	287.587	8634	288.088
8634	288.088	8649	288.588
8649	288.588	8664	289.089
8664	289.089	8679	289.589
8679	289.589	8694	290.090
8694	290.090	8709	290.590
8709	290.590	8724	291.091
8724	291.091	8739	291.591
8739	291.591	8754	292.092
8754	292.092	8769	292.592
8769	292.592	8784	293.093
8784	293.093	8799	293.593
8799	293.593	8814	294.094
8814	294.094	8830	294.628
8830	294.628	8845	295.128
8845	295.128	8861	295.662
8861	295.662	8876	296.163
8876	296.163	8892	296.696
8892	296.696	8908	297.230
8908	297.230	8923	297.731
8923	297.731	8938	298.231
8938	298.231	8953	298.732
8953	298.732	8968	299.232
8968	299.232	8983	299.733
8983	299.733	8998	300.233
8998	300.233	9013	300.734
9013	300.734	9028	301.234
9028	301.234	9043	301.735
9043	301.735	9058	302.235
9058	302.235	9073	302.736
9073	302.736	9088	303.236
9088	303.236	9103	303.737
9103	303.737	9118	304.237
9118	304.237	9133	304.738
9133	304.738	9148	305.238
9148	305.238	9163	305.739
9163	305.739	9251	308.675
9251	308.675	9276	309.509
9276	309.509	9291	310.010
9291	310.010	9306	310.510
9306	310.510	9321	311.011
9321	311.011	9336	311.511
9336	311.511	9351	312.012
9351	312.012	9366	312.512
9366	312.512	9381	313.013
9381	313.013	9396	313.513
9396	313.513	9411	314.014
9411	314.014	9426	314.514
9426	314.514	9441	315.015
9441	315.015	9456	315.515
9456	315.515	9471	316.016
9471	316.016	9486	316.516
9486	316.516	9501	317.017
9501	317.017	9516	317.517
9516	317.517	9531	318.018
9531	318.018	9546	318.518
9546	318.518	9642	321.721
9642	321.721	9657	322.222
9657	322.222	9672	322.722
9672	322.722	9687	323.223
9687	323.223	9702	323.723
9702	323.723	9717	324.224
9717	324.224	9732	324.724
9732	324.724	9747	325.225
9747	325.225	9762	325.725
9762	325.725	9777	326.226
9777	326.226	9792	326.726
9792	326.726	9860	328.995
9860	328.995	9881	329.696
9881	329.696	9906	330.530
9906	330.530	9925	331.164
9925	331.164	9950	331.998
9950	331.998	10204	340.473
10204	340.473	10294	343.476
10294	343.476	10370	346.012
10370	346.012	10385	346.513
10385	346.513	10400	347.013
10400	347.013	10415	347.514
10415	347.514	10430	348.014
10430	348.014	10445	348.515
10445	348.515	10460	349.015
10460	349.015	10475	349.516
10475	349.516	10490	350.016
10490	350.016	10505	350.517
10505	350.517	10520	351.017
10520	351.017	10535	351.518
10535	351.518	10550	352.018
10550	352.018	10565	352.519
10565	352.519	10580	353.019
10580	353.019	10595	353.520
10595	353.520	10610	354.020
10610	354.020	10625	354.521
10625	354.521	10640	355.021
10640	355.021	10655	355.522
10655	355.522	10670	356.022
10670	356.022	10685	356.523
10685	356.523	10700	357.023
10700	357.023	10715	357.524
10715	357.524	10730	358.024
10730	358.024	10745	358.525
10745	358.525	10760	359.025
10760	359.025	10775	359.526
10775	359.526	10959	365.665
10959	365.665	11057	368.935
