startframe	starttime	endframe	endtime
2066	68.936	2081	69.436
2081	69.436	2100	70.070
2100	70.070	2115	70.570
2115	70.570	2130	71.071
2130	71.071	2145	71.572
2145	71.572	2161	72.105
2161	72.105	2176	72.606
2176	72.606	2191	73.106
2191	73.106	2206	73.607
2206	73.607	2221	74.107
2221	74.107	2236	74.608
2236	74.608	2251	75.108
2251	75.108	2272	75.809
2272	75.809	2287	76.310
2287	76.310	2302	76.810
2302	76.810	2317	77.311
2317	77.311	2332	77.811
2332	77.811	2347	78.312
2347	78.312	2362	78.812
2362	78.812	2378	79.346
2378	79.346	2393	79.846
2393	79.846	2408	80.347
2408	80.347	2423	80.847
2423	80.847	2438	81.348
2438	81.348	2453	81.848
2453	81.848	2468	82.349
2468	82.349	2484	82.883
2484	82.883	2505	83.584
2505	83.584	2521	84.117
2521	84.117	2536	84.618
2536	84.618	2551	85.118
2551	85.118	2567	85.652
2567	85.652	2594	86.553
2594	86.553	2634	87.888
2634	87.888	2651	88.455
2651	88.455	2667	88.989
2667	88.989	2682	89.489
2682	89.489	2700	90.090
2700	90.090	2715	90.591
2715	90.591	2730	91.091
2730	91.091	2745	91.591
2745	91.591	2760	92.092
2760	92.092	2775	92.593
2775	92.593	2790	93.093
2790	93.093	2805	93.594
2805	93.594	2820	94.094
2820	94.094	2835	94.594
2835	94.594	2850	95.095
2850	95.095	2865	95.596
2865	95.596	2880	96.096
2880	96.096	2895	96.597
2895	96.597	2910	97.097
2910	97.097	2925	97.597
2925	97.597	2940	98.098
2940	98.098	2955	98.599
2955	98.599	2970	99.099
2970	99.099	2985	99.600
2985	99.600	3000	100.100
3000	100.100	3016	100.634
3016	100.634	3031	101.134
3031	101.134	3046	101.635
3046	101.635	3061	102.135
3061	102.135	3078	102.703
3078	102.703	3093	103.203
3093	103.203	3108	103.704
3108	103.704	3123	104.204
3123	104.204	3138	104.705
3138	104.705	3153	105.205
3153	105.205	3168	105.706
3168	105.706	3183	106.206
3183	106.206	3198	106.707
3198	106.707	3213	107.207
3213	107.207	3228	107.708
3228	107.708	3243	108.208
3243	108.208	3258	108.709
3258	108.709	3273	109.209
3273	109.209	3288	109.710
3288	109.710	3303	110.210
3303	110.210	3318	110.711
3318	110.711	3333	111.211
3333	111.211	3348	111.712
3348	111.712	3363	112.212
3363	112.212	3378	112.713
3378	112.713	3393	113.213
3393	113.213	3408	113.714
3408	113.714	3423	114.214
3423	114.214	3438	114.715
3438	114.715	3453	115.215
3453	115.215	3468	115.716
3468	115.716	3483	116.216
3483	116.216	3498	116.717
3498	116.717	3513	117.217
3513	117.217	3528	117.718
3528	117.718	3543	118.218
3543	118.218	3558	118.719
3558	118.719	3573	119.219
3573	119.219	3588	119.720
3588	119.720	3603	120.220
3603	120.220	3618	120.721
3618	120.721	3633	121.221
3633	121.221	3648	121.722
3648	121.722	3663	122.222
3663	122.222	3678	122.723
3678	122.723	3693	123.223
3693	123.223	3708	123.724
3708	123.724	3723	124.224
3723	124.224	3738	124.725
3738	124.725	3753	125.225
3753	125.225	3768	125.726
3768	125.726	3783	126.226
3783	126.226	3798	126.727
3798	126.727	3813	127.227
3813	127.227	3828	127.728
3828	127.728	3843	128.228
3843	128.228	3858	128.729
3858	128.729	3873	129.229
3873	129.229	3888	129.730
3888	129.730	3903	130.230
3903	130.230	3918	130.731
3918	130.731	3935	131.298
3935	131.298	3950	131.798
3950	131.798	3965	132.299
3965	132.299	3980	132.799
3980	132.799	3995	133.300
3995	133.300	4018	134.067
4018	134.067	4033	134.568
4033	134.568	4048	135.068
4048	135.068	4063	135.569
4063	135.569	4078	136.069
4078	136.069	4093	136.570
4093	136.570	4108	137.070
4108	137.070	4123	137.571
4123	137.571	4138	138.071
4138	138.071	4153	138.572
4153	138.572	4168	139.072
4168	139.072	4183	139.573
4183	139.573	4198	140.073
4198	140.073	4213	140.574
4213	140.574	4228	141.074
4228	141.074	4243	141.575
4243	141.575	4258	142.075
4258	142.075	4273	142.576
4273	142.576	4288	143.076
4288	143.076	4303	143.577
4303	143.577	4318	144.077
4318	144.077	4333	144.578
4333	144.578	4350	145.145
4350	145.145	4365	145.645
4365	145.645	4380	146.146
4380	146.146	4395	146.647
4395	146.647	4410	147.147
4410	147.147	4425	147.648
4425	147.648	4440	148.148
4440	148.148	4455	148.649
4455	148.649	4470	149.149
4470	149.149	4485	149.649
4485	149.649	4500	150.150
4500	150.150	4515	150.650
4515	150.650	4530	151.151
4530	151.151	4545	151.651
4545	151.651	4560	152.152
4560	152.152	4575	152.653
4575	152.653	4590	153.153
4590	153.153	4605	153.654
4605	153.654	4620	154.154
4620	154.154	4635	154.655
4635	154.655	4650	155.155
4650	155.155	4665	155.655
4665	155.655	4680	156.156
4680	156.156	4695	156.656
4695	156.656	4710	157.157
4710	157.157	4725	157.657
4725	157.657	4740	158.158
4740	158.158	4755	158.659
4755	158.659	4770	159.159
4770	159.159	4785	159.660
4785	159.660	4800	160.160
4800	160.160	4815	160.661
4815	160.661	4830	161.161
4830	161.161	4845	161.661
4845	161.661	4860	162.162
4860	162.162	4875	162.662
4875	162.662	4890	163.163
4890	163.163	4905	163.663
4905	163.663	4920	164.164
4920	164.164	4935	164.665
4935	164.665	4950	165.165
4950	165.165	4965	165.666
4965	165.666	4980	166.166
4980	166.166	4995	166.667
4995	166.667	5010	167.167
5010	167.167	5025	167.667
5025	167.667	5040	168.168
5040	168.168	5056	168.702
5056	168.702	5071	169.202
5071	169.202	5086	169.703
5086	169.703	5101	170.203
5101	170.203	5116	170.704
5116	170.704	5131	171.204
5131	171.204	5146	171.705
5146	171.705	5161	172.205
5161	172.205	5176	172.706
5176	172.706	5191	173.206
5191	173.206	5206	173.707
5206	173.707	5221	174.207
5221	174.207	5236	174.708
5236	174.708	5251	175.208
5251	175.208	5266	175.709
5266	175.709	5281	176.209
5281	176.209	5296	176.710
5296	176.710	5311	177.210
5311	177.210	5331	177.878
5331	177.878	5346	178.378
5346	178.378	5361	178.879
5361	178.879	5376	179.379
5376	179.379	5391	179.880
5391	179.880	5406	180.380
5406	180.380	5421	180.881
5421	180.881	5436	181.381
5436	181.381	5451	181.882
5451	181.882	5466	182.382
5466	182.382	5481	182.883
5481	182.883	5496	183.383
5496	183.383	5511	183.884
5511	183.884	5526	184.384
5526	184.384	5541	184.885
5541	184.885	5556	185.385
5556	185.385	5571	185.886
5571	185.886	5586	186.386
5586	186.386	5601	186.887
5601	186.887	5616	187.387
5616	187.387	5631	187.888
5631	187.888	5646	188.388
5646	188.388	5661	188.889
5661	188.889	5676	189.389
5676	189.389	5691	189.890
5691	189.890	5706	190.390
5706	190.390	5721	190.891
5721	190.891	5736	191.391
5736	191.391	5751	191.892
5751	191.892	5766	192.392
5766	192.392	5781	192.893
5781	192.893	5796	193.393
5796	193.393	5811	193.894
5811	193.894	5826	194.394
5826	194.394	5841	194.895
5841	194.895	5856	195.395
5856	195.395	5871	195.896
5871	195.896	5886	196.396
5886	196.396	5901	196.897
5901	196.897	5916	197.397
5916	197.397	5931	197.898
5931	197.898	5946	198.398
5946	198.398	5962	198.932
5962	198.932	5977	199.433
5977	199.433	5992	199.933
5992	199.933	6007	200.434
6007	200.434	6022	200.934
6022	200.934	6037	201.435
6037	201.435	6052	201.935
6052	201.935	6067	202.436
6067	202.436	6082	202.936
6082	202.936	6097	203.437
6097	203.437	6112	203.937
6112	203.937	6127	204.438
6127	204.438	6142	204.938
6142	204.938	6157	205.439
6157	205.439	6172	205.939
6172	205.939	6187	206.440
6187	206.440	6202	206.940
6202	206.940	6217	207.441
6217	207.441	6232	207.941
6232	207.941	6247	208.442
6247	208.442	6262	208.942
6262	208.942	6277	209.443
6277	209.443	6292	209.943
6292	209.943	6307	210.444
6307	210.444	6322	210.944
6322	210.944	6337	211.445
6337	211.445	6352	211.945
6352	211.945	6367	212.446
6367	212.446	6382	212.946
6382	212.946	6397	213.447
6397	213.447	6412	213.947
6412	213.947	6427	214.448
6427	214.448	6442	214.948
6442	214.948	6457	215.449
6457	215.449	6472	215.949
6472	215.949	6487	216.450
6487	216.450	6502	216.950
6502	216.950	6517	217.451
6517	217.451	6532	217.951
6532	217.951	6547	218.452
6547	218.452	6562	218.952
6562	218.952	6577	219.453
6577	219.453	6592	219.953
6592	219.953	6607	220.454
6607	220.454	6622	220.954
6622	220.954	6637	221.455
6637	221.455	6652	221.955
6652	221.955	6667	222.456
6667	222.456	6682	222.956
6682	222.956	6697	223.457
6697	223.457	6712	223.957
6712	223.957	6727	224.458
6727	224.458	6742	224.958
6742	224.958	6757	225.459
6757	225.459	6772	225.959
6772	225.959	6787	226.460
6787	226.460	6802	226.960
6802	226.960	6817	227.461
6817	227.461	6832	227.961
6832	227.961	6847	228.462
6847	228.462	6862	228.962
6862	228.962	6877	229.463
6877	229.463	6892	229.963
6892	229.963	6907	230.464
6907	230.464	6922	230.964
6922	230.964	6937	231.465
6937	231.465	6952	231.965
6952	231.965	6967	232.466
6967	232.466	6982	232.966
6982	232.966	6997	233.467
6997	233.467	7012	233.967
7012	233.967	7027	234.468
7027	234.468	7042	234.968
7042	234.968	7057	235.469
7057	235.469	7072	235.969
7072	235.969	7087	236.470
7087	236.470	7102	236.970
7102	236.970	7117	237.471
7117	237.471	7132	237.971
7132	237.971	7147	238.472
7147	238.472	7162	238.972
7162	238.972	7179	239.539
7179	239.539	7205	240.407
7205	240.407	7220	240.907
7220	240.907	7235	241.408
7235	241.408	7250	241.908
7250	241.908	7265	242.409
7265	242.409	7280	242.909
7280	242.909	7295	243.410
7295	243.410	7310	243.910
7310	243.910	7325	244.411
7325	244.411	7340	244.911
7340	244.911	7355	245.412
7355	245.412	7370	245.912
7370	245.912	7385	246.413
7385	246.413	7400	246.913
7400	246.913	7415	247.414
7415	247.414	7430	247.914
7430	247.914	7445	248.415
7445	248.415	7460	248.915
7460	248.915	7475	249.416
7475	249.416	7490	249.916
7490	249.916	7505	250.417
7505	250.417	7520	250.917
7520	250.917	7535	251.418
7535	251.418	7550	251.918
7550	251.918	7565	252.419
7565	252.419	7580	252.919
7580	252.919	7595	253.420
7595	253.420	7610	253.920
7610	253.920	7625	254.421
7625	254.421	7640	254.921
7640	254.921	7655	255.422
7655	255.422	7670	255.922
7670	255.922	7685	256.423
7685	256.423	7700	256.923
7700	256.923	7715	257.424
7715	257.424	7730	257.924
7730	257.924	7745	258.425
7745	258.425	7760	258.925
7760	258.925	7775	259.426
7775	259.426	7790	259.926
7790	259.926	7805	260.427
7805	260.427	7820	260.927
7820	260.927	7835	261.428
7835	261.428	7850	261.928
7850	261.928	7865	262.429
7865	262.429	7880	262.929
7880	262.929	7895	263.430
7895	263.430	7910	263.930
7910	263.930	7925	264.431
7925	264.431	7940	264.931
7940	264.931	7955	265.432
7955	265.432	7970	265.932
7970	265.932	7985	266.433
7985	266.433	8000	266.933
8000	266.933	8015	267.434
8015	267.434	8030	267.934
8030	267.934	8046	268.468
8046	268.468	8061	268.969
8061	268.969	8076	269.469
8076	269.469	8091	269.970
8091	269.970	8106	270.470
8106	270.470	8121	270.971
8121	270.971	8136	271.471
8136	271.471	8151	271.972
8151	271.972	8166	272.472
8166	272.472	8181	272.973
8181	272.973	8196	273.473
8196	273.473	8211	273.974
8211	273.974	8226	274.474
8226	274.474	8241	274.975
8241	274.975	8256	275.475
8256	275.475	8271	275.976
8271	275.976	8286	276.476
8286	276.476	8301	276.977
8301	276.977	8316	277.477
8316	277.477	8331	277.978
8331	277.978	8346	278.478
8346	278.478	8364	279.079
8364	279.079	8379	279.579
8379	279.579	8394	280.080
8394	280.080	8409	280.580
8409	280.580	8424	281.081
8424	281.081	8439	281.581
8439	281.581	8454	282.082
8454	282.082	8469	282.582
8469	282.582	8484	283.083
8484	283.083	8499	283.583
8499	283.583	8536	284.818
8536	284.818	8551	285.318
8551	285.318	8566	285.819
8566	285.819	8581	286.319
8581	286.319	8596	286.820
8596	286.820	8611	287.320
8611	287.320	8626	287.821
8626	287.821	8641	288.321
8641	288.321	8656	288.822
8656	288.822	8671	289.322
8671	289.322	8686	289.823
8686	289.823	8701	290.323
8701	290.323	8716	290.824
8716	290.824	8731	291.324
8731	291.324	8746	291.825
8746	291.825	8761	292.325
8761	292.325	8776	292.826
8776	292.826	8791	293.326
8791	293.326	8806	293.827
8806	293.827	8821	294.327
8821	294.327	8836	294.828
8836	294.828	8851	295.328
8851	295.328	8866	295.829
8866	295.829	8881	296.329
8881	296.329	8896	296.830
8896	296.830	8911	297.330
8911	297.330	8926	297.831
8926	297.831	8941	298.331
8941	298.331	8956	298.832
8956	298.832	8971	299.332
8971	299.332	8986	299.833
8986	299.833	9001	300.333
9001	300.333	9016	300.834
9016	300.834	9031	301.334
9031	301.334	9046	301.835
9046	301.835	9061	302.335
9061	302.335	9076	302.836
9076	302.836	9091	303.336
9091	303.336	9106	303.837
9106	303.837	9121	304.337
9121	304.337	9136	304.838
9136	304.838	9151	305.338
9151	305.338	9166	305.839
9166	305.839	9181	306.339
9181	306.339	9196	306.840
9196	306.840	9211	307.340
9211	307.340	9226	307.841
9226	307.841	9241	308.341
9241	308.341	9256	308.842
9256	308.842	9271	309.342
9271	309.342	9286	309.843
9286	309.843	9301	310.343
9301	310.343	9316	310.844
9316	310.844	9331	311.344
9331	311.344	9346	311.845
9346	311.845	9361	312.345
9361	312.345	9376	312.846
9376	312.846	9391	313.346
9391	313.346	9406	313.847
9406	313.847	9421	314.347
9421	314.347	9436	314.848
9436	314.848	9451	315.348
9451	315.348	9466	315.849
9466	315.849	9481	316.349
9481	316.349	9496	316.850
9496	316.850	9511	317.350
9511	317.350	9526	317.851
9526	317.851	9541	318.351
9541	318.351	9556	318.852
9556	318.852	9571	319.352
9571	319.352	9586	319.853
9586	319.853	9601	320.353
9601	320.353	9616	320.854
9616	320.854	9631	321.354
9631	321.354	9646	321.855
9646	321.855	9661	322.355
9661	322.355	9676	322.856
9676	322.856	9691	323.356
9691	323.356	9706	323.857
9706	323.857	9721	324.357
9721	324.357	9736	324.858
9736	324.858	9751	325.358
9751	325.358	9766	325.859
9766	325.859	9781	326.359
9781	326.359	9796	326.860
9796	326.860	9811	327.360
9811	327.360	9826	327.861
9826	327.861	9841	328.361
9841	328.361	9859	328.962
9859	328.962	9874	329.462
9874	329.462	9889	329.963
9889	329.963	9904	330.463
9904	330.463	9919	330.964
9919	330.964	9936	331.531
9936	331.531	9951	332.032
9951	332.032	9966	332.532
9966	332.532	9981	333.033
9981	333.033	9996	333.533
9996	333.533	10011	334.034
10011	334.034	10026	334.534
10026	334.534	10041	335.035
10041	335.035	10056	335.535
10056	335.535	10071	336.036
10071	336.036	10086	336.536
10086	336.536	10101	337.037
10101	337.037	10121	337.704
10121	337.704	10155	338.839
10155	338.839	10170	339.339
10170	339.339	10186	339.873
10186	339.873	10202	340.407
10202	340.407	10217	340.907
10217	340.907	10232	341.408
10232	341.408	10247	341.908
10247	341.908	10262	342.409
10262	342.409	10277	342.909
10277	342.909	10293	343.443
10293	343.443	10311	344.044
10311	344.044	10337	344.911
10337	344.911	10352	345.412
10352	345.412	10367	345.912
10367	345.912	10382	346.413
10382	346.413	10397	346.913
10397	346.913	10412	347.414
10412	347.414	10427	347.914
10427	347.914	10442	348.415
10442	348.415	10457	348.915
10457	348.915	10472	349.416
10472	349.416	10487	349.916
10487	349.916	10502	350.417
10502	350.417	10517	350.917
10517	350.917	10532	351.418
10532	351.418	10547	351.918
10547	351.918	10562	352.419
10562	352.419	10577	352.919
10577	352.919	10592	353.420
10592	353.420	10607	353.920
10607	353.920	10622	354.421
10622	354.421	10637	354.921
10637	354.921	10652	355.422
10652	355.422	10667	355.922
10667	355.922	10682	356.423
10682	356.423	10697	356.923
10697	356.923	10712	357.424
10712	357.424	10727	357.924
10727	357.924	10743	358.458
10743	358.458	10758	358.959
10758	358.959	10773	359.459
10773	359.459	10788	359.960
10788	359.960	10803	360.460
10803	360.460	10826	361.228
10826	361.228	10841	361.728
10841	361.728	10861	362.395
10861	362.395	10889	363.330
10889	363.330	10905	363.863
10905	363.863	10921	364.397
10921	364.397	10939	364.998
10939	364.998	10955	365.532
10955	365.532	10980	366.366
10980	366.366	10996	366.900
10996	366.900	11012	367.434
11012	367.434	11028	367.968
11028	367.968	11044	368.501
11044	368.501	11059	369.002
11059	369.002	11074	369.502
11074	369.502	11089	370.003
11089	370.003	11104	370.503
11104	370.503	11119	371.004
11119	371.004	11134	371.504
11134	371.504	11149	372.005
11149	372.005	11164	372.505
11164	372.505	11179	373.006
11179	373.006	11194	373.506
11194	373.506	11209	374.007
11209	374.007	11224	374.507
11224	374.507	11239	375.008
11239	375.008	11254	375.508
11254	375.508	11269	376.009
11269	376.009	11284	376.509
11284	376.509	11299	377.010
11299	377.010	11314	377.510
11314	377.510	11329	378.011
11329	378.011	11344	378.511
11344	378.511	11359	379.012
11359	379.012	11374	379.512
11374	379.512	11389	380.013
11389	380.013	11404	380.513
11404	380.513	11419	381.014
11419	381.014	11434	381.514
11434	381.514	11449	382.015
11449	382.015	11464	382.515
11464	382.515	11479	383.016
11479	383.016	11498	383.650
11498	383.650	11687	389.956
