startframe	starttime	endframe	endtime
2838	113.520	2853	114.120
2853	114.120	2868	114.720
2868	114.720	2883	115.320
2883	115.320	2898	115.920
2898	115.920	2913	116.520
2913	116.520	2928	117.120
2928	117.120	2946	117.840
2946	117.840	2961	118.440
2961	118.440	2976	119.040
2976	119.040	2991	119.640
2991	119.640	3006	120.240
3006	120.240	3021	120.840
3021	120.840	3036	121.440
3036	121.440	3051	122.040
3051	122.040	3066	122.640
3066	122.640	3081	123.240
3081	123.240	3096	123.840
3096	123.840	3111	124.440
3111	124.440	3126	125.040
3126	125.040	3141	125.640
3141	125.640	3156	126.240
3156	126.240	3171	126.840
3171	126.840	3186	127.440
3186	127.440	3201	128.040
3201	128.040	3216	128.640
3216	128.640	3231	129.240
3231	129.240	3246	129.840
3246	129.840	3261	130.440
3261	130.440	3276	131.040
3276	131.040	3291	131.640
3291	131.640	3306	132.240
3306	132.240	3321	132.840
3321	132.840	3336	133.440
3336	133.440	3351	134.040
3351	134.040	3366	134.640
3366	134.640	3381	135.240
3381	135.240	3396	135.840
3396	135.840	3411	136.440
3411	136.440	3426	137.040
3426	137.040	3441	137.640
3441	137.640	3456	138.240
3456	138.240	3471	138.840
3471	138.840	3486	139.440
3486	139.440	3501	140.040
3501	140.040	3516	140.640
3516	140.640	3531	141.240
3531	141.240	3546	141.840
3546	141.840	3561	142.440
3561	142.440	3576	143.040
3576	143.040	3591	143.640
3591	143.640	3606	144.240
3606	144.240	3621	144.840
3621	144.840	3636	145.440
3636	145.440	3651	146.040
3651	146.040	3666	146.640
3666	146.640	3681	147.240
3681	147.240	3696	147.840
3696	147.840	3711	148.440
3711	148.440	3726	149.040
3726	149.040	3741	149.640
3741	149.640	3756	150.240
3756	150.240	3771	150.840
3771	150.840	3786	151.440
3786	151.440	3801	152.040
3801	152.040	3816	152.640
3816	152.640	3831	153.240
3831	153.240	3846	153.840
3846	153.840	3861	154.440
3861	154.440	3876	155.040
3876	155.040	3891	155.640
3891	155.640	3906	156.240
3906	156.240	3921	156.840
3921	156.840	3936	157.440
3936	157.440	3951	158.040
3951	158.040	3966	158.640
3966	158.640	3981	159.240
3981	159.240	3996	159.840
3996	159.840	4011	160.440
4011	160.440	4026	161.040
4026	161.040	4041	161.640
4041	161.640	4056	162.240
4056	162.240	4071	162.840
4071	162.840	4086	163.440
4086	163.440	4101	164.040
4101	164.040	4116	164.640
4116	164.640	4131	165.240
4131	165.240	4146	165.840
4146	165.840	4161	166.440
4161	166.440	4176	167.040
4176	167.040	4191	167.640
4191	167.640	4206	168.240
4206	168.240	4221	168.840
4221	168.840	4236	169.440
4236	169.440	4251	170.040
4251	170.040	4266	170.640
4266	170.640	4281	171.240
4281	171.240	4296	171.840
4296	171.840	4311	172.440
4311	172.440	4326	173.040
4326	173.040	4341	173.640
4341	173.640	4356	174.240
4356	174.240	4371	174.840
4371	174.840	4386	175.440
4386	175.440	4401	176.040
4401	176.040	4416	176.640
4416	176.640	4431	177.240
4431	177.240	4446	177.840
4446	177.840	4461	178.440
4461	178.440	4476	179.040
4476	179.040	4491	179.640
4491	179.640	4506	180.240
4506	180.240	4521	180.840
4521	180.840	4536	181.440
4536	181.440	4551	182.040
4551	182.040	4566	182.640
4566	182.640	4581	183.240
4581	183.240	4596	183.840
4596	183.840	4611	184.440
4611	184.440	4626	185.040
4626	185.040	4641	185.640
4641	185.640	4656	186.240
4656	186.240	4671	186.840
4671	186.840	4686	187.440
4686	187.440	4701	188.040
4701	188.040	4716	188.640
4716	188.640	4731	189.240
4731	189.240	4746	189.840
4746	189.840	4761	190.440
4761	190.440	4776	191.040
4776	191.040	4791	191.640
4791	191.640	4806	192.240
4806	192.240	4821	192.840
4821	192.840	4836	193.440
4836	193.440	4851	194.040
4851	194.040	4866	194.640
4866	194.640	4881	195.240
4881	195.240	4896	195.840
4896	195.840	4911	196.440
4911	196.440	4926	197.040
4926	197.040	4941	197.640
4941	197.640	4956	198.240
4956	198.240	4971	198.840
4971	198.840	4986	199.440
4986	199.440	5001	200.040
5001	200.040	5016	200.640
5016	200.640	5031	201.240
5031	201.240	5046	201.840
5046	201.840	5061	202.440
5061	202.440	5076	203.040
5076	203.040	5091	203.640
5091	203.640	5106	204.240
5106	204.240	5121	204.840
5121	204.840	5136	205.440
5136	205.440	5151	206.040
5151	206.040	5168	206.720
5168	206.720	5183	207.320
5183	207.320	5198	207.920
5198	207.920	5218	208.720
5218	208.720	5250	210.000
5250	210.000	5271	210.840
5271	210.840	5286	211.440
5286	211.440	5301	212.040
5301	212.040	5316	212.640
5316	212.640	5331	213.240
5331	213.240	5346	213.840
5346	213.840	5361	214.440
5361	214.440	5376	215.040
5376	215.040	5391	215.640
5391	215.640	5406	216.240
5406	216.240	5421	216.840
5421	216.840	5436	217.440
5436	217.440	5466	218.640
5466	218.640	5482	219.280
5482	219.280	5514	220.560
5514	220.560	5530	221.200
5530	221.200	5545	221.800
5545	221.800	5571	222.840
5571	222.840	5586	223.440
5586	223.440	5601	224.040
5601	224.040	5616	224.640
5616	224.640	5631	225.240
5631	225.240	5646	225.840
5646	225.840	5661	226.440
5661	226.440	5676	227.040
5676	227.040	5691	227.640
5691	227.640	5706	228.240
5706	228.240	5721	228.840
5721	228.840	5736	229.440
5736	229.440	5751	230.040
5751	230.040	5766	230.640
5766	230.640	5781	231.240
5781	231.240	5796	231.840
5796	231.840	5811	232.440
5811	232.440	5826	233.040
5826	233.040	5841	233.640
5841	233.640	5856	234.240
5856	234.240	5871	234.840
5871	234.840	5886	235.440
5886	235.440	5901	236.040
5901	236.040	5916	236.640
5916	236.640	5931	237.240
5931	237.240	5946	237.840
5946	237.840	5961	238.440
5961	238.440	5976	239.040
5976	239.040	5991	239.640
5991	239.640	6006	240.240
6006	240.240	6021	240.840
6021	240.840	6036	241.440
6036	241.440	6051	242.040
6051	242.040	6066	242.640
6066	242.640	6081	243.240
6081	243.240	6096	243.840
6096	243.840	6111	244.440
6111	244.440	6126	245.040
6126	245.040	6141	245.640
6141	245.640	6156	246.240
6156	246.240	6171	246.840
6171	246.840	6186	247.440
6186	247.440	6201	248.040
6201	248.040	6216	248.640
6216	248.640	6231	249.240
6231	249.240	6246	249.840
6246	249.840	6261	250.440
6261	250.440	6276	251.040
6276	251.040	6291	251.640
6291	251.640	6306	252.240
6306	252.240	6321	252.840
6321	252.840	6336	253.440
6336	253.440	6352	254.080
6352	254.080	6367	254.680
6367	254.680	6382	255.280
6382	255.280	6397	255.880
6397	255.880	6412	256.480
6412	256.480	6427	257.080
6427	257.080	6442	257.680
6442	257.680	6457	258.280
6457	258.280	6472	258.880
6472	258.880	6487	259.480
6487	259.480	6665	266.600
6665	266.600	6689	267.560
6689	267.560	6712	268.480
6712	268.480	6824	272.960
