startframe	starttime	endframe	endtime
3437	137.480	3452	138.080
3452	138.080	3467	138.680
3467	138.680	3482	139.280
3482	139.280	3497	139.880
3497	139.880	3512	140.480
3512	140.480	3527	141.080
3527	141.080	3542	141.680
3542	141.680	3557	142.280
3557	142.280	3572	142.880
3572	142.880	3587	143.480
3587	143.480	3602	144.080
3602	144.080	3617	144.680
3617	144.680	3636	145.440
3636	145.440	3672	146.880
3672	146.880	3687	147.480
3687	147.480	3702	148.080
3702	148.080	3717	148.680
3717	148.680	3732	149.280
3732	149.280	3747	149.880
3747	149.880	3762	150.480
3762	150.480	3777	151.080
3777	151.080	3792	151.680
3792	151.680	3807	152.280
3807	152.280	3822	152.880
3822	152.880	3837	153.480
3837	153.480	3852	154.080
3852	154.080	3867	154.680
3867	154.680	3882	155.280
3882	155.280	3897	155.880
3897	155.880	3912	156.480
3912	156.480	3927	157.080
3927	157.080	3942	157.680
3942	157.680	3957	158.280
3957	158.280	3972	158.880
3972	158.880	3987	159.480
3987	159.480	4002	160.080
4002	160.080	4017	160.680
4017	160.680	4032	161.280
4032	161.280	4047	161.880
4047	161.880	4062	162.480
4062	162.480	4077	163.080
4077	163.080	4092	163.680
4092	163.680	4107	164.280
4107	164.280	4122	164.880
4122	164.880	4137	165.480
4137	165.480	4152	166.080
4152	166.080	4167	166.680
4167	166.680	4182	167.280
4182	167.280	4197	167.880
4197	167.880	4212	168.480
4212	168.480	4227	169.080
4227	169.080	4242	169.680
4242	169.680	4257	170.280
4257	170.280	4272	170.880
4272	170.880	4287	171.480
4287	171.480	4302	172.080
4302	172.080	4317	172.680
4317	172.680	4332	173.280
4332	173.280	4347	173.880
4347	173.880	4362	174.480
4362	174.480	4377	175.080
4377	175.080	4392	175.680
4392	175.680	4407	176.280
4407	176.280	4422	176.880
4422	176.880	4437	177.480
4437	177.480	4452	178.080
4452	178.080	4467	178.680
4467	178.680	4482	179.280
4482	179.280	4498	179.920
4498	179.920	4513	180.520
4513	180.520	4528	181.120
4528	181.120	4543	181.720
4543	181.720	4558	182.320
4558	182.320	4573	182.920
4573	182.920	4588	183.520
4588	183.520	4603	184.120
4603	184.120	4618	184.720
4618	184.720	4633	185.320
4633	185.320	4648	185.920
4648	185.920	4663	186.520
4663	186.520	4678	187.120
4678	187.120	4693	187.720
4693	187.720	4708	188.320
4708	188.320	4723	188.920
4723	188.920	4818	192.720
4818	192.720	4836	193.440
4836	193.440	4856	194.240
4856	194.240	4871	194.840
4871	194.840	4886	195.440
4886	195.440	4901	196.040
4901	196.040	4916	196.640
4916	196.640	4931	197.240
4931	197.240	4995	199.800
