startframe	starttime	endframe	endtime
2194	91.508	2209	92.134
2209	92.134	2224	92.759
2224	92.759	2239	93.385
2239	93.385	2254	94.011
2254	94.011	2269	94.636
2269	94.636	2284	95.262
2284	95.262	2299	95.887
2299	95.887	2314	96.513
2314	96.513	2329	97.139
2329	97.139	2344	97.764
2344	97.764	2359	98.390
2359	98.390	2374	99.016
2374	99.016	2389	99.641
2389	99.641	2404	100.267
2404	100.267	2419	100.892
2419	100.892	2434	101.518
2434	101.518	2449	102.144
2449	102.144	2464	102.769
2464	102.769	2479	103.395
2479	103.395	2494	104.021
2494	104.021	2509	104.646
2509	104.646	2524	105.272
2524	105.272	2539	105.897
2539	105.897	2554	106.523
2554	106.523	2569	107.149
2569	107.149	2584	107.774
2584	107.774	2599	108.400
2599	108.400	2614	109.026
2614	109.026	2629	109.651
2629	109.651	2644	110.277
2644	110.277	2659	110.902
2659	110.902	2674	111.528
2674	111.528	2689	112.154
2689	112.154	2704	112.779
2704	112.779	2719	113.405
2719	113.405	2734	114.031
2734	114.031	2749	114.656
2749	114.656	2764	115.282
2764	115.282	2779	115.907
2779	115.907	2794	116.533
2794	116.533	2809	117.159
2809	117.159	2824	117.784
2824	117.784	2839	118.410
2839	118.410	2854	119.036
2854	119.036	2869	119.661
2869	119.661	2884	120.287
2884	120.287	2899	120.912
2899	120.912	2914	121.538
2914	121.538	2929	122.164
2929	122.164	2944	122.789
2944	122.789	2959	123.415
2959	123.415	2974	124.041
2974	124.041	2989	124.666
2989	124.666	3004	125.292
3004	125.292	3019	125.917
3019	125.917	3034	126.543
3034	126.543	3049	127.169
3049	127.169	3064	127.794
3064	127.794	3079	128.420
3079	128.420	3098	129.212
3098	129.212	3113	129.838
3113	129.838	3128	130.464
3128	130.464	3143	131.089
3143	131.089	3158	131.715
3158	131.715	3173	132.341
3173	132.341	3188	132.966
3188	132.966	3203	133.592
3203	133.592	3218	134.217
3218	134.217	3233	134.843
3233	134.843	3248	135.469
3248	135.469	3264	136.136
3264	136.136	3279	136.762
3279	136.762	3294	137.387
3294	137.387	3309	138.013
3309	138.013	3324	138.638
3324	138.638	3339	139.264
3339	139.264	3354	139.890
3354	139.890	3369	140.515
3369	140.515	3387	141.266
3387	141.266	3402	141.892
3402	141.892	3417	142.517
3417	142.517	3432	143.143
3432	143.143	3447	143.769
3447	143.769	3462	144.394
3462	144.394	3511	146.438
3511	146.438	3527	147.105
3527	147.105	3542	147.731
3542	147.731	3557	148.357
3557	148.357	3572	148.982
3572	148.982	3587	149.608
3587	149.608	3602	150.233
3602	150.233	3617	150.859
3617	150.859	3632	151.485
3632	151.485	3647	152.110
3647	152.110	3662	152.736
3662	152.736	3677	153.362
3677	153.362	3692	153.987
3692	153.987	3707	154.613
3707	154.613	3722	155.238
3722	155.238	3737	155.864
3737	155.864	3757	156.698
3757	156.698	3782	157.741
3782	157.741	3797	158.367
3797	158.367	3812	158.992
3812	158.992	3827	159.618
3827	159.618	3842	160.243
3842	160.243	3857	160.869
3857	160.869	3872	161.495
3872	161.495	3887	162.120
3887	162.120	3902	162.746
3902	162.746	3917	163.372
3917	163.372	3932	163.997
3932	163.997	3947	164.623
3947	164.623	3962	165.248
3962	165.248	3977	165.874
3977	165.874	3992	166.500
3992	166.500	4007	167.125
4007	167.125	4022	167.751
4022	167.751	4037	168.377
4037	168.377	4052	169.002
4052	169.002	4067	169.628
4067	169.628	4082	170.253
4082	170.253	4097	170.879
4097	170.879	4112	171.505
4112	171.505	4127	172.130
4127	172.130	4142	172.756
4142	172.756	4157	173.382
4157	173.382	4172	174.007
4172	174.007	4187	174.633
4187	174.633	4257	177.552
4257	177.552	4272	178.178
4272	178.178	4287	178.804
4287	178.804	4302	179.429
4302	179.429	4317	180.055
4317	180.055	4332	180.680
4332	180.680	4347	181.306
4347	181.306	4362	181.932
4362	181.932	4377	182.557
4377	182.557	4392	183.183
4392	183.183	4407	183.809
4407	183.809	4422	184.434
4422	184.434	4437	185.060
4437	185.060	4452	185.685
4452	185.685	4467	186.311
4467	186.311	4482	186.937
4482	186.937	4498	187.604
4498	187.604	4513	188.230
4513	188.230	4529	188.897
4529	188.897	4549	189.731
4549	189.731	4564	190.357
4564	190.357	4579	190.982
4579	190.982	4594	191.608
4594	191.608	4609	192.234
4609	192.234	4624	192.859
4624	192.859	4639	193.485
4639	193.485	4654	194.111
4654	194.111	4669	194.736
4669	194.736	4684	195.362
4684	195.362	4699	195.987
4699	195.987	4714	196.613
4714	196.613	4729	197.239
4729	197.239	4744	197.864
4744	197.864	4759	198.490
4759	198.490	4776	199.199
4776	199.199	4798	200.117
4798	200.117	4813	200.742
4813	200.742	4828	201.368
4828	201.368	4843	201.993
4843	201.993	4858	202.619
4858	202.619	4873	203.245
4873	203.245	4888	203.870
4888	203.870	4903	204.496
4903	204.496	4918	205.122
4918	205.122	4933	205.747
4933	205.747	4948	206.373
4948	206.373	4963	206.998
4963	206.998	4978	207.624
4978	207.624	4993	208.250
4993	208.250	5008	208.875
5008	208.875	5023	209.501
5023	209.501	5038	210.127
5038	210.127	5053	210.752
5053	210.752	5068	211.378
5068	211.378	5083	212.003
5083	212.003	5098	212.629
5098	212.629	5113	213.255
5113	213.255	5128	213.880
5128	213.880	5143	214.506
5143	214.506	5158	215.132
5158	215.132	5173	215.757
5173	215.757	5188	216.383
5188	216.383	5203	217.008
5203	217.008	5218	217.634
5218	217.634	5236	218.385
5236	218.385	5251	219.010
5251	219.010	5266	219.636
5266	219.636	5281	220.262
5281	220.262	5296	220.887
5296	220.887	5311	221.513
5311	221.513	5326	222.139
5326	222.139	5341	222.764
5341	222.764	5356	223.390
5356	223.390	5371	224.015
5371	224.015	5386	224.641
5386	224.641	5401	225.267
5401	225.267	5416	225.892
5416	225.892	5431	226.518
5431	226.518	5446	227.144
5446	227.144	5461	227.769
5461	227.769	5476	228.395
5476	228.395	5491	229.020
5491	229.020	5506	229.646
5506	229.646	5521	230.272
5521	230.272	5536	230.897
5536	230.897	5551	231.523
5551	231.523	5566	232.149
5566	232.149	5581	232.774
5581	232.774	5596	233.400
5596	233.400	5632	234.901
5632	234.901	5647	235.527
5647	235.527	5662	236.153
5662	236.153	5679	236.862
5679	236.862	5700	237.737
5700	237.737	5715	238.363
5715	238.363	5730	238.989
5730	238.989	5745	239.614
5745	239.614	5760	240.240
5760	240.240	5778	240.991
5778	240.991	5797	241.783
5797	241.783	5815	242.534
5815	242.534	5830	243.160
5830	243.160	5845	243.785
5845	243.785	5860	244.411
5860	244.411	5875	245.036
5875	245.036	5890	245.662
5890	245.662	5905	246.288
5905	246.288	5920	246.913
5920	246.913	5935	247.539
5935	247.539	5950	248.165
5950	248.165	5965	248.790
5965	248.790	5980	249.416
5980	249.416	5995	250.041
5995	250.041	6010	250.667
6010	250.667	6025	251.293
6025	251.293	6040	251.918
6040	251.918	6055	252.544
6055	252.544	6070	253.170
6070	253.170	6085	253.795
6085	253.795	6100	254.421
6100	254.421	6115	255.046
6115	255.046	6130	255.672
6130	255.672	6145	256.298
6145	256.298	6160	256.923
6160	256.923	6175	257.549
6175	257.549	6190	258.175
6190	258.175	6205	258.800
6205	258.800	6220	259.426
6220	259.426	6235	260.051
6235	260.051	6250	260.677
6250	260.677	6265	261.303
6265	261.303	6280	261.928
6280	261.928	6301	262.804
6301	262.804	6327	263.889
6327	263.889	6345	264.639
6345	264.639	6360	265.265
6360	265.265	6375	265.891
6375	265.891	6390	266.516
6390	266.516	6405	267.142
6405	267.142	6420	267.767
6420	267.767	6435	268.393
6435	268.393	6450	269.019
6450	269.019	6465	269.644
6465	269.644	6480	270.270
6480	270.270	6495	270.896
6495	270.896	6510	271.521
6510	271.521	6525	272.147
6525	272.147	6540	272.772
6540	272.772	6555	273.398
6555	273.398	6570	274.024
6570	274.024	6585	274.649
6585	274.649	6600	275.275
6600	275.275	6615	275.901
6615	275.901	6630	276.526
6630	276.526	6646	277.194
6646	277.194	6661	277.819
6661	277.819	6676	278.445
6676	278.445	6691	279.070
6691	279.070	6706	279.696
6706	279.696	6721	280.322
6721	280.322	6750	281.531
6750	281.531	6765	282.157
6765	282.157	6780	282.782
6780	282.782	6795	283.408
6795	283.408	6811	284.075
6811	284.075	6826	284.701
6826	284.701	6841	285.327
6841	285.327	6856	285.952
6856	285.952	6871	286.578
6871	286.578	6886	287.204
6886	287.204	6901	287.829
6901	287.829	6916	288.455
6916	288.455	6931	289.080
6931	289.080	6946	289.706
6946	289.706	6961	290.332
6961	290.332	6976	290.957
6976	290.957	6991	291.583
6991	291.583	7006	292.209
7006	292.209	7021	292.834
7021	292.834	7036	293.460
7036	293.460	7051	294.085
7051	294.085	7066	294.711
7066	294.711	7081	295.337
7081	295.337	7096	295.962
7096	295.962	7111	296.588
7111	296.588	7126	297.214
7126	297.214	7141	297.839
7141	297.839	7156	298.465
7156	298.465	7171	299.090
7171	299.090	7186	299.716
7186	299.716	7201	300.342
7201	300.342	7216	300.967
7216	300.967	7231	301.593
7231	301.593	7246	302.219
7246	302.219	7261	302.844
7261	302.844	7276	303.470
7276	303.470	7291	304.095
7291	304.095	7306	304.721
7306	304.721	7321	305.347
7321	305.347	7336	305.972
7336	305.972	7351	306.598
7351	306.598	7366	307.224
7366	307.224	7381	307.849
7381	307.849	7396	308.475
7396	308.475	7411	309.100
7411	309.100	7426	309.726
7426	309.726	7441	310.352
7441	310.352	7456	310.977
7456	310.977	7471	311.603
7471	311.603	7486	312.229
7486	312.229	7501	312.854
7501	312.854	7516	313.480
7516	313.480	7531	314.105
7531	314.105	7546	314.731
7546	314.731	7561	315.357
7561	315.357	7576	315.982
7576	315.982	7591	316.608
7591	316.608	7606	317.234
7606	317.234	7621	317.859
7621	317.859	7636	318.485
7636	318.485	7651	319.110
7651	319.110	7666	319.736
7666	319.736	7681	320.362
7681	320.362	7696	320.987
7696	320.987	7711	321.613
7711	321.613	7726	322.239
7726	322.239	7741	322.864
7741	322.864	7756	323.490
7756	323.490	7771	324.115
7771	324.115	7786	324.741
7786	324.741	7801	325.367
7801	325.367	7816	325.992
7816	325.992	7831	326.618
7831	326.618	7846	327.244
7846	327.244	7861	327.869
7861	327.869	7876	328.495
7876	328.495	7891	329.120
7891	329.120	7906	329.746
7906	329.746	7921	330.372
7921	330.372	7936	330.997
7936	330.997	7951	331.623
7951	331.623	7966	332.249
7966	332.249	7981	332.874
7981	332.874	7996	333.500
7996	333.500	8011	334.125
8011	334.125	8026	334.751
8026	334.751	8041	335.377
8041	335.377	8056	336.002
8056	336.002	8071	336.628
8071	336.628	8086	337.254
8086	337.254	8101	337.879
8101	337.879	8116	338.505
8116	338.505	8131	339.130
8131	339.130	8146	339.756
8146	339.756	8161	340.382
8161	340.382	8176	341.007
8176	341.007	8191	341.633
8191	341.633	8206	342.259
8206	342.259	8221	342.884
8221	342.884	8236	343.510
8236	343.510	8251	344.135
8251	344.135	8266	344.761
8266	344.761	8281	345.387
8281	345.387	8296	346.012
8296	346.012	8311	346.638
8311	346.638	8326	347.264
8326	347.264	8341	347.889
8341	347.889	8356	348.515
8356	348.515	8371	349.140
8371	349.140	8386	349.766
8386	349.766	8401	350.392
8401	350.392	8465	353.061
