startframe	starttime	endframe	endtime
5700	190.190	5715	190.691
5715	190.691	5730	191.191
5730	191.191	5745	191.691
5745	191.691	5760	192.192
5760	192.192	5775	192.692
5775	192.692	5790	193.193
5790	193.193	5805	193.694
5805	193.694	5820	194.194
5820	194.194	5835	194.695
5835	194.695	5850	195.195
5850	195.195	5865	195.696
5865	195.696	5880	196.196
5880	196.196	5895	196.697
5895	196.697	5910	197.197
5910	197.197	5925	197.697
5925	197.697	5940	198.198
5940	198.198	5955	198.698
5955	198.698	5970	199.199
5970	199.199	5985	199.700
5985	199.700	6000	200.200
6000	200.200	6015	200.701
6015	200.701	6030	201.201
6030	201.201	6045	201.702
6045	201.702	6060	202.202
6060	202.202	6075	202.703
6075	202.703	6090	203.203
6090	203.203	6105	203.703
6105	203.703	6120	204.204
6120	204.204	6135	204.704
6135	204.704	6150	205.205
6150	205.205	6165	205.706
6165	205.706	6180	206.206
6180	206.206	6195	206.707
6195	206.707	6210	207.207
6210	207.207	6225	207.708
6225	207.708	6240	208.208
6240	208.208	6255	208.709
6255	208.709	6270	209.209
6270	209.209	6285	209.709
6285	209.709	6300	210.210
6300	210.210	6315	210.710
6315	210.710	6330	211.211
6330	211.211	6345	211.712
6345	211.712	6360	212.212
6360	212.212	6375	212.713
6375	212.713	6390	213.213
6390	213.213	6405	213.714
6405	213.714	6420	214.214
6420	214.214	6435	214.715
6435	214.715	6450	215.215
6450	215.215	6465	215.715
6465	215.715	6480	216.216
6480	216.216	6495	216.716
6495	216.716	6510	217.217
6510	217.217	7767	259.159
