startframe	starttime	endframe	endtime
2989	124.666	3004	125.292
3004	125.292	3019	125.917
3019	125.917	3034	126.543
3034	126.543	3049	127.169
3049	127.169	3064	127.794
3064	127.794	3080	128.462
3080	128.462	3095	129.087
3095	129.087	3110	129.713
3110	129.713	3125	130.339
3125	130.339	3140	130.964
3140	130.964	3155	131.590
3155	131.590	3170	132.215
3170	132.215	3185	132.841
3185	132.841	3200	133.467
3200	133.467	3217	134.176
3217	134.176	3232	134.801
3232	134.801	3247	135.427
3247	135.427	3262	136.053
3262	136.053	3277	136.678
3277	136.678	3292	137.304
3292	137.304	3307	137.929
3307	137.929	3322	138.555
3322	138.555	3337	139.181
3337	139.181	3352	139.806
3352	139.806	3367	140.432
3367	140.432	3382	141.058
3382	141.058	3397	141.683
3397	141.683	3412	142.309
3412	142.309	3427	142.934
3427	142.934	3442	143.560
3442	143.560	3457	144.186
3457	144.186	3472	144.811
3472	144.811	3487	145.437
3487	145.437	3502	146.063
3502	146.063	3517	146.688
3517	146.688	3532	147.314
3532	147.314	3548	147.981
3548	147.981	3564	148.648
3564	148.648	3579	149.274
3579	149.274	3594	149.900
3594	149.900	3609	150.525
3609	150.525	3624	151.151
3624	151.151	3639	151.777
3639	151.777	3654	152.402
3654	152.402	3669	153.028
3669	153.028	3684	153.653
3684	153.653	3699	154.279
3699	154.279	3714	154.905
3714	154.905	3729	155.530
3729	155.530	3744	156.156
3744	156.156	3759	156.782
3759	156.782	3774	157.407
3774	157.407	3789	158.033
3789	158.033	3804	158.658
3804	158.658	3819	159.284
3819	159.284	3834	159.910
3834	159.910	3849	160.535
3849	160.535	3864	161.161
3864	161.161	3879	161.787
3879	161.787	3894	162.412
3894	162.412	3909	163.038
3909	163.038	3924	163.663
3924	163.663	3939	164.289
3939	164.289	3954	164.915
3954	164.915	3969	165.540
3969	165.540	3984	166.166
3984	166.166	3999	166.792
3999	166.792	4014	167.417
4014	167.417	4029	168.043
4029	168.043	4044	168.668
4044	168.668	4059	169.294
4059	169.294	4074	169.920
4074	169.920	4089	170.545
4089	170.545	4104	171.171
4104	171.171	4119	171.797
4119	171.797	4134	172.422
4134	172.422	4149	173.048
4149	173.048	4165	173.715
4165	173.715	4180	174.341
4180	174.341	4195	174.966
4195	174.966	4210	175.592
4210	175.592	4225	176.218
4225	176.218	4240	176.843
4240	176.843	4255	177.469
4255	177.469	4270	178.095
4270	178.095	4285	178.720
4285	178.720	4300	179.346
4300	179.346	4315	179.971
4315	179.971	4330	180.597
4330	180.597	4345	181.223
4345	181.223	4363	181.973
4363	181.973	4379	182.641
4379	182.641	4395	183.308
4395	183.308	4411	183.975
4411	183.975	4426	184.601
4426	184.601	4441	185.227
4441	185.227	4456	185.852
4456	185.852	4471	186.478
4471	186.478	4486	187.104
4486	187.104	4501	187.729
4501	187.729	4516	188.355
4516	188.355	4531	188.980
4531	188.980	4546	189.606
4546	189.606	4561	190.232
4561	190.232	4576	190.857
4576	190.857	4591	191.483
4591	191.483	4606	192.109
4606	192.109	4621	192.734
4621	192.734	4636	193.360
4636	193.360	4651	193.985
4651	193.985	4666	194.611
4666	194.611	4681	195.237
4681	195.237	4696	195.862
4696	195.862	4711	196.488
4711	196.488	4727	197.155
4727	197.155	4757	198.407
4757	198.407	4833	201.576
4833	201.576	4875	203.328
4875	203.328	4890	203.954
4890	203.954	4905	204.579
4905	204.579	4920	205.205
4920	205.205	4935	205.831
4935	205.831	4950	206.456
4950	206.456	4965	207.082
4965	207.082	4980	207.707
4980	207.707	4995	208.333
4995	208.333	5010	208.959
5010	208.959	5025	209.584
5025	209.584	5040	210.210
5040	210.210	5055	210.836
5055	210.836	5070	211.461
5070	211.461	5085	212.087
5085	212.087	5100	212.712
5100	212.712	5116	213.380
5116	213.380	5132	214.047
5132	214.047	5148	214.714
5148	214.714	5164	215.382
5164	215.382	5180	216.049
5180	216.049	5196	216.716
5196	216.716	5211	217.342
5211	217.342	5226	217.968
5226	217.968	5241	218.593
5241	218.593	5256	219.219
5256	219.219	5271	219.845
5271	219.845	5286	220.470
5286	220.470	5301	221.096
5301	221.096	5316	221.721
5316	221.721	5331	222.347
5331	222.347	5346	222.973
5346	222.973	5361	223.598
5361	223.598	5376	224.224
5376	224.224	5391	224.850
5391	224.850	5406	225.475
5406	225.475	5421	226.101
5421	226.101	5436	226.726
5436	226.726	5451	227.352
5451	227.352	5466	227.978
5466	227.978	5481	228.603
5481	228.603	5496	229.229
5496	229.229	5511	229.855
5511	229.855	5527	230.522
5527	230.522	5542	231.148
5542	231.148	5557	231.773
5557	231.773	5572	232.399
5572	232.399	5587	233.024
5587	233.024	5602	233.650
5602	233.650	5618	234.317
5618	234.317	5634	234.985
5634	234.985	5650	235.652
5650	235.652	5665	236.278
5665	236.278	5680	236.903
5680	236.903	5752	239.906
5752	239.906	5767	240.532
5767	240.532	5782	241.158
5782	241.158	5797	241.783
5797	241.783	5812	242.409
5812	242.409	5827	243.034
5827	243.034	5842	243.660
5842	243.660	5861	244.453
5861	244.453	5877	245.120
5877	245.120	5893	245.787
5893	245.787	5908	246.413
5908	246.413	5923	247.038
5923	247.038	5938	247.664
5938	247.664	5953	248.290
5953	248.290	5968	248.915
5968	248.915	5983	249.541
5983	249.541	5998	250.167
5998	250.167	6013	250.792
6013	250.792	6028	251.418
6028	251.418	6043	252.043
6043	252.043	6058	252.669
6058	252.669	6073	253.295
6073	253.295	6088	253.920
6088	253.920	6103	254.546
6103	254.546	6118	255.172
6118	255.172	6133	255.797
6133	255.797	6148	256.423
6148	256.423	6163	257.048
6163	257.048	6178	257.674
6178	257.674	6193	258.300
6193	258.300	6208	258.925
6208	258.925	6223	259.551
6223	259.551	6238	260.177
6238	260.177	6253	260.802
6253	260.802	6268	261.428
6268	261.428	6283	262.053
6283	262.053	6298	262.679
6298	262.679	6313	263.305
6313	263.305	6328	263.930
6328	263.930	6343	264.556
6343	264.556	6358	265.182
6358	265.182	6373	265.807
6373	265.807	6388	266.433
6388	266.433	6403	267.058
6403	267.058	6418	267.684
6418	267.684	6433	268.310
6433	268.310	6448	268.935
6448	268.935	6463	269.561
6463	269.561	6478	270.187
6478	270.187	6493	270.812
6493	270.812	6508	271.438
6508	271.438	6523	272.063
6523	272.063	6538	272.689
6538	272.689	6553	273.315
6553	273.315	6568	273.940
6568	273.940	6583	274.566
6583	274.566	6598	275.192
6598	275.192	6613	275.817
6613	275.817	6628	276.443
6628	276.443	6643	277.068
6643	277.068	6658	277.694
6658	277.694	6673	278.320
6673	278.320	6688	278.945
6688	278.945	6703	279.571
6703	279.571	6718	280.197
6718	280.197	6733	280.822
6733	280.822	6748	281.448
6748	281.448	6763	282.073
6763	282.073	6778	282.699
6778	282.699	6793	283.325
6793	283.325	6808	283.950
6808	283.950	6823	284.576
6823	284.576	6838	285.202
6838	285.202	6853	285.827
6853	285.827	6868	286.453
6868	286.453	6883	287.078
6883	287.078	6898	287.704
6898	287.704	6913	288.330
6913	288.330	6928	288.955
6928	288.955	6943	289.581
6943	289.581	6958	290.207
6958	290.207	6973	290.832
6973	290.832	6988	291.458
6988	291.458	7003	292.083
7003	292.083	7018	292.709
7018	292.709	7033	293.335
7033	293.335	7048	293.960
7048	293.960	7063	294.586
7063	294.586	7078	295.212
7078	295.212	7093	295.837
7093	295.837	7108	296.463
7108	296.463	7123	297.088
7123	297.088	7138	297.714
7138	297.714	7153	298.340
7153	298.340	7168	298.965
7168	298.965	7183	299.591
7183	299.591	7198	300.217
7198	300.217	7213	300.842
7213	300.842	7228	301.468
7228	301.468	7243	302.093
7243	302.093	7258	302.719
7258	302.719	7273	303.345
7273	303.345	7288	303.970
7288	303.970	7303	304.596
7303	304.596	7318	305.222
7318	305.222	7333	305.847
7333	305.847	7348	306.473
7348	306.473	7363	307.098
7363	307.098	7378	307.724
7378	307.724	7393	308.350
7393	308.350	7408	308.975
7408	308.975	7423	309.601
7423	309.601	7438	310.227
7438	310.227	7453	310.852
7453	310.852	7468	311.478
7468	311.478	7483	312.103
7483	312.103	7498	312.729
7498	312.729	7513	313.355
7513	313.355	7528	313.980
7528	313.980	7543	314.606
7543	314.606	7558	315.232
7558	315.232	7573	315.857
7573	315.857	7588	316.483
7588	316.483	7603	317.108
7603	317.108	7618	317.734
7618	317.734	7633	318.360
7633	318.360	7648	318.985
7648	318.985	7663	319.611
7663	319.611	7678	320.237
7678	320.237	7693	320.862
7693	320.862	7708	321.488
7708	321.488	7723	322.113
7723	322.113	7738	322.739
7738	322.739	7753	323.365
7753	323.365	7768	323.990
7768	323.990	7783	324.616
7783	324.616	7798	325.242
7798	325.242	7813	325.867
7813	325.867	7828	326.493
7828	326.493	7843	327.118
7843	327.118	7858	327.744
7858	327.744	7873	328.370
7873	328.370	7888	328.995
7888	328.995	7903	329.621
7903	329.621	7918	330.247
7918	330.247	7933	330.872
7933	330.872	7948	331.498
7948	331.498	7963	332.123
7963	332.123	7978	332.749
7978	332.749	7993	333.375
7993	333.375	8008	334.000
8008	334.000	8023	334.626
8023	334.626	8038	335.252
8038	335.252	8053	335.877
8053	335.877	8068	336.503
8068	336.503	8083	337.128
8083	337.128	8098	337.754
8098	337.754	8113	338.380
8113	338.380	8128	339.005
8128	339.005	8143	339.631
8143	339.631	8158	340.257
8158	340.257	8173	340.882
8173	340.882	8282	345.428
