startframe	starttime	endframe	endtime
2167	90.382	2182	91.008
2182	91.008	2197	91.633
2197	91.633	2212	92.259
2212	92.259	2227	92.884
2227	92.884	2242	93.510
2242	93.510	2257	94.136
2257	94.136	2272	94.761
2272	94.761	2287	95.387
2287	95.387	2302	96.013
2302	96.013	2317	96.638
2317	96.638	2332	97.264
2332	97.264	2347	97.889
2347	97.889	2362	98.515
2362	98.515	2377	99.141
2377	99.141	2392	99.766
2392	99.766	2407	100.392
2407	100.392	2422	101.018
2422	101.018	2437	101.643
2437	101.643	2452	102.269
2452	102.269	2467	102.894
2467	102.894	2482	103.520
2482	103.520	2497	104.146
2497	104.146	2512	104.771
2512	104.771	2527	105.397
2527	105.397	2542	106.023
2542	106.023	2557	106.648
2557	106.648	2572	107.274
2572	107.274	2587	107.899
2587	107.899	2602	108.525
2602	108.525	2617	109.151
2617	109.151	2632	109.776
2632	109.776	2647	110.402
2647	110.402	2662	111.028
2662	111.028	2677	111.653
2677	111.653	2692	112.279
2692	112.279	2707	112.904
2707	112.904	2722	113.530
2722	113.530	2737	114.156
2737	114.156	2752	114.781
2752	114.781	2767	115.407
2767	115.407	2782	116.033
2782	116.033	2797	116.658
2797	116.658	2812	117.284
2812	117.284	2827	117.909
2827	117.909	2842	118.535
2842	118.535	2857	119.161
2857	119.161	2872	119.786
2872	119.786	2887	120.412
2887	120.412	2902	121.038
2902	121.038	2917	121.663
2917	121.663	2932	122.289
2932	122.289	2947	122.914
2947	122.914	2962	123.540
2962	123.540	2977	124.166
2977	124.166	2992	124.791
2992	124.791	3007	125.417
3007	125.417	3022	126.043
3022	126.043	3037	126.668
3037	126.668	3052	127.294
3052	127.294	3067	127.919
3067	127.919	3082	128.545
3082	128.545	3097	129.171
3097	129.171	3112	129.796
3112	129.796	3127	130.422
3127	130.422	3142	131.048
3142	131.048	3157	131.673
3157	131.673	3172	132.299
3172	132.299	3187	132.924
3187	132.924	3202	133.550
3202	133.550	3217	134.176
3217	134.176	3232	134.801
3232	134.801	3247	135.427
3247	135.427	3262	136.053
3262	136.053	3277	136.678
3277	136.678	3292	137.304
3292	137.304	3307	137.929
3307	137.929	3322	138.555
3322	138.555	3337	139.181
3337	139.181	3352	139.806
3352	139.806	3367	140.432
3367	140.432	3382	141.058
3382	141.058	3397	141.683
3397	141.683	3412	142.309
3412	142.309	3427	142.934
3427	142.934	3442	143.560
3442	143.560	3457	144.186
3457	144.186	3472	144.811
3472	144.811	3487	145.437
3487	145.437	3502	146.063
3502	146.063	3517	146.688
3517	146.688	3532	147.314
3532	147.314	3547	147.939
3547	147.939	3562	148.565
3562	148.565	3577	149.191
3577	149.191	3592	149.816
3592	149.816	3607	150.442
3607	150.442	3622	151.068
3622	151.068	3637	151.693
3637	151.693	3652	152.319
3652	152.319	3667	152.944
3667	152.944	3682	153.570
3682	153.570	3697	154.196
3697	154.196	3712	154.821
3712	154.821	3727	155.447
3727	155.447	3742	156.073
3742	156.073	3757	156.698
3757	156.698	3772	157.324
3772	157.324	3787	157.949
3787	157.949	3802	158.575
3802	158.575	3817	159.201
3817	159.201	3832	159.826
3832	159.826	3847	160.452
3847	160.452	3862	161.078
3862	161.078	3877	161.703
3877	161.703	3892	162.329
3892	162.329	3907	162.954
3907	162.954	3922	163.580
3922	163.580	3937	164.206
3937	164.206	3952	164.831
3952	164.831	3967	165.457
3967	165.457	3982	166.083
3982	166.083	3997	166.708
3997	166.708	4012	167.334
4012	167.334	4027	167.959
4027	167.959	4042	168.585
4042	168.585	4057	169.211
4057	169.211	4072	169.836
4072	169.836	4087	170.462
4087	170.462	4102	171.088
4102	171.088	4117	171.713
4117	171.713	4132	172.339
4132	172.339	4147	172.964
4147	172.964	4162	173.590
4162	173.590	4177	174.216
4177	174.216	4192	174.841
4192	174.841	4207	175.467
4207	175.467	4222	176.093
4222	176.093	4237	176.718
4237	176.718	4252	177.344
4252	177.344	4267	177.969
4267	177.969	4282	178.595
4282	178.595	4297	179.221
4297	179.221	4312	179.846
4312	179.846	4327	180.472
4327	180.472	4342	181.098
4342	181.098	4357	181.723
4357	181.723	4372	182.349
4372	182.349	4387	182.974
4387	182.974	4402	183.600
4402	183.600	4417	184.226
4417	184.226	4432	184.851
4432	184.851	4447	185.477
4447	185.477	4462	186.103
4462	186.103	4477	186.728
4477	186.728	4492	187.354
4492	187.354	4507	187.979
4507	187.979	4522	188.605
4522	188.605	4537	189.231
4537	189.231	4552	189.856
4552	189.856	4567	190.482
4567	190.482	4582	191.108
4582	191.108	4597	191.733
4597	191.733	4612	192.359
4612	192.359	4627	192.984
4627	192.984	4642	193.610
4642	193.610	4657	194.236
4657	194.236	4672	194.861
4672	194.861	4687	195.487
4687	195.487	4702	196.113
4702	196.113	4717	196.738
4717	196.738	4732	197.364
4732	197.364	4747	197.989
4747	197.989	4762	198.615
4762	198.615	4777	199.241
4777	199.241	4792	199.866
4792	199.866	4807	200.492
4807	200.492	4822	201.118
4822	201.118	4837	201.743
4837	201.743	4852	202.369
4852	202.369	4867	202.994
4867	202.994	4882	203.620
4882	203.620	4897	204.246
4897	204.246	4912	204.871
4912	204.871	4927	205.497
4927	205.497	4942	206.123
4942	206.123	4957	206.748
4957	206.748	4972	207.374
4972	207.374	4987	207.999
4987	207.999	5002	208.625
5002	208.625	5017	209.251
5017	209.251	5032	209.876
5032	209.876	5047	210.502
5047	210.502	5062	211.128
5062	211.128	5077	211.753
5077	211.753	5092	212.379
5092	212.379	5107	213.004
5107	213.004	5122	213.630
5122	213.630	5137	214.256
5137	214.256	5152	214.881
5152	214.881	5167	215.507
5167	215.507	5182	216.133
5182	216.133	5197	216.758
5197	216.758	5212	217.384
5212	217.384	5227	218.009
5227	218.009	5242	218.635
5242	218.635	5257	219.261
5257	219.261	5272	219.886
5272	219.886	5287	220.512
5287	220.512	5302	221.138
5302	221.138	5317	221.763
5317	221.763	5332	222.389
5332	222.389	5347	223.014
5347	223.014	5362	223.640
5362	223.640	5377	224.266
5377	224.266	5392	224.891
5392	224.891	5407	225.517
5407	225.517	5422	226.143
5422	226.143	5437	226.768
5437	226.768	5452	227.394
5452	227.394	5467	228.019
5467	228.019	5482	228.645
5482	228.645	5497	229.271
5497	229.271	5512	229.896
5512	229.896	5527	230.522
5527	230.522	5542	231.148
5542	231.148	5557	231.773
5557	231.773	5572	232.399
5572	232.399	5587	233.024
5587	233.024	5602	233.650
5602	233.650	5617	234.276
5617	234.276	5632	234.901
5632	234.901	5647	235.527
5647	235.527	5662	236.153
5662	236.153	5677	236.778
5677	236.778	5692	237.404
5692	237.404	5707	238.029
5707	238.029	5722	238.655
5722	238.655	5737	239.281
5737	239.281	5752	239.906
5752	239.906	5767	240.532
5767	240.532	5782	241.158
5782	241.158	5797	241.783
5797	241.783	5812	242.409
5812	242.409	5827	243.034
5827	243.034	5842	243.660
5842	243.660	5857	244.286
5857	244.286	5872	244.911
5872	244.911	5887	245.537
5887	245.537	5902	246.163
5902	246.163	5917	246.788
5917	246.788	5932	247.414
5932	247.414	5947	248.039
5947	248.039	5962	248.665
5962	248.665	5977	249.291
5977	249.291	5992	249.916
5992	249.916	6007	250.542
6007	250.542	6022	251.168
6022	251.168	6037	251.793
6037	251.793	6052	252.419
6052	252.419	6067	253.044
6067	253.044	6082	253.670
6082	253.670	6097	254.296
6097	254.296	6112	254.921
6112	254.921	6127	255.547
6127	255.547	6142	256.173
6142	256.173	6157	256.798
6157	256.798	6172	257.424
6172	257.424	6187	258.049
6187	258.049	6202	258.675
6202	258.675	6217	259.301
6217	259.301	6232	259.926
6232	259.926	6247	260.552
6247	260.552	6262	261.178
6262	261.178	6277	261.803
6277	261.803	6292	262.429
6292	262.429	6307	263.054
6307	263.054	6322	263.680
6322	263.680	6337	264.306
6337	264.306	6352	264.931
6352	264.931	6367	265.557
6367	265.557	6382	266.183
6382	266.183	6397	266.808
6397	266.808	6412	267.434
6412	267.434	6427	268.059
6427	268.059	6442	268.685
6442	268.685	6457	269.311
6457	269.311	6472	269.936
6472	269.936	6487	270.562
6487	270.562	6502	271.188
6502	271.188	6517	271.813
6517	271.813	6532	272.439
6532	272.439	6547	273.064
6547	273.064	6562	273.690
6562	273.690	6577	274.316
6577	274.316	6592	274.941
6592	274.941	6607	275.567
6607	275.567	6622	276.193
6622	276.193	6637	276.818
6637	276.818	6652	277.444
6652	277.444	6667	278.069
6667	278.069	6682	278.695
6682	278.695	6697	279.321
6697	279.321	6712	279.946
6712	279.946	6727	280.572
6727	280.572	6742	281.198
6742	281.198	6757	281.823
6757	281.823	6772	282.449
6772	282.449	6787	283.074
6787	283.074	6802	283.700
6802	283.700	6817	284.326
6817	284.326	6832	284.951
6832	284.951	6847	285.577
6847	285.577	6862	286.203
6862	286.203	6877	286.828
6877	286.828	6892	287.454
6892	287.454	6907	288.079
6907	288.079	6922	288.705
6922	288.705	6937	289.331
6937	289.331	6952	289.956
6952	289.956	6967	290.582
6967	290.582	6982	291.208
6982	291.208	6997	291.833
6997	291.833	7012	292.459
7012	292.459	7027	293.084
7027	293.084	7042	293.710
7042	293.710	7057	294.336
7057	294.336	7072	294.961
7072	294.961	7087	295.587
7087	295.587	7102	296.213
7102	296.213	7117	296.838
7117	296.838	7132	297.464
7132	297.464	7291	304.095
